"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_NAME","MUNICIPALITY"
"2017076345","1","1","1","0","99","99","01","0","66","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076345","2","1","1","8","99","99","01","0","31","M","0","0"," ","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076345","3","1","1","8","99","99","01","0","31","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017079096","1","1","1","0","03","12","01","1","37","M","0","1","N","IL","0","  "," "," ","2017","67","Philadelphia","67301"
"2017079096","2","2","1","8","03","12","01","1","31","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017079096","3","3","1","0","03","12","01","1","27","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017137368","1","1","1","9","99","00","01","0","99","U","0","0","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018020687","1","1","1","4","03","01","01","0","40","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020687","1","2","2","4","90","00","06","0","10","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020689","1","1","1","4","00","00","01","0","56","M","0","0","Y","PA","2","  "," "," ","2017","67","Philadelphia","67301"
"2018020710","1","1","1","3","99","99","01","0","30","M","0","0","Y","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020710","1","2","2","3","99","99","03","0","33","F","0","0","Y","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020710","2","1","1","4","99","99","01","0","31","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020710","2","2","2","3","99","99","02","0","99","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020710","2","3","2","0","99","99","06","0","10","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027356","1","1","1","0","03","00","01","0","51","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027356","2","1","1","0","03","00","01","0","27","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027378","1","1","1","0","99","99","01","0","99","M","0","0","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027378","2","1","7","8","00","00","00","0","53","M","0","0","N","  ","9","99","2","9","2017","67","Philadelphia","67301"
"2018027385","1","1","1","0","99","99","01","0","77","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027385","2","1","7","8","00","00","00","0","68","F","0","0","Y","  ","0","99","2","9","2017","67","Philadelphia","67301"
"2018027392","1","1","1","0","99","00","01","0","68","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027392","2","2","7","3","00","00","00","0","8","M","0","0","Y","  ","0","99","2","9","2017","67","Philadelphia","67301"
"2018027431","1","1","1","9","99","99","01","9","99","M","9","9"," ","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027431","2","1","1","0","99","99","01","0","33","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027436","1","1","1","8","99","99","01","9","52","F","9","0","N","PA","1","  "," "," ","2017","67","Philadelphia","67301"
"2018027501","1","1","1","4","99","99","01","1","25","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027501","2","1","1","0","00","00","01","0","77","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017118135","1","1","1","1","12","05","01","0","34","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017118135","2","1","1","0","03","12","01","1","29","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127420","1","1","1","0","00","00","01","0","57","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127420","2","1","2","8","99","99","03","1","23","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127420","2","11","1","0","00","00","01","0","25","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127443","1","1","1","8","99","00","01","0","41","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127443","1","2","2","8","99","00","03","0","22","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127443","2","1","1","0","99","00","01","0","35","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127470","1","1","1","4","00","00","01","0","37","M","0","0"," ","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127470","2","1","1","0","03","00","01","0","34","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127687","1","1","1","0","03","04","01","0","25","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127687","1","2","2","0","03","04","03","0","29","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091847","1","1","1","0","99","12","01","0","20","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091847","1","2","2","0","99","12","03","0","25","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091847","1","3","2","4","99","12","06","0","56","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091847","1","4","2","0","99","12","05","0","1","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091847","2","1","1","0","99","12","01","0","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017045631","1","1","1","9","99","99","01","1","99","U","0","0","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017045631","2","1","7","3","00","00","00","0","31","F","0","0","N","  ","0","10","3","1","2017","67","Philadelphia","67301"
"2017099434","1","1","1","0","03","00","01","1","33","M","0","1","N","IA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017099434","2","1","1","4","06","00","01","0","42","M","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035629","1","1","1","8","99","04","01","0","56","F","0","3","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035748","1","1","1","0","99","00","01","1","23","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035748","2","1","7","8","00","00","00","0","60","F","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017035751","1","11","1","0","00","00","01","0","29","F","0","0"," ","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","2","2","8","00","00","15","1","99","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","3","2","4","00","00","15","0","21","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","4","2","4","00","00","15","0","29","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","5","2","4","00","00","15","0","40","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","6","2","4","00","00","15","0","54","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","7","2","4","00","00","15","0","56","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","8","2","4","00","00","15","0","56","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","9","2","4","00","00","15","0","18","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035751","2","22","1","0","00","00","01","0","53","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035836","1","1","1","0","99","99","01","1","21","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017035836","2","2","1","4","99","99","01","0","23","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122800","1","1","1","0","00","00","01","1","28","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122800","2","1","1","4","99","00","01","0","32","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122800","2","2","2","4","99","00","03","0","62","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122816","1","1","1","4","01","00","01","0","44","F","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017127415","1","1","1","9","99","99","01","0","50","M","0","0","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017127415","2","1","1","3","00","00","01","0","49","M","0","0","N","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127473","1","1","1","0","99","99","01","0","25","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127473","1","2","2","0","99","99","03","0","36","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127473","2","1","1","0","99","99","01","0","41","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127473","2","2","2","0","99","99","03","0","12","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127473","2","3","2","0","99","99","04","0","10","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127497","1","1","1","0","03","01","01","1","58","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127497","2","1","1","0","03","00","01","1","56","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127525","1","1","1","4","99","99","01","1","24","F","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017127525","1","2","2","4","99","99","99","1","5","M","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017091858","1","1","1","3","01","99","01","1","39","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091858","2","1","1","0","01","10","01","1","19","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091872","1","1","1","0","99","99","01","0","49","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091872","1","2","2","0","99","99","15","0","50","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017091872","2","1","7","4","00","00","00","0","36","F","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017086909","1","1","1","0","99","99","01","0","61","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017086909","2","1","8","0","99","99","01","0","31","M","0","0","N","","","","","","2017","67","Philadelphia","67301"
"2017086909","2","2","2","4","99","99","03","0","99","M","0","0","Y","","","","","","2017","67","Philadelphia","67301"
"2017086916","1","1","1","0","00","00","01","0","44","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017086916","2","1","7","3","00","00","00","0","78","M","0","0","Y","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017086969","1","1","1","8","03","00","01","1","82","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017087128","1","1","1","0","03","00","01","1","55","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017087128","2","2","1","8","03","00","01","1","19","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058336","1","1","1","0","99","01","01","0","22","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058336","2","1","1","0","99","00","01","0","41","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058336","2","2","2","4","99","00","03","0","99","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058336","2","3","2","4","99","00","06","0","99","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076171","1","1","1","0","99","00","01","1","29","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076171","2","1","1","0","99","00","01","0","59","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","1","1","1","0","99","99","01","0","29","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","1","2","2","8","99","99","06","2","1","F","1","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","1","3","2","8","99","99","05","2","9","F","1","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","1","4","2","8","99","99","04","0","29","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","1","5","2","9","99","99","06","0","28","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","1","6","2","9","99","99","03","0","31","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","2","1","1","9","99","99","01","0","29","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076175","2","2","2","9","99","99","06","0","11","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076192","1","1","1","8","99","99","01","0","39","M","0","0"," ","PA","2","  "," "," ","2017","67","Philadelphia","67301"
"2017076216","1","1","1","0","99","01","01","0","38","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076216","1","2","2","8","99","01","03","0","43","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076216","1","3","2","8","99","99","06","0","14","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076216","2","1","1","0","99","03","01","0","37","M","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076217","1","1","1","0","99","00","01","0","55","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076217","2","1","7","4","00","00","00","0","66","F","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017076237","1","1","1","8","99","04","01","0","61","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076237","2","1","1","4","99","04","01","0","78","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076248","1","1","1","0","99","99","01","0","53","M","0","0","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076248","2","1","1","0","99","99","01","0","18","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076248","2","2","2","4","99","99","03","0","33","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076267","1","1","1","0","00","00","01","0","99","U","0","0"," ","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076273","1","1","1","0","00","00","01","0","26","M","0","0"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076273","2","1","7","3","00","00","00","0","24","M","0","0","Y","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017076281","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076281","2","1","1","8","99","99","01","0","99","F","0","0","Y","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076281","3","1","1","0","99","99","01","0","30","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076281","3","2","2","0","99","99","99","0","33","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076281","4","1","1","0","00","00","01","0","51","F","0","0"," ","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076334","1","1","1","4","00","00","01","0","13","M","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076334","2","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076339","1","1","1","9","00","00","01","0","26","M","0","0","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076339","2","1","1","3","03","00","01","0","54","F","0","0","N","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076339","2","2","2","9","03","00","03","0","28","F","0","0","N","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076339","2","3","2","4","00","00","06","0","52","F","0","0","Y","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076342","1","1","1","0","99","99","01","1","21","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076342","2","1","1","8","99","99","01","1","42","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076352","1","1","1","0","00","00","01","0","60","M","0","0"," ","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076352","2","1","1","8","00","00","01","0","49","M","0","0","N","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017054316","1","1","1","0","03","12","01","1","30","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017054316","1","2","2","0","04","12","05","1","3","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017054316","1","3","2","0","04","12","06","1","1","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017054316","2","4","1","8","03","12","01","1","59","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017054316","3","5","1","0","03","12","01","1","32","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017054316","4","6","1","0","03","12","01","1","57","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058356","1","1","1","9","99","04","01","1","43","F","0","1","Y","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058356","1","2","2","8","99","12","03","1","32","F","0","1","Y","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058356","1","3","2","9","99","12","06","1","99","F","0","1","Y","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058356","2","1","1","9","99","01","01","1","38","M","0","1","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017058373","1","1","1","8","99","00","01","0","29","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058373","2","1","1","8","99","00","01","0","50","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058426","1","1","1","0","03","01","01","1","58","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058426","2","2","1","0","03","00","01","1","73","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058426","3","3","1","0","03","00","01","1","40","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076145","1","1","1","0","00","00","01","0","60","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076145","2","2","1","8","99","00","01","0","11","F","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076154","1","1","1","4","05","99","01","0","39","M","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076154","2","1","1","0","99","99","01","1","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076178","1","1","1","0","99","99","01","0","41","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076178","2","1","7","4","00","00","00","0","32","M","0","0","Y","  ","0","05","3","1","2017","67","Philadelphia","67301"
"2017076209","1","1","1","9","99","99","01","1","99","F","0","1"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076209","2","1","7","4","00","00","00","0","3","F","0","0","N","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017076229","1","1","1","0","01","00","01","0","27","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076229","1","2","2","0","01","00","03","0","27","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076229","2","3","8","0","00","00","01","0","24","F","0","0","N","","","","","","2017","67","Philadelphia","67301"
"2017076256","1","1","1","0","99","00","01","0","22","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076256","1","2","2","0","99","00","02","0","21","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076284","1","1","1","0","99","99","01","1","21","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076284","2","1","1","0","99","19","01","1","30","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076305","1","1","1","0","01","01","01","0","17","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076305","1","2","2","0","01","01","03","0","99","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076305","1","3","2","0","01","00","09","0","99","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076340","1","1","1","0","03","00","01","0","48","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076340","1","2","2","4","00","00","15","0","30","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076340","2","1","1","0","00","00","01","0","36","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058335","1","1","1","0","03","01","01","0","23","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058335","2","1","7","3","00","00","00","0","25","M","0","0"," ","  ","0","02","2","9","2017","67","Philadelphia","67301"
"2017058341","1","1","1","9","00","02","01","0","51","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058354","1","1","1","0","99","12","01","1","27","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058354","1","2","2","4","99","12","03","1","99","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058354","2","1","2","0","99","12","03","1","21","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058354","2","2","1","0","99","12","01","1","21","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058359","1","1","1","0","99","10","01","0","54","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017058387","1","1","1","3","00","00","01","0","55","M","0","0","Y","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017058387","2","1","1","0","00","00","01","0","38","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076163","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076163","2","1","1","4","99","99","01","0","25","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076163","3","1","1","0","00","00","01","0","45","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076183","1","1","1","0","03","02","01","0","30","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076183","2","1","1","0","03","00","01","0","21","F","0","0"," ","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076257","1","1","1","4","00","01","01","1","26","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076257","2","1","1","4","99","00","01","1","35","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076257","3","1","1","0","99","00","01","1","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076283","1","1","1","0","99","01","01","1","23","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076283","2","2","1","4","99","01","01","1","35","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076287","1","1","1","0","03","00","01","0","74","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076287","1","2","2","0","03","00","03","0","99","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076287","2","3","2","0","00","00","01","0","46","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076317","1","1","2","4","01","00","03","1","18","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076317","1","2","2","4","99","00","04","1","14","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076317","1","3","1","4","01","00","01","1","41","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076317","2","1","1","4","01","00","01","0","54","F","0","0"," ","SC","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076337","1","1","1","0","99","99","01","9","33","F","9","9","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076337","1","2","2","0","99","99","03","9","29","F","9","9","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076337","1","3","2","0","99","99","02","9","28","M","9","9","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076337","1","4","2","0","99","99","06","9","28","M","9","9","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076337","2","1","1","0","99","99","01","9","24","M","9","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076158","1","1","1","0","03","04","01","0","31","F","0","0","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076158","1","2","2","4","03","04","99","0","16","F","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076158","1","5","2","4","03","04","99","0","13","M","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076158","1","3","2","4","03","04","99","0","15","F","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076158","1","4","2","4","03","04","99","0","14","F","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076167","1","1","1","2","12","00","01","0","34","M","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017076167","2","1","1","0","99","02","01","1","74","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076197","1","1","1","0","99","04","01","1","22","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076197","2","1","1","4","01","00","01","0","33","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076197","2","2","2","4","01","00","06","0","6","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076197","2","3","2","4","04","00","04","0","2","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076197","3","1","1","0","01","00","01","0","27","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076218","1","1","1","0","00","00","01","0","61","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076218","2","1","1","8","99","99","01","0","37","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076226","1","1","1","0","99","99","01","1","34","M","0","1","N","FL","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076226","2","1","1","8","99","99","01","1","46","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076239","1","1","1","0","99","01","01","0","23","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076239","2","1","1","0","00","00","01","0","42","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076239","3","1","1","0","00","00","01","0","50","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076260","1","1","1","0","99","99","01","0","23","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076260","2","1","1","0","99","99","01","0","25","M","0","0","N","NY","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076351","1","1","1","8","03","00","01","0","32","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017076351","2","1","1","0","99","00","01","0","33","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
