"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2010094249","2","1","1","0","03","00","01","0","56","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094250","1","1","1","4","99","01","01","0","20","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094254","2","1","1","0","99","99","01","0","60","F","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094254","1","1","1","8","99","99","01","0","17","M","0","0","Y","","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094255","1","2","2","9","99","01","03","0","24","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094255","1","1","1","9","99","01","01","0","42","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094255","2","1","1","9","99","99","01","0","48","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094256","2","1","1","0","03","00","01","0","55","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094256","1","2","2","2","00","01","03","0","30","F","0","0","Y","NJ","1","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094256","1","1","1","4","03","01","01","0","23","F","0","0","N","NJ","1","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094309","2","1","7","4","00","00","00","0","20","F","0","0","Y","","0","05","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094309","1","1","1","0","03","00","01","0","59","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010092845","2","2","1","4","03","10","01","1","41","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010092845","1","1","1","0","03","10","01","1","19","F","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093681","2","1","1","0","99","02","01","0","53","F","0","0","N","DE","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093681","1","1","1","0","99","99","01","0","24","M","0","0","N","NJ","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093689","1","2","2","4","03","00","04","1","10","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093689","1","1","1","0","03","10","01","1","30","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093689","2","1","1","4","03","10","01","1","41","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093699","2","1","1","8","99","99","01","0","30","M","0","0","Y","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093699","1","2","2","0","99","99","03","0","44","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093699","1","1","1","0","99","99","01","1","42","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093716","2","1","7","4","00","00","00","0","37","M","0","0","Y","","0","05","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010093716","1","1","1","0","00","00","01","0","55","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093748","1","3","2","4","03","00","06","1","31","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093748","1","2","2","4","03","10","03","1","24","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093748","1","1","1","4","03","10","01","1","29","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093748","2","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094097","1","1","1","0","99","99","01","0","55","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094097","2","2","2","4","99","99","03","0","22","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094097","2","1","1","0","99","99","01","0","43","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094116","1","1","1","4","00","00","01","0","50","F","0","0","Y","","1","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094116","2","1","1","0","99","99","01","0","41","M","0","0","N","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094121","1","1","1","0","01","00","01","0","41","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094121","2","1","7","4","00","00","00","0","44","F","0","0","N","","0","09","3","1","2010","67","PERSON_2010_Philadelphia","67301"
"2010094138","1","1","1","9","99","99","01","0","99","F","0","0","","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094138","2","1","1","8","99","99","01","9","58","F","9","9","","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094141","2","2","7","8","00","00","00","0","41","F","0","0","Y","","9","05","3","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094141","1","1","1","0","03","10","01","1","43","F","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094188","2","1","7","3","00","00","00","0","28","M","0","0","Y","","1","99","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094188","1","1","1","0","99","99","01","0","99","U","0","0","","ZZ","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094213","1","2","2","8","00","00","04","0","29","F","0","0","","DE","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094213","1","1","1","9","00","00","01","0","44","M","0","0","N","DE","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094242","1","1","1","0","99","99","01","0","99","U","0","0","N","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","2","5","2","4","99","99","99","0","2","M","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","2","4","2","4","99","99","99","0","5","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","2","3","2","4","99","99","99","0","8","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","2","2","2","4","99","99","03","0","58","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","2","1","1","0","99","99","01","0","53","M","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","1","2","2","0","99","99","03","0","22","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093685","1","1","1","0","99","99","01","0","20","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093690","1","1","1","8","99","01","01","1","30","F","0","9","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093690","2","1","1","8","99","01","01","1","67","M","0","9","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093692","1","1","1","8","99","00","01","1","23","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093692","2","2","2","8","99","02","03","1","42","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093692","2","1","1","8","99","03","01","1","54","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093702","1","1","1","0","03","00","01","1","63","F","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093702","2","2","1","1","00","00","01","0","64","M","0","0","Y","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093726","2","1","1","0","99","99","01","1","65","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093726","1","1","1","0","99","99","01","1","36","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094123","2","2","2","0","99","99","99","0","99","F","0","0","","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094123","2","1","1","0","99","99","01","0","30","F","0","0","","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094123","1","1","1","8","99","99","01","0","32","M","0","0","Y","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094168","2","1","1","0","99","99","01","0","99","U","0","0","","ZZ","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094168","1","1","1","0","03","99","01","1","49","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094168","3","1","1","0","99","99","01","0","68","U","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094189","1","1","1","0","02","00","01","0","25","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094222","2","2","2","3","99","99","03","9","38","M","9","9","Y","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094222","2","1","1","4","99","99","01","9","45","M","9","9","Y","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094222","1","1","1","4","99","99","01","9","62","M","9","9","Y","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094222","3","1","1","0","99","99","01","9","35","M","9","9","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094292","1","2","2","4","00","00","03","1","12","M","0","1","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094292","1","1","1","0","99","99","01","0","52","F","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094292","2","1","1","0","99","99","01","0","33","F","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094297","2","1","1","0","99","99","01","0","21","M","0","0","N","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094297","1","1","1","8","99","99","01","0","25","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093700","1","1","1","0","03","00","01","0","39","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093700","2","2","2","4","00","00","06","0","24","M","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093700","2","1","1","0","03","00","01","0","51","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093729","2","1","1","0","03","00","01","0","35","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093729","1","1","7","4","00","00","00","0","3","M","0","0","Y","","0","05","3","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094094","1","1","1","0","99","99","01","0","22","M","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094094","2","1","7","4","00","00","00","0","12","F","0","0","Y","","0","05","3","1","2010","67","PERSON_2010_Philadelphia","67301"
"2010094171","2","2","2","0","00","00","99","1","99","M","0","1","","NJ","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094171","2","1","1","0","01","00","01","1","72","M","0","1","","NJ","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094171","1","1","1","9","99","99","01","1","99","F","0","1","N","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094196","1","1","1","0","99","99","01","0","27","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094196","2","4","2","0","99","99","99","0","99","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094196","2","3","2","8","99","99","99","0","8","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094196","2","2","2","8","99","99","03","0","27","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094196","2","1","1","0","99","99","01","0","42","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094198","2","1","1","8","00","00","01","0","42","M","0","0","Y","","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094198","1","1","1","0","99","00","01","0","42","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094265","2","2","7","8","00","00","00","0","28","F","0","0","N","","0","05","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094265","1","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094722","1","1","1","4","05","05","01","0","66","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093724","2","1","7","3","00","00","00","0","79","F","0","0","Y","","0","05","2","1","2010","67","PERSON_2010_Philadelphia","67301"
"2010093724","1","1","1","0","99","00","01","1","28","F","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094105","1","3","2","8","99","99","06","0","16","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094105","1","2","2","8","99","99","03","0","45","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094105","1","1","1","8","99","99","01","0","52","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094105","2","1","1","0","99","99","01","0","37","M","0","0","","DE","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094111","1","1","1","8","99","01","01","0","17","M","0","0","Y","PA","3","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094235","2","2","2","8","99","99","03","9","10","F","9","9","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094235","2","1","1","9","99","99","01","9","41","F","9","9","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094235","1","1","1","0","99","99","01","9","40","M","9","9","","PA","2","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094286","1","2","2","4","00","01","03","0","32","F","0","0","N","PA","2","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094286","1","1","1","4","00","01","01","0","33","M","0","0","N","PA","2","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094294","2","1","7","8","00","00","00","0","50","F","0","0","","","0","05","3","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094294","1","1","1","0","99","99","01","0","99","M","0","0","","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094304","1","1","1","9","99","99","01","0","99","M","0","0","N","","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094304","2","1","7","3","00","00","00","0","50","F","0","0","Y","","0","05","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010093669","2","3","2","0","02","99","04","1","6","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093669","2","2","2","0","02","99","03","1","7","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093669","2","1","1","0","02","99","01","1","30","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093669","1","2","2","8","02","99","04","1","11","M","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093669","1","1","1","8","02","99","01","1","44","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093687","2","2","2","8","03","01","03","0","18","F","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093687","2","1","1","8","03","01","01","0","18","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093687","1","1","1","9","00","00","01","0","52","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093698","1","1","1","9","99","99","01","0","67","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093698","2","1","7","8","00","00","00","0","52","F","0","0","Y","","0","99","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010093705","2","2","2","0","99","99","03","1","30","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093705","2","1","1","0","99","99","01","1","31","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093705","1","1","1","0","99","99","01","1","23","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093707","2","2","2","0","99","99","03","1","99","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093707","2","1","1","0","99","99","01","1","41","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093707","1","1","1","8","03","01","01","1","59","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093715","1","1","1","8","99","99","01","0","26","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010093874","2","2","7","3","00","00","00","0","69","M","0","0","Y","","9","05","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010093874","1","1","1","0","99","99","01","0","42","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094113","2","1","1","4","99","00","01","0","62","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094113","3","3","2","0","99","00","03","0","59","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094113","3","2","2","0","99","00","02","0","34","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094113","3","1","1","0","99","00","01","0","43","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094113","1","1","1","0","99","00","01","0","62","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094129","1","1","1","8","99","01","01","0","36","F","0","0","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094161","1","1","1","0","00","00","01","1","30","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094161","2","1","1","0","00","00","01","1","54","F","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094169","1","1","1","8","99","01","01","1","45","M","0","3","Y","PA","2","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094203","1","2","2","0","03","00","03","0","26","F","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094203","1","1","1","0","03","00","01","0","58","M","0","0","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094238","2","1","1","8","99","99","01","1","44","M","0","1","Y","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094238","1","1","1","0","99","04","01","1","28","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094241","1","1","1","0","01","00","01","1","27","M","0","1","N","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094241","2","3","2","0","99","00","03","1","31","F","0","1","N","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094241","2","2","1","8","99","00","01","1","34","M","0","1","Y","PA","9","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094266","2","1","7","3","00","00","00","0","76","M","0","0","Y","","0","01","2","9","2010","67","PERSON_2010_Philadelphia","67301"
"2010094266","1","1","1","0","00","00","01","0","29","F","0","0","","PA","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
"2010094306","2","1","1","4","00","00","01","0","18","M","0","0","Y","","0","","","","2010","67","PERSON_2010_Philadelphia","67301"
