"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2010094167","2","0","PA","7","1731505 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010094283","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010094723","1","0","ME","7","112719A ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010095378","1","0","PA","7","PT4871K ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010096129","1","0","NE","7","158986 ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010098511","3","0","ME","7","1633873 ","2013","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010098514","2","0","IN","6","P162165 ","2012","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010099374","1","0","PA","6","XM39023 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010099721","1","0","PA","7","8UH2QP ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010099721","2","0","OK","7","Z63GLBP ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010099738","2","0","PA","8","0YZ783 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010109703","2","0","ME","6","2127837 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010110038","1","0","TN","7","T7783321 ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010110903","1","0","","","W ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010110903","2","0","F ","","P ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010110934","1","0","TX","7","Y23926 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010111072","2","0","NJ","7","THP58X ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010112750","2","0","PA","6","PT2212R ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010113507","1","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010113749","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010113790","2","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010115226","1","0","GA","7","TL7W469 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010115666","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010102360","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010102400","1","0","PA","3","XCN77M ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010103304","1","0","OK","6","4631GH ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010103949","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010103949","2","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010104299","1","0","OK","7","3786GW ","2030","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010104639","3","0","PA","7","XFS1482 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010104656","1","0","NJ","7","TDH92W ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010105097","2","0","ZZ","2","HMC5996 ","2002","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010105103","1","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010105722","2","0","PA","6","MG9899B ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010106350","2","0","PA","6","PT4814P ","2003","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010106580","1","0","MN","7","4119STC ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010107052","1","0","OK","7","6991FH ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010107696","1","0","PA","7","XCC5516 ","2006","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010073722","2","0","NJ","7","TFT41E ","2012","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010073722","4","0","DE","7","T4311 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010085603","1","0","MT","7","T39594 ","2008","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010086016","1","0","NJ","7","TFZ648 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010087553","1","0","ME","7","1458285 ","2014","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010088853","2","0","PA","7","4273Z ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010088868","1","0","","6","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010088924","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010089573","1","0","OR","7","HU39957 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010090325","1","0","TN","6","T364461 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010090670","1","0","OH","7","TPG5019 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010047480","1","0","ZZ","7","99999 ","2099","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010047853","1","0","ME","7","12TLR94211 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010048546","1","0","PA","7","M7IML ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010048781","1","0","","7","19863B ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010048822","2","0","FL","1","CM041 ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010048887","1","0","WI","6","S5I943 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010048928","2","0","OH","7","7770HB ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010049269","2","0","ZG","7","6628317 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010049269","3","0","ME","7","1549314 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010051282","1","0","IL","6","310042ST ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010051530","1","0","PA","3","UNKNOWN ","1999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010052419","1","0","","8","G4X36Y6 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010052419","2","0","","8","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010052900","2","0","PA","7","PT66294 ","2099","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010028115","1","0","TN","7","U5672S ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010028159","2","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010028339","2","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010028366","1","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010028703","2","0","PA","7","PT5707L ","2020","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010029250","3","0","PA","1","GTC5026 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010029609","2","0","PA","7","PT8203B ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010029736","1","0","WV","7","C42686 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010031380","1","0","NJ","7","T79Z5J ","2012","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010031745","2","0","NJ","7","T34G8H ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010032651","2","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010032805","3","0","","8","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010033293","1","0","NJ","7","TCZ44K ","2014","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010033573","1","0","ZZ","7","999999999999","2099","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010033910","1","0","PA","3","XCV8243 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010034195","2","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010044307","3","0","TN","7","T595855 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010044806","2","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010045494","1","0","ZZ","9","UNKNOWN ","2099","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010078919","2","0","PA","7","PT0896M ","2012","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010080448","1","0","ME","7","2812090 ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010080453","2","0","PA","7","PT1976F ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010081789","1","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010081944","1","0","","1","NIA ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010082549","1","0","ZZ","8","UNK ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010083106","3","0","","6","XLL9LZ ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010021677","1","0","KS","7","0I8BTB ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010021876","4","0","","8","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010035529","1","0","MO","7","PX6417 ","2008","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010012022","2","0","TN","7","T951925 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010067064","1","0","","7","H2IO8 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010067457","1","0","PA","3","XFB-1968 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010067818","1","0","IL","7","364278ST ","2020","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010005005","1","0","ME","7","B116780 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010046482","2","0","PA","7","PT0376G ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010068359","2","0","ZZ","6","999999999999","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011000764","1","0","","7","T808576 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011000944","2","0","IN","8","T46623I ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011000965","2","0","MO","7","63W6 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011001093","2","0","","7","153Y258 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011001730","1","0","NJ","7","THKWAB ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011001732","3","0","","","6 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011046972","2","0","MI","7","A0785M ","1999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010059661","2","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010060294","1","0","","7","WM1 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010060945","1","0","ME","7","1472547 ","2014","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010054964","1","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010054968","1","0","PA","7","PT5438L ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010056556","1","0","PA","3","XV58924 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010058039","1","0","IN","7","P201483 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010084190","2","0","PA","8","X00855 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010084575","2","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010016783","2","0","ME","7","20158554 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010016930","2","0","PA","6","ITEDB ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010025054","1","0","IA","7","TC6174 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010026297","3","0","NJ","7","5707L ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010026581","1","0","MO","6","872597 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010026593","2","0","PA","6","NONE ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010062817","2","0","","8","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010063259","2","0","NJ","7","TGP40D ","2099","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011008379","1","0","","7","60798 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010117956","2","0","","7","RE10730 ","2009","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010118029","1","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010118029","2","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010118029","3","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010118446","1","0","","8","00N2 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010121463","4","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010121531","1","0","IL","7","T172301 ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010122366","1","0","","8","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010122416","2","0","PA","3","J76Y3IJ ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010122469","1","0","","7","010L ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010122514","1","0","PA","7","T89G5C ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010122576","2","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010123495","2","0","ME","7","12TLR80755 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011023479","2","0","ZZ","7","UNKNOWN ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010070364","1","0","ME","7","B208299 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010124589","1","0","ZF","7","UNK ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010125296","2","0","NJ","7","THU34G ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010125575","2","0","TN","6","T222026 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010126973","1","0","NJ","7","TAS40M ","2012","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010126978","2","0","NJ","7","TEG30P ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011017701","2","0","ME","6","1592925 ","2005","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2011018104","2","0","ME","7","1663024 ","2016","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010019189","2","0","IL","7","285906ST ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010019342","1","0","NY","6","FRHT-999 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010075879","1","0","GA","6","LE3424 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010074469","1","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010074545","1","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010074835","1","0","","7","877I83 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010069199","1","0","","","IVI ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010069247","2","0","PA","7","R6BHP ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010069629","1","0","","7","1294629 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010069682","2","0","OK","7","2Y45GI ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010069713","2","0","","7","XV95WX ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010070045","1","0","","3","PV5B9 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010019976","1","0","ME","7","1523470 ","2015","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010020466","1","0","NJ","7","T24F8B ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010020468","1","0","ME","7","1160253 ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010077962","2","0","ID","6","TA8078 ","2005","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010077967","2","0","NJ","7","T39-V8R ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010077970","1","0","IA","7","TG0356 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010108299","2","0","ME","7","292139Z ","9999","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010058748","2","0","PA","6","88IQH ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010058753","1","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010059195","2","0","PA","6","XT72972 ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010059635","2","0","","1","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010090810","1","0","PA","7","PT9584F ","2011","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010091153","3","0","IL","7","296419ST ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010091156","2","0","","9","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010092705","2","0","OK","6","2060BT ","2010","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010017232","1","0","K ","7","S046Y ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010018034","2","0","","7","NI2V ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010062008","1","0","","7","XCZM68Q ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010064668","1","0","TN","7","0Q77 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010064753","2","0","ME","7","I4553B2 ","","2010","67","TRAILVEH_2010_Philadelphia","67301"
"2010100910","2","0","","7","","","2010","67","TRAILVEH_2010_Philadelphia","67301"
