"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","3","67","2010","2011024914","02","","N","4","4","","","","23RD ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011024956","1 ","1136","N","3","2","2007","0130","25","FRANKFORD AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025681","02","","N","3","4","","","35","BROUS AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025681","02","","E","4","4","","","","TYSON AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025717","2 ","10","W","3","2","3023","0060","25","CHESTER AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025717","02","","N","4","4","","","35","FORTYNINTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025752","2 ","0","E","3","2","1003","0030","35","WHITAKER AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025752","02","","S","5","4","","","","HUNTING PARK AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025752","2 ","0","W","4","2","1003","0031","35","WHITAKER AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025756","02","","W","3","4","","","25","FORTYSEVENTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025777","4 ","2456","S","3","2","3015","0040","25","COBBS CREEK PY","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025777","02","","S","4","4","","","35","THOMAS AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025779","02","","W","3","4","","","25","GRAYS AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025779","02","","S","4","4","","","25","SEVENTIETH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026181","2 ","202","S","3","2","1004","0090","","TORRESDALE AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026252","2 ","859","E","3","2","2014","0020","30","LEHIGH AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026252","02","","N","4","4","","","","TWENTYSEVENTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011027973","3 ","1159","N","3","2","1009","0110","25","BUSTLETON AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011027973","2 ","1166","S","4","2","1009","0111","25","BUSTLETON AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011027973","02","","E","5","4","","","25","LONEY ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011028188","2 ","619","E","3","2","2016","0080","30","ALLEGHENY AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011028188","01","","S","5","4","","","25","C ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011028188","2 ","618","W","4","2","2016","0081","30","ALLEGHENY AV","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010051283","3 ","1821","E","3","1","0076","3434","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"","7","67","2010","2010052090","02","","E","7","4","","","25","GRAYS FERRY AV","ROADWAY_2010_Philadelphia","67301"
"3","6","67","2010","2010052090","2 ","3600","W","6","2","3021","0071","25","GRAYS FERRY AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2010052090","3 ","2357","S","4","2","3003","0041","40","THIRTYFOURTH ST","ROADWAY_2010_Philadelphia","67301"
"3","5","67","2010","2010052090","2 ","3600","E","5","2","3021","0070","30","GRAYS FERRY AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052090","3 ","2333","N","3","2","3003","0040","40","THIRTYFOURTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052127","2 ","542","N","3","2","3017","0050","35","FIFTYSECOND ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2010052199","02","","W","4","4","","","25","MEDIA ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052199","2 ","1593","S","3","2","3017","0050","35","FIFTYSECOND ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2010052213","02","","E","3","4","","","25","WARRINGTON AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2010052254","04","","E","3","4","","","","RED LION RD","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2010052271","01","","S","3","4","","","25","NINETEENTH ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2010052343","99","","S","4","4","","","","SEVENTEENTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052343","2 ","2756","W","3","2","2010","0022","","CECIL B MOORE AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052423","2 ","2828","N","3","2","1005","0020","35","DELAWARE AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052439","2 ","0","E","4","2","1016","0002","30","PENNYPACK CR","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2010052439","02","","E","5","4","","","25","SOLLY AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2010052439","3 ","0","S","3","2","6001","0285","40","ROOSEVELT BL","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2010052449","02","","S","3","4","","","","SACKETT ST","ROADWAY_2010_Philadelphia","67301"
"3","5","67","2010","2010052455","2 ","2232","W","5","2","2006","0081","25","SPRING GARDEN ST","ROADWAY_2010_Philadelphia","67301"
"","6","67","2010","2010052455","02","","N","6","4","","","25","FIFTH ST","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2010052455","2 ","2231","E","4","2","2006","0080","25","SPRING GARDEN ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2010052455","2 ","1250","N","3","2","2003","0074","25","FIFTH ST","ROADWAY_2010_Philadelphia","67301"
"3","6","67","2010","2010126901","3 ","134","S","5","2","0001","0081","35","CITY AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2010126901","2 ","3174","N","3","2","0001","0070","35","CITY AV","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010126901","1 ","0","W","6","1","8002","0750","","RAMP H RD","ROADWAY_2010_Philadelphia","67301"
"3","5","67","2010","2010126901","3 ","0","N","4","2","0001","0080","35","CITY AV","ROADWAY_2010_Philadelphia","67301"
"","8","67","2010","2010126901","04","","W","8","4","","","25","PRESIDENTIAL BL","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010127899","3 ","1108","W","3","1","0076","3421","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011031175","2 ","1404","W","3","2","1004","0060","30","ERIE AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011022517","02","","N","3","4","","","25","FIFTYTHIRD ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011022517","02","","E","4","4","","","25","PASCHALL AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011023448","2 ","490","N","3","2","1013","0050","30","ACADEMY RD","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011023448","2 ","502","S","4","2","1013","0051","30","ACADEMY RD","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011023448","02","","E","5","4","","","","PRIMROSE RD","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011024457","02","","N","3","4","","","","OLD YORK RD","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011024457","02","","E","4","4","","","","HUNTING PARK AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011024463","01","","E","3","4","","","25","DICKINSON ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011024463","01","","S","4","4","","","25","FIFTEENTH ST","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011025323","03","","E","3","1","0076","3470","","","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011025490","2 ","1096","E","3","1","0076","3440","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"1","4","67","2010","2011025490","3 ","0","E","4","1","0676","0002","55","VINE ST EX","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025675","02","","E","3","4","","","35","BENSON ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025707","02","","N","3","4","","","25","TABOR RD","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025725","01","","S","4","4","","","25","SIXTH ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025725","01","","E","3","4","","","","PIERCE ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026201","2 ","2236","E","3","2","2008","0020","25","GIRARD AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026201","02","","N","4","4","","","25","FIFTEENTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026236","2 ","611","W","3","2","3009","0044","25","RIDGE AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026245","4 ","1451","N","3","2","3015","0100","35","SIXTYTHIRD ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026246","01","","S","3","4","","","25","REDFIELD ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011026246","02","","W","4","4","","","25","THOMPSON ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026300","2 ","811","N","3","2","3017","0050","35","FIFTYSECOND ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026300","01","","W","4","4","","","","KERSHAW ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026325","02","524","N","5","2","2009","0020","30","ARAMINGO AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011026325","2 ","524","S","3","2","2009","0021","30","ARAMINGO AV","ROADWAY_2010_Philadelphia","67301"
"","6","67","2010","2011026325","01","","W","4","4","","","","HUNTINGDON ST","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011026325","01","","S","6","4","","","","BELGRADE ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026331","2 ","913","S","3","2","0013","0071","25","THIRTYEIGHTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026360","2 ","672","N","3","2","1015","0040","35","KNIGHTS RD","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011026360","2 ","678","S","4","2","1015","0041","35","KNIGHTS RD","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011026360","02","","E","5","4","","","25","LIBERTY BELL BL","ROADWAY_2010_Philadelphia","67301"
"1","4","67","2010","2010126696","1 ","545","E","4","1","8016","0250","35","RAMP RD","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2010126696","2 ","544","W","3","1","0076","3451","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010126700","2 ","936","E","3","1","0676","0010","55","VINE ST EX","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010126703","1 ","1015","S","3","2","8025","0250","35","RAMP RD","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011022588","2 ","1890","S","4","2","3013","0031","35","ISLAND AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011022588","02","","W","5","4","","","","TANAGER ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011022588","2 ","1886","N","3","2","3013","0030","35","ISLAND AV","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011024362","2 ","127","W","3","2","8023","0500","","RAMP RD","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025321","02","","N","4","4","","","","N THIRTY-THIRD ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025321","02","","E","3","4","","","","CUMBERLAND ST","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025670","2 ","0","W","4","2","0073","0011","30","COTTMAN AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025670","2 ","0","E","3","2","0073","0010","30","COTTMAN AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025689","02","","N","3","4","","","25","BINGHAM ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025696","01","","W","3","4","","","25","FULLER ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025699","2 ","800","S","3","2","1003","0041","35","WHITAKER AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025748","02","333","W","4","2","2016","0071","30","ALLEGHENY AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025748","01","","N","5","4","","","25","SECOND ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025748","02","335","E","3","2","2016","0070","30","ALLEGHENY AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011026196","01","","S","3","4","","","","LAMBERT ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026209","01","","E","4","4","","","","THOMPSON ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026209","2 ","646","N","3","2","3011","0030","25","TWENTYNINTH ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026221","02","","N","4","4","","","25","FIFTYSIXTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026221","3 ","1121","E","3","2","0003","0040","35","CHESTNUT ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026249","02","","W","4","4","","","","BUCKIUS ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026249","2 ","819","N","3","2","2007","0100","25","FRANKFORD AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026294","02","","N","4","4","","","","C ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026294","3 ","0","N","3","2","6001","0190","40","ROOSEVELT BL","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011026306","02","","E","4","4","","","25","CHELTEN AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026306","02","","S","3","4","","","25","WISTER ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026358","02","","N","4","4","","","25","CHARLES ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026358","2 ","395","E","3","2","1024","0010","25","ROBBINS ST","ROADWAY_2010_Philadelphia","67301"
"","9","67","2010","2011027110","02","","E","9","4","","","","COUNTY LINE RD","ROADWAY_2010_Philadelphia","09212"
"3","5","67","2010","2011027110","2 ","2422","N","5","2","0532","0090","35","BUSTLETON AV","ROADWAY_2010_Philadelphia","09212"
"3","6","67","2010","2011027110","2 ","2423","S","6","2","0532","0091","35","BUSTLETON AV","ROADWAY_2010_Philadelphia","09212"
"","3","67","2010","2011027929","01","","S","4","4","","","","DARRAH ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011027929","01","","E","3","4","","","","FILLMORE ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011027960","02","","E","3","4","","","40","HARTRANFT ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011027964","2 ","1326","W","3","2","2014","0100","30","LEHIGH AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011027977","01","","S","4","4","","","","FOURTH ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011027977","02","","E","3","4","","","","SIXTYSEVENTH AV","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010051276","4 ","2290","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010051530","4 ","2615","W","3","1","0076","3405","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"1","4","67","2010","2010052045","2 ","598","E","4","1","8061","0750","35","RAMP RD","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010052045","3 ","2006","E","3","1","0676","0014","55","VINE ST EX","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011023042","2 ","2900","W","3","2","0030","0030","30","LANCASTER AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011023424","02","","N","3","4","","","","LINDBERGH BL","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011023424","02","","W","4","4","","","","EIGHTYFOURTH ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011023492","02","","N","4","4","","","","WOODLAND AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011023492","02","","U","3","9","","","","UNKNOWN RD","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011024478","02","","N","3","4","","","","WOODLAND AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011024478","02","","E","4","4","","","","SIXTYSEVENTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011024482","2 ","0","N","3","2","4001","0040","35","HENRY AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011024482","2 ","0","S","4","2","4001","0041","35","HENRY AV","ROADWAY_2010_Philadelphia","67301"
"3","5","67","2010","2011024482","2 ","0","W","5","2","4011","0020","35","MIDVALE AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011024889","02","","N","3","2","1005","","","CASTOR RD","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011024991","1 ","0","N","3","2","8057","0010","","RAMP C RD","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025322","2 ","1587","N","3","2","2007","0150","30","FRANKFORD AV","ROADWAY_2010_Philadelphia","67301"
"3","5","67","2010","2011025322","03","0","N","5","2","2009","0120","30","HARBISON AV","ROADWAY_2010_Philadelphia","67301"
"3","6","67","2010","2011025322","02","0","S","6","2","2009","0121","30","HARBISON AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025322","2 ","1600","S","4","2","2007","0151","30","FRANKFORD AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025679","2 ","2250","N","3","2","1005","0130","25","CASTOR AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025679","02","","W","5","4","","","25","UNRUH AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025679","2 ","2251","S","4","2","1005","0131","30","CASTOR AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025682","02","","N","3","4","","","25","FIFTH ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025682","02","","W","4","4","","","25","FISHER AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025706","2 ","2250","N","3","2","1005","0130","25","CASTOR AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025706","02","","W","5","4","","","35","UNRUH AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025706","2 ","2251","S","4","2","1005","0131","30","CASTOR AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025735","04","","W","3","4","","","35","HUNTING PARK AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025806","99","","W","3","4","","","","TIOGA ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025806","99","","N","4","4","","","","HOWARD ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026234","02","","E","3","4","","","35","TIOGA ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011026234","01","","N","4","4","","","35","THOMPSON ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011026286","02","","E","3","4","","","25","CHELTENHAM AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011027965","02","","W","4","4","","","","WASHINGTON AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011027965","02","","S","3","4","","","25","SIXTIETH ST","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010127893","3 ","146","S","3","1","0095","0211","55","DELAWARE EX","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010127888","4 ","848","E","3","1","0076","3404","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"1","4","67","2010","2010127904","2 ","0","E","4","1","8014","0500","","RAMP A RD","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010127904","2 ","1964","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011000559","3 ","1657","E","3","1","0076","3394","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"1","4","67","2010","2011022503","1 ","625","S","4","2","8020","0750","25","RAMP RD","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011022503","2 ","2824","S","3","2","3003","0021","40","TWENTYSIXTH ST","ROADWAY_2010_Philadelphia","67301"
"3","5","67","2010","2011022580","3 ","2284","W","5","2","2009","0091","30","HARBISON AV","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011022580","3 ","2311","E","4","2","2009","0090","30","HARBISON AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011022580","2 ","0","N","3","2","1004","0120","","TORRESDALE AV","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011023350","3 ","1036","S","3","2","0001","0101","50","ROOSEVELT BOULEVARD EX","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011023555","02","","W","3","4","","","","SAINT VINCENT ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011024915","02","","N","4","4","","","","N ELEVENTH ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011024915","2 ","1534","B","3","2","4004","0080","25","OLNEY AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025328","2 ","1720","N","3","2","0291","0016","40","BARTRAM AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025328","02","","E","5","4","","","","EIGHTYEIGHTH ST","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025328","2 ","1748","S","4","2","0291","0017","40","BARTRAM AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025378","02","","E","5","4","","","","SOUTHAMPTON RD","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025378","3 ","0","N","3","2","0001","0380","45","ROOSEVELT BL","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025378","3 ","0","S","4","2","0001","0381","45","ROOSEVELT BL","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011025705","2 ","566","S","4","2","0611","0151","30","BROAD ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025705","2 ","564","N","3","2","0611","0150","30","BROAD ST","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011025705","02","","E","5","4","","","","SOMERVILLE AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025721","02","","N","4","4","","","25","SIXTYFIRST ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011025721","2 ","1173","W","3","2","3023","0020","25","KINGSESSING AV","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011025872","01","","S","4","4","","","","MASCHER ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011025872","01","","W","3","4","","","","LIPPINCOTT ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011026189","3 ","630","S","3","2","0001","0361","45","ROOSEVELT BL","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011027945","02","","E","3","4","","","","FRANKLIN MILLS CR","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011029431","2 ","1353","W","4","2","0073","0051","30","COTTMAN AV","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011029431","2 ","1354","E","3","2","0073","0050","30","COTTMAN AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011029431","01","","S","5","4","","","35","BATTERSBY ST","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2010126977","3 ","885","S","3","1","0095","0131","55","DELAWARE EX","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011022439","2 ","230","N","3","2","0013","0120","30","RIDGE AV","ROADWAY_2010_Philadelphia","67301"
"","5","67","2010","2011022439","02","","W","5","4","","","","YORK ST","ROADWAY_2010_Philadelphia","67301"
"3","4","67","2010","2011022439","2 ","248","S","4","2","0013","0121","30","RIDGE AV","ROADWAY_2010_Philadelphia","67301"
"1","3","67","2010","2011022460","2 ","1870","W","3","1","0076","3441","50","SCHUYLKILL EX","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011022577","01","","S","3","4","","","","FIFTEENTH ST","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011023478","01","","S","3","4","","","","CAMAC ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011023478","02","","E","4","4","","","","ROCKLAND ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011023499","2 ","1500","E","3","2","2006","0090","25","SPRING GARDEN ST","ROADWAY_2010_Philadelphia","67301"
"3","3","67","2010","2011024416","2 ","450","N","3","2","0532","0020","35","BUSTLETON AV","ROADWAY_2010_Philadelphia","67301"
"","4","67","2010","2011026208","02","","S","3","4","","","25","FORTYFOURTH ST","ROADWAY_2010_Philadelphia","67301"
"","3","67","2010","2011026208","01","","W","4","4","","","15","SANSOM ST","ROADWAY_2010_Philadelphia","67301"
