"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"99","1","2","2113 W. CHURCHILL PL","","FLORENCE","SC","29501","COOPER JR","9999999999","2004","2004012502","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807809","2004","2004012508","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2157807800","2004","2004012625","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","UNKNOWN","","ONTARIO","ON","99999","ARCHER WILBURN TRUCKING","9999999999","2004","2004012646","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","8685 WASHINGTON BLVD","","JESSUP","MD","20794","TRUCK LEASE CORP","9999999999","2004","2004012696","999999","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2159999999","2004","2004012767","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","711 N RD PLEASANTVILLE","","PLEASANTVILLE","JA","01823","CAPE TRANSIT","9999999999","2004","2004012775","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","1010 W. JEFFERSON ST","","BOISE","ID","83728","BOISE CASCADE CORP","8569819229","2004","2004012800","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","200 HANSEN ACCESS ROAD","","KING OF PRUSSIA","PA","19406","RYDER TRUCK RENTAL","9999999999","2004","2004012810","080000","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2152258435","2004","2004012814","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2004","2004012818","999999","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2004","2004012824","","","","","","N","","","","","","","","","11","COMMVEH_2004_Philadelphia","67","67301"
"99","7","2","502 HADONFIELD BERLIN","","VORHEES","NJ","08043","UNITED WASTE COMPANY","2154256900","2004","2004012825","999999","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","736 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","SCHOOL DISTRICT OF PHILA","9999999999","2004","2004012849","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2004012850","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","1 KEYSTONE AVEBUILDING","","CHERRY HILL","NJ","08003","VTI","9999999999","2004","2004012856","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2004","2004012862","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","3740 E THOMPSON","","PHILADELPHIA","PA","19137","ATALANTIC EXPRESS OF PA","2155375404","2004","2004012865","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2004012870","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2004","2004012880","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","ONE PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT","9999999999","2004","2004012881","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","2","A","","MIDDLETOWN","NJ","07748","SILVA","1886676250","2004","2004012896","999999","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2004012897","","","","","","N","","","","","999999999","","","09999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","7559 WALTON DR","","ROCKFORD","IL","61108","COACH LEASING","9999999999","2004","2004012899","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2004012899","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155803007","2004","2004012905","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","5O E4ST 9IST","SUITE 305A","INDIANAPOLIS","IN","46240","NEW BERNTRANSPORT COMPANY","9999999999","2004","2004012908","","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","RT 130 LUMBERLAND BLVD","","BURLINGTON","NJ","99999","DEAN NORTHEAST LLC","9999999999","2004","2004012912","999999","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","333 JENKINTOWN COMMONS","","JENKINTOWN","PA","19046","METRO CARE INC","6097434598","2004","2004012916","999999","","","","","N","","","","","999999999","N","","99999999","10","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","6141 LANCASTER","","PHILADELPHIA","PA","19151","U-HAUL","9998778100","2004","2004012917","999999","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","99999999","SEPTA","9999999999","2004","2005061920","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","UNKNOWN","UNKNOWN","PHILADELPHIA","PA","99999","UNKNOWN","9999999999","2004","2005062062","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","2","1600 ARCH","","PHILADELPHIA","PA","99999","CITY OF PHILADELPHIA","9999999999","2004","2005062083","035000","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","970 EISENHOWER BLVD","","JOHNSON","PA","99999","LONE STAR BUS LINE","9999999999","2004","2005062088","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","2","474 WILSON AVE","","NEWARK","NJ","07105","LILY TRANSPORT","2677672057","2004","2004016394","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","9","2","1600 ARCH ST","","PHILA","PA","19999","CITY OF PHILA","9999999999","2004","2005027516","","","","","","","","","","","","","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","MARKET ST","","PHILA","PA","99999","SEPTA","9999999999","2004","2005027959","","","","","","","","","","","009999999","","","","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2005028091","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2005028105","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","9","1","351 NEW BROOKLYNN ROAD","","BERLIN","NJ","08009","CAPONE TRANSPORTATION","9999999999","2004","2005028495","","","","","","N","","","","","009999999","","","","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","4","3740 THOMPSON ST","","PHILA","PA","19134","ATLANTIC EXPRESS","9999999999","2004","2005028495","","","","","","","","","","","099999999","","","","11","COMMVEH_2004_Philadelphia","67","67301"
"99","9","1","SAME","","SAME","OK","99999","SAME","9999999999","2004","2005028502","","","","","","N","","","","","","U","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"99","9","3","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2004","2005028828","","","","","","N","","","","","","U","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","3","734 SCHUYKILL AVE","","PHILADELPHIA","PA","19152","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","2004","2005029075","","","","","","N","","","","","","","","99999999","00","COMMVEH_2004_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2004","2005029266","","","","","","N","","","","","","U","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET","","PHILA","PA","19103","SEPTA","9999999999","2004","2005029352","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2005029481","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2005047659","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"02","8","2","3451 WALNUT ST","","PHILADELPHIA","PA","19104","TRUSTEE OF THE UNIV OF PENN","2158986931","2004","2004014993","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","3","1","10290B LEBANON RD","","WEST MIFFLIN","PA","15122","ALLEGHENY PLANT SERVICES INC","8005161734","2004","2005049253","080000","","","","","N","","","","","999999999","N","","02505511","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155806407","2004","2004013286","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","4","82 S. WYCOMBE AVE","","PHILADELPHIA","PA","99999","HAMILTON","6103942252","2004","2004013289","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","3740 E THOMPSON","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS","2155375905","2004","2004013295","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","ONE PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT","8569683890","2004","2004013297","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","3","1250 GLENN AVENUE","","MOORESTOWN","NJ","08057","COCA-COLA BOTTLING","9999999999","2004","2004013306","999999","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2004_Philadelphia","67","67301"
"99","2","2","2122 YORK RD SUITE 150","","OAKBROOK.","IL","60523","CARRY TRANSIT","9999999999","2004","2004013307","080000","","","","","N","","","","","","N","","00834726","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","47 HERSHEL ST","","FEASTERVILLE","PA","19053","CUNDART TRUCKING CO","9999999999","2004","2005064075","073280","","","","","N","","","","","","N","","00225618","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2004","2005064290","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZA","99999","UNKNOWN","9999999999","2004","2005064308","999999","","","","","N","","","","","","U","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"05","3","1","5825 TACONY","","PHILADELPHIA","PA","19135","BRADCO SUPPLY CORPORATION","2157431700","2004","2005064310","080000","","","","","N","","","","","999999999","N","","00031931","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","47 W COULTER ST","","PHILADELPHIA","PA","19144","GERMANTOWN FRIENDS","9999999999","2004","2004016990","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","10 REANEY","","CHESTER","PA","19012","MCCUSKER OGBORNE","6104851805","2004","2004005559","006000","","","","","N","","","","","064101212","N","","00348394","05","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","2349 HUBBARD AVE","","DECATUR","IL","62526","UNITED PARCEL","2153899169","2004","2004005564","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","2","3716 WEST OLD HWY 30","","GRAND ISLAND","NE","68801","WESTERN DIST TRAN COR","2618013468","2004","2004005585","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","4","1","4040 WHITAKER AVENUE","","PHILADELPHIA","PA","19124","CITY OF PHILADELPHIA","2156859801","2004","2004005589","073280","","","","","N","","","","","999999999","N","","99999999","04","COMMVEH_2004_Philadelphia","67","67301"
"99","1","2","26 PINE CREEK LANE","","GROTTOES","VA","24441","MAY TRUCKING INC","5404295757","2004","2004005658","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","74 FONTAINE AVE","","BLOOMFIELD","NJ","07063","THOMAS MAGALHAES","9999999999","2004","2004005871","080000","","","","","N","","","","","999999999","N","","00139734","06","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","10 INDUSTRIAL DRIVE","","TINICUM","PA","19113","CARGO MANAGEMENT SERVICES","6105718885","2004","2004006348","999999","","","","","N","","","","","","N","","00491104","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","4070 E STUDIO LN.","","OAK CREEK","WI","53154","SCHULENBURG","8005508626","2004","2004007247","999999","","","","","N","","","","","999999999","N","","00099999","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","96 W. MAIN ST","","ALLOWAY","NJ","08001","JP INCORPORATED NJ","9999999999","2004","2004007249","999999","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","PO BOX 4208 2740 N MAYF","AIR","SPRINGFIELD","MO","65868","NEW PRIME INC","9999999999","2004","2004009845","080000","","","","","N","","","","","999999999","N","","00003706","08","COMMVEH_2004_Philadelphia","67","67301"
"99","3","2","4861 63 WEST LANCASTER","AV","PHILADELPHIA","PA","19131","M R AUTOMOTIVE","9999999999","2004","2004009845","019500","","","","","N","","","","","","N","","00503419","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","21ST AND THE PARKWAY","","PHILA","PA","19103","CITY OF PHILA","9999999999","2004","2005048418","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19143","SEPTA","9999999999","2004","2005048420","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER ENTERPRISES","2154310286","2004","2004015330","080000","","","","","N","","","","","999999999","N","","00033467","08","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","2314 MARKET ST","","PHILADELPHIA","PA","19103","FCHAABC0INNC","2153363100","2004","2004015694","035000","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2004013313","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","5751 WINDSOR ST","","PHILADELPHIA","PA","19143","CLARKE","2157298525","2004","2004013319","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"02","8","1","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","2155375404","2004","2004013320","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2004","2004013321","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","6821 NORWITCH DR","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORT INC","9999999999","2004","2005064634","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","9999999","SEPTA","9999999999","2004","2005064647","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","4300 ARAMINGO AVE","","UNKNOWN","PA","99999","ROBINSON BUS","9999999999","2004","2005064650","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SOUTHEASTERN PA TRANSPORTATION","2155803100","2004","2005064652","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","14507 FRONTIER RD","","UNKNOWN","ZZ","99999","WERNER ENTERPRISES","9999999999","2004","2005064661","","","","","","N","","","","","999999999","","","99999999","06","COMMVEH_2004_Philadelphia","67","67301"
"99","6","2","9TH E NOBLE","","PHILADELPHIA","PA","19135","CAPITAL DISPATCH CO","2152352200","2004","2005064901","","","","","","N","","","","","","N","","99999999","00","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2004","2005064904","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","315 CRESTVIEW","","BLENHEIM","NJ","08012","MARK TRANS INC","9999999999","2004","2005064906","","","","","","","","","","","","","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"05","1","1","50HILLRD","","ALLENTOWN","NJ","08501","DAVIDMYLES","6097588754","2004","2005064983","080000","","","","","N","","","","","000258668","N","A-00110523","00512524","08","COMMVEH_2004_Philadelphia","67","67301"
"99","8","4","UNKNOWN","UNKNOWN","PHILADELPHIA","PA","99999","SEPTA","9999999999","2004","2005065225","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","BECHTNVILLE","PA","19505","UNKNOWN","9999999999","2004","2005065533","","","","","","","","","","","","","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2005065539","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","UNKNOWN","","UNKNOWN","ZZ","99999","PITT OHIO","9999999999","2004","2005065549","","","","","","","","","","","999999999","","","","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2005065550","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"02","8","1","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","SCHOOL DISTRICT OF PHILADELPHIA","2152991752","2004","2005065599","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS PF PA","9999999999","2004","2005065610","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","99999","SEPTA","2155803100","2004","2005065611","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"02","1","2","5250 MAUMEE ROAD","","UNKNOWN","IN","99999","PENSKE TRUCK LEASING","6105324458","2004","2005065614","033000","","","","","N","","","","","","U","","00076188","03","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","21ST PARKWAY","","PHILA","PA","99999","SCHOOL DIST OF PHILA","9999999999","2004","2005065618","","","","","","","","","","","","","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155804813","2004","2004070439","","","","","","N","","","","","","","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","800 RIVER RD","","CONSHOCKEN","IA","19428","DAILY NEWS","8004441133","2004","2004070549","","","","","","N","","","","","999999999","N","","99999999","02","COMMVEH_2004_Philadelphia","67","67301"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2004","2004070829","999999","","","","","N","","","","","999999999","N","","99999999","99","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2004","2004070842","999999","","","","","N","","","","","","U","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
"99","0","1","1671 POWELL RD","","BROOKHAVEN","PA","19015","BEST HAROLD","9999999999","2004","2004070851","999999","","","","","N","","","","","","N","","99999999","00","COMMVEH_2004_Philadelphia","67","67301"
"99","0","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155808510","2004","2004070852","999999","","","","","N","","","","","","N","","99999999","00","COMMVEH_2004_Philadelphia","67","67301"
"99","1","1","PO BOX 45308","","FEDERALSBURG","MB","21632","WERNER ENTERPRISES","4107545431","2004","2004070864","","","","","","N","","","","","999999999","U","","99999999","06","COMMVEH_2004_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","14TH FLOOR","PHILA","PA","19107","SEPTA","2155804813","2004","2004070864","","","","","","N","","","","","","N","","00000000","11","COMMVEH_2004_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","2004","2004070875","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2004_Philadelphia","67","67301"
