"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2005061916","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005061929","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005062062","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005062569","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005062585","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005062655","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005063049","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005063512","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005063518","1","0","","9","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005063518","2","0","","9","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005063863","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064075","1","0","PA","7","XM39023 ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064288","2","0","","","06RMWM0W1JM4","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064299","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064310","1","0","NJ","7","09YEA ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064661","1","0","ZZ","6","UNKNOWN ","9999","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064906","1","0","NJ","6","R542 ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005064983","1","0","M ","6","T0J2 ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005065533","2","0","TN","7","P43078I ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005065779","1","0","","","J ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005065779","2","0","","","41EW6FW01707","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005065779","3","0","","","6100M7061JM0","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005065791","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005066144","2","0","PA","3","W17765 ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005066148","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005066157","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005066187","1","0","PA","6","XR708X ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067585","4","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067586","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067843","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067843","3","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067951","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067994","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005067994","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005068000","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005068118","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005051017","1","0","","","I ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005051017","3","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005051018","1","0","","","J ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005052077","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005052419","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053218","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053218","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053218","3","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053228","1","0","","","Y ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053235","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053241","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053250","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053251","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053255","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053255","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053258","1","0","","","BYI ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053260","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053268","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053269","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053271","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053272","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053274","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053282","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053282","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053284","1","0","ZZ","9","UNKNOWN ","9999","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005053284","2","0","ZZ","9","UNKNOWN ","9999","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005054007","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005054013","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005054015","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005054021","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024200","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024201","1","0","","","BB ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024201","2","0","","","5 ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024203","1","0","","","J ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024206","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024208","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024209","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024210","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024213","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024220","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024222","1","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024536","1","0","","3","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024547","3","0","","","I ","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024553","3","0","ZZ","6","UNKNOWN ","9999","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024554","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
"2005024555","2","0","","","","","2004","67","TRAILVEH_2004_Philadelphia","67301"
