"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2005063868","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063873","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063881","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063886","2","U","N","U","N","1","U","U","Y","N","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063891","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063893","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063895","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063901","1","U","U","U","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063911","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005063912","2","U","U","U","U","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064065","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064070","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064085","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064105","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064112","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064114","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064116","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064120","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064123","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064133","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064138","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005035826","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005036190","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005036227","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2007093552","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005002558","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005002567","2","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005002582","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005002594","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005002615","1","U","U","U","Y","9","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005003530","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005004412","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2004","67","CYCLE_2004_Philadelphia","67301"
"2005006085","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005006089","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005006106","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005006108","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005006988","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005006991","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005007139","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005007146","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005007147","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005007148","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005007148","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005007149","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070141","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070551","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070838","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070842","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070860","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070874","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070879","1","N","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004070956","2","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004071262","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004071792","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004071818","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004071851","1","U","U","U","Y","1","U","Y","Y","Y","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004071869","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004072183","1","N","Y","U","N","0","","","N","N","00900","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004073414","1","U","U","U","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004073473","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004074292","2","U","U","U","U","1","U","Y","U","U","99999","U","U","1","U","Y","U","U","Y","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004075473","1","N","U","U","U","0","","","U","U","99999","U","U","0","","","U","U","Y","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004075662","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004075675","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2004075709","1","U","U","U","N","0","","","U","U","99999","U","N","9","","","U","U","Y","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2004075939","2","U","U","U","N","0","","","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064291","1","U","U","U","U","0","","","Y","Y","99999","U","U","0","","","Y","Y","Y","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064305","1","N","Y","N","N","1","Y","Y","Y","N","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005064305","3","N","Y","N","Y","1","Y","Y","Y","Y","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005065223","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005065614","1","N","Y","U","N","0","U","U","Y","Y","01200","N","N","0","U","U","Y","Y","Y","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005065781","1","U","N","U","N","0","","","Y","N","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005065788","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066142","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066158","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066159","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066168","2","U","U","U","Y","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066179","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066192","1","U","U","U","U","0","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066490","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066513","1","U","U","U","U","1","U","U","U","U","99999","","","","","","","","U","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066573","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066582","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066988","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066991","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005066992","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067488","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067584","2","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067612","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067618","2","","","","","","","","","","","","","","","","","","","","N","N","Y","Y","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067750","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067752","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067784","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067842","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067843","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067950","1","U","N","U","N","0","","","N","U","99999","","","","","","","","N","N","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067962","2","","","","","","","","","","","","","","","","","","","","U","N","U","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067965","1","U","U","U","Y","9","","","U","U","99999","","","","","","","","N","U","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
"2005067997","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2004","67","CYCLE_2004_Philadelphia","67301"
"2005068000","2","","","","","","","","","","","","","","","","","","","","","","","","2004","67","CYCLE_2004_Philadelphia","67301"
