"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"1999005786","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999005789","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999005789","1","2","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999005815","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999005816","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999005838","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999005841","1","1","","3","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999007051","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999007379","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999007408","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999007428","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999007430","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999007444","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999045377","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104101","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104477","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104536","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104642","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104688","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104809","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104904","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104928","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104957","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999104987","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999105031","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999105061","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999105090","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999105131","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999105148","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999105222","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999108145","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999108145","4","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999132893","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999132986","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999133086","3","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999133114","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999133129","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999133139","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999133157","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134027","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134257","3","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134435","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134481","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134494","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134508","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134548","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134574","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999134577","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999069346","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999069391","2","1","","3","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999069406","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999069412","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999069561","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999069584","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999070575","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999070695","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999070696","1","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999070764","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999071075","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999071101","1","1","","2","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999071247","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
"1999071821","2","1","","7","","","1999","67","TRAILVEH_1999_Philadelphia","67301"
