"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"1999104555","2","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104557","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104566","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104604","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104616","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104617","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104618","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104619","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104620","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104622","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104627","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104658","2","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104664","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104669","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104675","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104680","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104706","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104707","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104709","1","U","U","U","U","9","U","U","U","U","00600","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104712","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104715","1","U","U","U","U","9","U","U","U","U","00750","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104721","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104722","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104729","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104735","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104736","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104742","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104744","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104748","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104750","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104753","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104755","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104758","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104760","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104791","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104806","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104877","1","U","U","U","U","9","U","U","U","U","00600","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104884","3","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104887","1","U","U","U","U","9","U","U","U","U","01340","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104894","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999104989","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105000","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105001","1","U","U","U","U","9","U","U","U","U","00000","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105002","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105069","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105073","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105078","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105105","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105109","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105111","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105112","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105113","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105116","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105119","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105131","1","U","U","U","U","9","U","U","U","U","00000","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105140","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105142","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105143","1","U","U","U","U","9","U","U","U","U","00600","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105144","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105153","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105161","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105163","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105172","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105373","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999105375","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084006","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084057","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084061","1","U","U","U","U","9","U","U","U","U","00599","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084062","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084063","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084065","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084069","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084080","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084086","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084104","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084118","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084119","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084122","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084123","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084128","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084131","1","U","U","U","U","9","U","U","U","U","00750","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084137","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084146","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084148","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084154","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084159","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084168","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084169","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084178","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084185","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084186","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084195","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084207","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084227","2","U","U","U","U","9","U","U","U","U","01500","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084229","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084234","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084245","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084264","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084268","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084272","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084273","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084276","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084280","1","","","","","","","","","","","","","","","","","","","","U","U","Y","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084289","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084292","2","U","U","U","U","9","U","U","U","U","00749","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084295","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084297","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084299","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084300","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084309","1","U","U","U","U","9","U","U","U","U","00749","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084315","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084318","2","U","U","U","U","9","U","U","U","U","00748","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084322","1","U","U","U","U","9","U","U","U","U","00900","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999084333","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999049586","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999049623","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999049627","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999049630","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999049651","2","U","U","U","U","9","U","U","U","U","00549","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050204","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050204","3","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050220","2","","","","","","","","","","","","","","","","","","","","U","U","Y","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050224","1","U","U","U","U","9","U","U","U","U","00749","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050225","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050229","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050230","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050234","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050254","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050255","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050265","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050267","1","U","U","U","U","9","U","U","U","U","00496","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050270","1","U","U","U","U","9","U","U","U","U","00400","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050279","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050287","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050294","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050295","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050298","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050303","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050312","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050319","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050336","1","U","U","U","U","9","U","U","U","U","00000","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050339","1","U","U","U","U","9","U","U","U","U","00600","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050347","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050352","2","U","U","U","U","9","U","U","U","U","00749","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050361","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050365","1","U","U","U","U","9","U","U","U","U","00599","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050390","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050392","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050449","1","U","U","U","U","9","U","U","U","U","00998","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050462","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050485","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050486","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050496","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050548","1","U","U","U","U","9","U","U","U","U","01340","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050566","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050568","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050647","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050648","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050649","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050661","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050667","1","U","U","U","U","9","U","U","U","U","00919","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050675","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050679","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050698","2","U","U","U","U","9","U","U","U","U","00125","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050717","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050721","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050724","1","U","U","U","U","9","U","U","U","U","01340","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050733","1","U","U","U","U","9","U","U","U","U","00080","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050736","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050750","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050758","1","U","U","U","U","9","U","U","U","U","00125","U","U","9","U","U","U","U","Y","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050771","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050779","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050811","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050820","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050831","1","U","U","U","U","9","U","U","U","U","00600","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050833","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050973","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050976","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050978","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999050998","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051021","2","U","U","U","U","9","U","U","U","U","00800","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051024","1","U","U","U","U","9","U","U","U","U","01074","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051028","1","U","U","U","U","9","U","U","U","U","00749","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051029","1","U","U","U","U","9","U","U","U","U","00600","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051032","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051033","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051038","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051057","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051060","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051063","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051137","1","U","U","U","U","9","U","U","U","U","00900","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051144","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051157","1","U","U","U","U","9","U","U","U","U","00000","","","","","","","","N","U","","","","","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051171","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051174","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051189","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051215","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
"1999051218","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","1999","67","CYCLE_1999_Philadelphia","67301"
