"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","5","67","2000","2000090090","99","0","W","4","4","","","25","MT AIRY AV","ROADWAY_2000_Philadelphia","46102"
"","3","67","2000","2000090209","99","0","E","3","4","","","35","KENSINGTON AV","ROADWAY_2000_Philadelphia","67301"
"","3","67","2000","2000090261","01","1271","W","3","2","1004","0061","35","","ROADWAY_2000_Philadelphia","67301"
"","4","67","2000","2000090286","99","0","N","4","4","","","35","SEVENTIETH ST","ROADWAY_2000_Philadelphia","67301"
"3","3","67","2000","2000090286","02","0","N","3","2","3015","0020","35","SR 3015 SH","ROADWAY_2000_Philadelphia","67301"
"","5","67","2000","2000090367","99","0","E","4","4","","","35","MAGEE AV","ROADWAY_2000_Philadelphia","67301"
"3","4","67","2000","2000090367","01","1162","S","5","2","0013","0221","25","SR 0013 SH","ROADWAY_2000_Philadelphia","67301"
"3","3","67","2000","2000090367","01","1180","N","3","2","0013","0220","25","SR 0013 SH","ROADWAY_2000_Philadelphia","67301"
"3","3","67","2000","2000090384","03","1692","W","3","2","3018","0080","","","ROADWAY_2000_Philadelphia","67301"
"3","3","67","2000","2000070684","02","605","N","5","2","3007","0070","35","SR 3007 SH","ROADWAY_2000_Philadelphia","67301"
"","5","67","2000","2000070684","99","0","W","4","4","","","35","FAIRMOUNT AV PS","ROADWAY_2000_Philadelphia","67301"
"3","4","67","2000","2000070684","02","605","S","3","2","3007","0075","35","SR 3007 SH","ROADWAY_2000_Philadelphia","67301"
"3","4","67","2000","2000070709","02","332","W","5","2","3010","0101","25","SR 3010 SH","ROADWAY_2000_Philadelphia","67301"
"3","3","67","2000","2000070709","02","327","E","4","2","3010","0100","25","SR 3010 SH","ROADWAY_2000_Philadelphia","67301"
"","5","67","2000","2000070709","99","0","N","3","4","","","25","TWENTYSECOND ST","ROADWAY_2000_Philadelphia","67301"
