"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2000115171","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115255","4","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115257","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115280","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115285","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115286","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115430","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115446","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000115530","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000118919","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000118970","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000118999","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000119008","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000119033","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000120253","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000120258","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000092088","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000092854","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000092922","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000092922","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000092931","2","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000093064","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000095987","2","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000096124","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000096153","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000096234","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000096237","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000096296","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000084886","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000084896","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085077","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085092","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085243","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085314","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085371","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085407","1","1","","3","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085510","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085595","2","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085660","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085762","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085813","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085891","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000085891","3","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086530","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086539","1","1","","3","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086550","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086551","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086663","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086722","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086724","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086755","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000086983","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000087008","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000087008","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000087022","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019216","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019219","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019256","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019264","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019264","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019271","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019275","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019297","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019310","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019322","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019330","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019431","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019487","1","1","","3","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019490","3","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019494","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000019538","3","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077352","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077759","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077824","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077863","2","1","","3","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077867","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077883","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077928","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077943","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000077982","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000078034","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000078291","3","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070014","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070094","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070097","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070172","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070734","2","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070744","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070788","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000070791","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000071136","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000071139","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109548","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109585","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109587","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109592","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109618","1","1","","2","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109641","1","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109662","2","1","","1","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
"2000109710","2","1","","7","","","2000","67","TRAILVEH_2000_Philadelphia","67301"
