"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"00","9","2","835 E LYCOMING ST","","PHILA","PA","19124","OCONNOR TRUCK LEASING","","2000","2000092854","080000","","","","","N","","","","","","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","9","1","1500 TRUMBULL AVE","","GIRARD","OH","444203453","AIM LEASING CO","","2000","2000092922","999999","","","","","N","","","","","","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","9","2","1600 S E 17TH ST","","FT LAUDERDALE","FL","33316","FIRST FLEET CORP","","2000","2000092922","080000","","","","","N","","","","","","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","9","1","2910 BURGUNDY DR","","CINNAMINSON","NJ","08077","J N MARIANN SERVICE CO INC","","2000","2000093064","080000","","","","","N","","","","","","U","","0083107","08","COMMVEH_2000_Philadelphia","67","67301"
"00","8","1","UNKNOWN ADDRESS","","UNKNOWN","ZZ","99999","UNKNOWN CARRIER","","2000","2000093132","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","","2000","2000093575","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","","2000","2000093930","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000093931","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000093932","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","","2000","2000093933","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","9","2","703 W. RIDGE PIKE","","LIMERICK","PA","19468","VENEZIA TRANSPORT","","2000","2000115257","999999","","","","","N","","","","","155348","U","","","06","COMMVEH_2000_Philadelphia","67","67301"
"00","9","1","4732 ROOSEVELT BLVD","","PHILA","PA","19124","HENRY J MATTHEWS DBA MIGHTY JOE","","2000","2000115280","999999","","","","","N","","","","","","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","9","1","10 MALIN RD","","MALVERN","PA","19355","ASSOC LEASING INC","","2000","2000115281","030000","","","","","N","","","","","","U","","","03","COMMVEH_2000_Philadelphia","67","67301"
"00","8","3","714 MARKET ST","","PHILA","PA","19106","SEPTA","","2000","2000115284","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","9","1","3033 WALNUT ST","","OKLA CITY","OK","73105","COMBS AND COMBS TRUCKING","","2000","2000115285","999999","","","","","N","","","","","","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","2","1","4200 TREMLEY POINT RD","","LINDEN","NJ","07036","LINDEN BULK TRANSP CO INC","","2000","2000115286","080000","3","","","","Y","1","","","","202024","U","","0237425","08","COMMVEH_2000_Philadelphia","67","67301"
"00","1","1","6003 HAZELHURST ST","","PHILADELPHIA","PA","19151","DELVA PEARCE-ELLIOTT","","2000","2000115430","999999","","","","","N","","","","","","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","9","2","I-71 ORTH AVE. BOX 6031","","ELIZABETH","NJ","07201","NEW ENGLAND MOTOR FREIGHT","","2000","2000115446","060000","","","","","N","","","","","112107","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","8","1","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000115485","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","WORLD TRADE CENTER BUIL","","TOKYO","ZZ","","ORIX ASTRO CORP.","","2000","2000115569","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","1","1","HWY 271","","POTEAU","OK","74935","WAL MART STORES EAST INC","","2000","2000062300","080000","","","","","N","","","","","","U","","","06","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000062450","999999","","","","","N","","","","","","N","","","11","COMMVEH_2000_Philadelphia","67","67301"
"00","8","1","1234 MARKET STREET 14TH","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000062451","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","1","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000062455","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","","2000","2000062455","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","3740 E. THOMPSON","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA. INC","","2000","2000062456","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","8","1","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA","","2000","2000062459","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","9","2","1711 DESIRE AVE","","FEASTERVILLE","PA","19053","RICCI TOWING","","2000","2000062512","999999","","","","","N","","","","","","U","","","99","COMMVEH_2000_Philadelphia","67","67301"
"00","9","1","17507 DUPONT HWY","","HARRINGTON","DE","19952","INLAND PAPER BOARD INC.","","2000","2000062537","999999","","","","","N","","","","","","U","","","06","COMMVEH_2000_Philadelphia","67","67301"
"00","3","1","P O BOX 68","","FAIRLESS HILLS","PA","19030","TRYON TRUCKING","","2000","2000049620","080000","","","","","N","","","","","117313","U","","","08","COMMVEH_2000_Philadelphia","67","67301"
"00","8","2","1234 MARKET STREET","","PHILADELPHIA","PA","19140","SEPTA","","2000","2000042337","999999","","","","","N","","","","","","N","","","10","COMMVEH_2000_Philadelphia","67","67301"
"00","1","2","1500 SOUTH SIXTH STREET","","CAMDEN","NJ","08054","CAMDEN IRON AND METAL","","2000","2000043004","080000","","","","","N","","","","","","U","","0174866","08","COMMVEH_2000_Philadelphia","67","67301"
"02","8","1","1234 MARKET 14TH FL","","PHILA","PA","19107","SEPTA","2155805301","2000","2006056454","099999","","","","","N","","","","","","N","","00000009","11","COMMVEH_2000_Philadelphia","67","67301"
