"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2015074989","1","0","NJ","7","TNX38A ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015075827","3","0","PA","8","KJW787 ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015077839","2","0","OK","7","5337KS ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015052345","1","0","PA","7","6628063 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015052368","1","0","PA","7","PT9545A ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015052376","1","0","PA","3","XCE9748 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015052386","1","0","ME","7","1992392 ","2006","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015054362","1","0","","3","TKVMY ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015054408","1","0","","2","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015054816","2","0","OH","7","TPK6401 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015038386","1","0","PA","7","J96462J ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015038569","2","0","ZZ","7","99999999999 ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015039531","1","0","","3","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015080271","1","0","","1","4 ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015080667","1","0","PA","7","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015081304","2","0","TN","7","T959384 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015092556","1","0","NJ","7","TFE59K ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015092564","2","0","NC","6","CD66311 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016000966","2","0","NJ","6","TPH98U ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016000967","1","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016000986","1","0","NJ","6","TNN97H ","2014","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016000997","1","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016001590","1","0","ZZ","3","UNKNOWN ","2099","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016002347","2","0","ZZ","7","9999999999 ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016002637","1","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016005068","1","0","","6","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016005077","2","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016005077","3","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015078268","1","0","IA","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015087584","2","0","KS","7","510829 ","2007","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015088499","1","0","AL","6","1UTB5294 ","2019","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015088663","1","0","ZZ","7","2I85Y5 ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015088791","2","0","MN","7","U56865Z ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015088804","2","0","","7","U0IWWJ ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015089225","2","0","NJ","7","TNX17G ","2013","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015091068","2","0","ZZ","3","XW2905 ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015091173","1","0","NA","9","0IA ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015135848","1","0","","2","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015001668","2","0","WI","7","509337 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015103326","2","0","","1","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
