"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","3","67","2015","2015078213","01","","N","3","4","","","25","RHOADS AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015078267","02","","E","5","4","","","25","RED LION RD","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078267","2 ","0","S","4","2","0532","0051","35","BUSTLETON AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078267","2 ","0","N","3","2","0532","0050","35","BUSTLETON AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015078635","02","","E","5","4","","","25","ELLICOTT RD","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078635","2 ","1790","S","4","2","1015","0011","35","KNIGHTS RD","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078635","2 ","1778","N","3","2","1015","0010","35","KNIGHTS RD","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078652","02","","S","3","4","","","25","LINCOLN DR","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2016014020","2 ","462","E","3","2","2006","0064","30","SPRING GARDEN ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2016014020","2 ","456","W","4","2","2006","0065","25","SPRING GARDEN ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2016014020","02","","N","5","4","","","","TWENTYSECOND ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2016015112","01","","N","3","4","","","25","16TH ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016015112","02","","U","4","4","","","25","UNKNOWN ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2016015121","01","","N","3","4","","","25","MARSHALL ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016015121","01","","W","4","4","","","25","HUNTINGDON ST","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2016015647","01","0","W","3","2","8018","0500","","RAMP RD","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2016015647","01","","E","4","4","","","25","MORRIS ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2016015647","02","","N","5","4","","","25","VARE AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084427","2 ","0","S","4","2","1003","0021","35","WHITAKER AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084427","2 ","0","N","3","2","1003","0020","25","WHITAKER AV","ROADWAY_2015_Philadelphia","67301"
"3","5","67","2015","2015084427","2 ","1102","E","5","2","1004","0050","30","ERIE AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084461","2 ","2962","E","3","2","0073","0040","30","COTTMAN AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015084461","01","","N","5","4","","","25","CALVERT ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084461","2 ","2963","W","4","2","0073","0041","30","COTTMAN AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015085261","01","","E","3","4","","","25","THOMPSON ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085261","01","","S","4","4","","","25","10TH ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015085310","02","","W","3","4","","","25","WALNUT LN","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085310","02","","N","4","4","","","25","WOOLSTON AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085337","02","","U","3","4","","","25","BEACH ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015085790","2 ","91","N","3","2","0013","0140","30","HUNTING PARK AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2016014069","3 ","2333","N","3","2","3003","0040","40","THIRTYFOURTH ST","ROADWAY_2015_Philadelphia","67301"
"3","6","67","2015","2016014069","2 ","3600","W","6","2","3021","0071","25","GRAYS FERRY AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2016014069","1 ","2357","S","4","2","3003","0041","40","THIRTYFOURTH ST","ROADWAY_2015_Philadelphia","67301"
"3","5","67","2015","2016014069","2 ","3600","E","5","2","3021","0070","30","GRAYS FERRY AV","ROADWAY_2015_Philadelphia","67301"
"","7","67","2015","2016014069","02","","E","7","4","","","45","GRAYS FERRY AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016015610","02","","N","3","2","1001","","35","RISING SUN AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016016061","02","","N","3","4","","","25","OLD YORK RD","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2016016237","3 ","1170","E","3","1","0076","3420","50","SCHUYLKILL EX","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015001666","3 ","138","S","3","1","0095","0231","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078264","2 ","1811","N","3","2","1003","0030","35","WHITAKER AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078264","2 ","1817","S","4","2","1003","0031","35","WHITAKER AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015078264","02","","W","5","4","","","25","WINGOHOCKING ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078628","2 ","0","S","4","2","1003","0031","35","WHITAKER AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078628","2 ","0","N","3","2","1003","0030","35","WHITAKER AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015078628","02","","E","5","4","","","25","HUNTING PARK AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078631","02","","W","3","4","","","25","W PASSYUNK AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078645","2 ","439","W","3","2","2016","0060","30","ALLEGHENY AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078645","01","","N","4","4","","","25","7TH ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078653","3 ","0","W","3","2","0073","0080","30","COTTMAN AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078653","2 ","0","S","4","2","1004","0170","30","TORRESDALE AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078655","2 ","57","E","3","2","4021","0040","25","WADSWORTH AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078658","2 ","1736","S","3","2","4004","0020","35","CHEW AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078658","02","","E","4","4","","","25","DUVAL ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078665","2 ","1182","N","3","2","1001","0050","35","RISING SUN AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078665","02","","W","4","4","","","25","MAGEE AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078667","02","","S","4","4","","","25","CEDAR ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078667","01","","W","3","4","","","25","ANN ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078670","02","","S","4","4","","","25","BAYNTON ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078670","02","","E","3","4","","","25","RITTENHOUSE ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015079165","2 ","449","E","3","2","2010","0030","25","CECIL B MOORE AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015079165","01","","N","4","4","","","30","SYDENHAM ST","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015079286","3 ","2055","N","3","1","0095","0170","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084436","2 ","1635","E","3","2","0030","0060","25","GIRARD AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015084436","02","","N","5","4","","","","FORTYFIRST ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084436","02","1637","W","4","2","0030","0061","25","GIRARD AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084460","3 ","1692","N","3","2","0291","0170","25","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084460","3 ","1694","S","4","2","0291","0171","25","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015084460","01","","E","5","4","","","25","SOUTH ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015086243","03","1726","S","4","2","3029","0011","25","FIFTEENTH ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015086243","03","","S","5","4","","","25","FIFTEENTH ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015086243","03","0","W","3","2","2676","0011","25","VINE ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015069747","02","","E","3","4","","","","LOTT ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015070064","02","","W","5","4","","","","CARDINAL AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015070064","2 ","1326","S","4","2","0001","0041","35","CITY AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015070064","2 ","1328","N","3","2","0001","0040","35","CITY AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015070154","02","1198","S","4","2","0611","0151","30","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015070154","02","","W","5","4","","","25","ALBERT EINSTEIN DR","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015070154","02","1201","N","3","2","0611","0150","30","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015070155","2 ","600","N","3","2","2007","0080","25","FRANKFORD AV","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015070157","3 ","3600","N","3","2","0001","0100","50","ROOSEVELT BOULEVARD EX","ROADWAY_2015_Philadelphia","67301"
"2","3","67","2015","2015070205","3 ","0","W","3","2","1022","0011","55","WOODHAVEN RD","ROADWAY_2015_Philadelphia","67301"
"3","5","67","2015","2015070207","2 ","0","W","5","2","1002","0061","35","ADAMS AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015070207","2 ","0","E","4","2","1002","0060","40","ADAMS AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015070207","2 ","0","S","3","2","1001","0030","30","RISING SUN AV","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015070258","3 ","901","W","3","1","0676","0005","55","VINE STREET EX","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2016015125","3 ","1151","S","3","2","4006","0011","35","CITY LINE UPPER BR","ROADWAY_2015_Philadelphia","67301"
"1","4","67","2015","2016015125","01","2128","S","4","2","8045","0030","35","RAMP N RD","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016015553","02","","U","3","4","","","25","BYBERRY RD","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016015988","02","","S","3","4","","","25","VERNON RD","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015002249","4 ","587","N","3","1","0095","0290","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2017015994","02","","U","3","4","","","25","FOULKROD ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015084393","02","","N","4","4","","","25","RISING SUN AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015084393","02","","E","3","4","","","25","LOUDEN ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015084447","02","","N","3","4","","","35","ROWLAND AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015084874","02","","W","3","4","","","25","E DUVAL ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015084401","02","","W","5","4","","","25","YORK ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084401","2 ","1875","S","4","2","2009","0011","30","ARAMINGO AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084401","02","2375","N","3","2","2009","0010","30","ARAMINGO AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084410","3 ","1473","S","3","2","6001","0221","40","ROOSEVELT BL","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015084418","02","","E","4","4","","","25","LOCUST ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084418","2 ","2978","N","3","2","3017","0020","25","FIFTYSECOND ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015084450","01","","N","4","4","","","","22ND ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015084450","01","","E","3","4","","","","WHARTON ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084472","3 ","0","S","4","2","0291","0161","25","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015084472","01","","E","5","4","","","25","DICKINSON ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084472","3 ","0","N","3","2","0291","0160","25","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015084475","02","","N","3","4","","","25","56TH ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085286","02","","N","4","4","","","25","11TH ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015085286","01","","W","3","4","","","25","SANSOM ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085300","02","","W","3","7","","","25","FRANKLIN MILLS CR","ROADWAY_2015_Philadelphia","67301"
"3","7","67","2015","2015085308","2 ","0","N","7","2","3018","0010","45","HAVERFORD AV","ROADWAY_2015_Philadelphia","67301"
"3","5","67","2015","2015085308","2 ","0","S","5","2","0001","0011","35","CITY AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015085308","2 ","0","N","3","2","0001","0010","35","CITY AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016013940","02","","W","3","4","","","","GIRARD AV","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2016016048","3 ","377","N","3","2","0001","0100","50","ROOSEVELT BOULEVARD EX","ROADWAY_2015_Philadelphia","67301"
"1","4","67","2015","2016016048","2 ","1200","N","4","2","8037","0750","50","RAMP F RD","ROADWAY_2015_Philadelphia","67301"
"1","4","67","2015","2015001667","1 ","385","S","4","2","8011","0250","55","RAMP D RD","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015001667","3 ","1498","S","3","1","0095","0231","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015071471","4 ","1228","N","3","1","0095","0244","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015071476","2 ","2238","E","3","1","0676","0014","55","VINE STREET EX","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016015194","02","","U","3","4","","","25","W ROCKLAND ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015072864","02","","S","4","4","","","25","59TH ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015072864","02","","E","3","4","","","25","SPRUCE ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015072869","2 ","226","E","3","2","2014","0040","30","LEHIGH AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015072872","01","","W","4","4","","","25","WYOMING AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015072872","01","","S","3","4","","","25","16TH ST","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015072965","2 ","791","E","3","1","0076","3440","50","SCHUYLKILL EX","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015073218","02","","E","4","4","","","30","CEDAR AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015073218","02","","S","3","4","","","30","54TH ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015073251","02","","E","3","4","","","25","BENTON ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084397","3 ","879","S","3","2","6001","0171","40","ROOSEVELT BL","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085275","02","","N","3","4","","","25","ASHTON RD","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015085324","02","","E","4","4","","","","LUZERNE ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015085324","2 ","671","N","3","2","2001","0190","25","RICHMOND ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015085346","02","","S","4","4","","","","COLUMBUS BL","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015085346","02","","W","3","4","","","","PACKER AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015072863","02","","W","4","4","","","35","SPRINGFIELD AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015072863","02","2031","W","3","2","0013","0040","25","BALTIMORE AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015072871","2 ","925","E","3","2","0073","0040","30","COTTMAN AV","ROADWAY_2015_Philadelphia","67301"
"1","3","67","2015","2015072964","4 ","1281","S","3","1","0095","0241","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"","6","67","2015","2015073208","05","","N","6","4","","","25","SEVENTH ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015073208","2 ","1244","W","3","2","2676","0015","25","VINE ST","ROADWAY_2015_Philadelphia","67301"
"1","4","67","2015","2015073208","02","0","N","5","2","8061","0750","25","RAMP RD","ROADWAY_2015_Philadelphia","67301"
"1","5","67","2015","2015073208","06","890","W","4","2","8061","0760","25","RAMP FROM BEN FRANKLIN RD","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015073217","2 ","2077","N","3","2","2007","0080","25","FRANKFORD AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015073217","02","","E","4","4","","","25","ONTARIO ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015073219","02","","W","3","4","","","25","SOMERSET ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015086097","04","","S","3","1","0095","","55","DELAWARE EX","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015086112","3 ","2337","N","3","2","6001","0290","40","ROOSEVELT BL","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015086112","02","","E","4","4","","","25","WINCHESTER AV","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015086272","02","","S","3","4","","","30","LAWRENCE ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015086272","02","","E","4","4","","","30","PATTISON AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015069681","02","","E","3","4","","","25","LEVERINGTON AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015069730","02","","S","3","4","","","","17TH ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015069748","2 ","1745","N","3","2","1007","0050","35","TACONY ST","ROADWAY_2015_Philadelphia","67301"
"1","4","67","2015","2015069749","1 ","926","S","4","2","8011","0510","25","SPUR B RD","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015069749","2 ","143","E","3","2","2008","0070","25","GIRARD AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015069751","2 ","2242","N","3","2","3013","0040","35","ISLAND AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015070123","02","","W","5","4","","","25","MIDVALE AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015070123","2 ","1122","S","4","2","3007","0131","35","KELLY DR","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015070123","2 ","1134","N","3","2","3007","0130","35","KELLY DR","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015070179","02","","S","4","4","","","25","RUTLAND ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015070179","02","","W","3","4","","","25","BRIDGE ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015070191","2 ","1535","W","3","2","2014","0051","25","LEHIGH AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015070619","02","","W","3","4","","","25","PARKER AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2017015981","02","","W","3","4","","","45","TACONY PALMYRA BR","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078211","02","","N","3","4","","","25","N 13TH ST","ROADWAY_2015_Philadelphia","67301"
"3","5","67","2015","2015078212","2 ","2200","E","5","2","2006","0090","25","SPRING GARDEN ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078212","3 ","1843","N","3","2","2001","0110","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2015_Philadelphia","67301"
"3","6","67","2015","2015078212","2 ","2217","W","6","2","2006","0091","25","SPRING GARDEN ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078212","3 ","1837","S","4","2","2001","0111","30","CHRISTOPHER COLUMBUS BL","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078219","2 ","687","E","3","2","3010","0110","25","MARKET ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078289","2 ","2355","N","3","2","0611","0070","30","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078622","2 ","0","E","3","2","3021","0070","30","GRAYS FERRY AV","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015078622","02","","N","5","4","","","25","48TH ST","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078622","2 ","0","W","4","2","3021","0071","25","GRAYS FERRY AV","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078650","2 ","1699","N","3","2","0611","0120","30","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"","5","67","2015","2015078650","02","","E","5","4","","","25","HUNTING PARK AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015078650","2 ","1698","S","4","2","0611","0121","30","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015078690","01","117","E","3","2","0003","0020","35","COBBS CREEK PY","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2016014043","02","","W","3","4","","","","GLENWOOD AV","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078682","02","","S","4","4","","","25","17TH ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078682","02","","E","3","4","","","25","LOCUST ST","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015078691","02","","N","4","4","","","25","KENSINGTON AL","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015078691","01","","E","3","4","","","25","HART LN","ROADWAY_2015_Philadelphia","67301"
"","3","67","2015","2015084296","02","","N","4","4","","","25","RITTENHOUSE ST","ROADWAY_2015_Philadelphia","67301"
"","4","67","2015","2015084296","02","","E","3","4","","","25","GREENE ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084322","2 ","88","W","3","2","1002","0040","35","CHELTENHAM AV","ROADWAY_2015_Philadelphia","67301"
"3","8","67","2015","2015084394","1 ","0","W","8","2","2001","0011","30","OREGON AV","ROADWAY_2015_Philadelphia","67301"
"3","5","67","2015","2015084394","2 ","1899","N","5","2","0611","0006","35","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","6","67","2015","2015084394","2 ","1858","S","6","2","0611","0007","35","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","7","67","2015","2015084394","2 ","0","E","7","2","2001","0010","30","OREGON AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084394","4 ","0","S","4","2","0291","0141","25","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084394","4 ","0","N","3","2","0291","0140","25","BROAD ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084398","2 ","450","E","3","2","0013","0010","25","BALTIMORE AV","ROADWAY_2015_Philadelphia","67301"
"3","4","67","2015","2015084449","02","0","E","4","2","1014","0050","35","RHAWN ST","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084449","03","1145","N","3","2","0001","0280","40","ROOSEVELT BL","ROADWAY_2015_Philadelphia","67301"
"3","3","67","2015","2015084873","2 ","2557","S","3","2","1007","0101","35","STATE RD","ROADWAY_2015_Philadelphia","67301"
