"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2015088671","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088684","1","N","Y","U","N","9","U","U","Y","U","00050","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088693","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088708","1","N","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088727","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088739","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088743","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088757","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088770","2","N","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088786","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015088790","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073220","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073245","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073256","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073257","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073263","1","U","U","U","U","9","U","U","U","U","99999","U","N","0","N","N","U","U","Y","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073264","2","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073265","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073621","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073623","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073624","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073640","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073643","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073649","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073660","1","","","","","","","","","","","","","","","","","","","","N","U","N","N","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073668","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073672","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073693","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073708","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073711","1","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073716","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073718","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073718","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073719","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073726","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073726","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073738","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015073743","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015074399","1","N","N","Y","Y","1","Y","Y","Y","N","00300","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015074400","1","N","N","Y","Y","1","Y","Y","Y","Y","00600","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015074572","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015074573","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015074575","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015040861","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015040914","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042741","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042753","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042765","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042768","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042786","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042787","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042789","2","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042812","1","U","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042814","2","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042858","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042868","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042872","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015042893","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015043204","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015043224","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015043253","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015043330","1","N","U","U","Y","9","U","U","Y","Y","00150","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015045047","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015045341","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015045352","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015045359","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015069659","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015069692","2","N","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015069699","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015069723","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015069734","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015069736","2","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070108","3","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070118","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070124","1","U","N","Y","N","1","U","Y","Y","N","00750","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070133","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070135","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070178","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070183","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070193","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070263","1","N","U","Y","N","3","Y","Y","Y","Y","01400","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070281","2","N","Y","Y","Y","1","Y","Y","Y","Y","00750","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070580","1","N","U","N","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070595","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070611","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070612","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070614","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070617","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070618","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070636","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070649","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070654","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070673","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015070677","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015071326","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015071329","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015071463","1","N","N","Y","N","1","U","Y","Y","N","00600","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015071474","1","N","U","U","U","1","U","Y","U","Y","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015071475","1","N","N","U","Y","1","Y","Y","Y","N","00599","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015089184","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015089802","1","N","U","U","N","0","N","N","Y","N","00500","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091024","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091037","1","U","N","N","N","0","N","N","Y","N","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091048","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091049","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091055","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091057","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091062","2","N","U","U","Y","1","Y","Y","Y","Y","01000","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091067","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091070","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091076","2","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091082","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091084","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091086","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091088","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091093","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091122","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091123","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091131","1","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091135","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091138","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091144","2","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091151","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091154","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091156","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091160","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091170","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091180","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015091185","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075652","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075687","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075706","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075727","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075738","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075752","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075757","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075759","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075773","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075775","1","N","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075828","1","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015075840","2","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015076211","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015077824","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015077843","1","U","U","N","N","0","N","N","U","U","01000","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015077844","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015111719","1","N","N","Y","N","0","N","N","Y","Y","00750","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112092","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112117","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112167","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112177","2","U","U","U","N","1","U","U","Y","Y","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112187","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112188","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112253","1","N","U","Y","N","1","U","Y","Y","Y","00745","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015112266","1","N","N","N","U","0","N","N","Y","Y","00006","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015113173","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015113182","2","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114108","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114527","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114529","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114546","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114547","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114549","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114552","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114568","1","N","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114589","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
"2015114590","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2015","67","CYCLE_2015_Philadelphia","67301"
