"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","3","67","2007","2007116666","01","","W","4","4","","","25","ASPEN ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116666","01","","N","3","4","","","25","37TH ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116920","99","","W","4","4","","","","CONARROE ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116920","02","2896","S","3","2","3009","0120","35","RIDGE AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117210","01","","N","4","4","","","25","DARIEN ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007117210","01","","E","3","4","","","25","BUTLER ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007117243","02","","N","4","4","","","35","FRONT ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117243","02","692","W","3","2","4004","0100","25","OLNEY AV","ROADWAY_2007_Philadelphia","67301"
"3","5","67","2007","2007117251","03","0","N","5","2","2009","0120","30","HARBISON AV","ROADWAY_2007_Philadelphia","67301"
"3","4","67","2007","2007117251","02","1600","S","4","2","2007","0151","30","FRANKFORD AV","ROADWAY_2007_Philadelphia","67301"
"3","6","67","2007","2007117251","02","0","S","6","2","2009","0121","30","HARBISON AV","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117251","02","1587","N","3","2","2007","0150","30","FRANKFORD AV","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007117264","99","","N","4","4","","","","THIRD ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117264","02","449","E","3","2","2006","0090","","SPRING GARDEN ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117274","02","633","N","3","2","4003","0010","40","WISSAHICKON AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117281","01","","N","3","4","","","35","ROWLAND AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117287","99","","N","3","4","","","","53RD ST","ROADWAY_2007_Philadelphia","67301"
"1","3","67","2007","2007064500","04","1271","E","3","1","0076","3410","50","SCHUYLKILL EX","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116141","01","","E","4","4","","","25","DICKINSON ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116141","03","0","W","3","2","0291","0161","25","BROAD ST","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116157","01","","N","4","4","","","35","WOODSTOCK ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116157","02","","W","3","4","","","35","SUSQUEHANNA ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116212","02","","E","4","4","","","35","CRESTVIEW RD","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116212","02","1957","N","3","2","4001","0120","35","HENRY AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116221","01","","S","3","4","","","25","21ST ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116392","03","183","W","3","2","1018","0031","","GRANT AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116618","99","","W","3","4","","","30","SPRUCE ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116882","05","","E","4","4","","","25","BRYN MAWR AV","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116882","02","2124","S","3","2","0001","0051","35","CITY AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116910","01","","W","3","4","","","35","WOODHAVEN RD","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117209","02","","E","3","4","","","","WYOMING AV","ROADWAY_2007_Philadelphia","67301"
"3","5","67","2007","2007117276","02","0","S","5","2","2007","0140","","FRANKFORD AV","ROADWAY_2007_Philadelphia","67301"
"3","4","67","2007","2007117276","02","0","S","4","2","1009","0061","25","BUSTLETON AV","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117276","02","0","N","3","2","1009","0060","25","BUSTLETON AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117291","02","","S","3","4","","","","9TH ST","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117298","01","","W","3","4","","","30","JACKSON ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007118094","02","","E","4","4","","","","CATHEDRAL RD","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007118094","03","443","N","3","2","3009","0190","35","RIDGE AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116195","01","","N","3","4","","","25","56TH ST","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116219","02","","S","3","4","","","25","MAIN ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116226","02","","W","4","4","","","25","MEDFORD RD","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116226","01","868","N","3","2","1013","0100","35","ACADEMY RD","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116228","02","","N","4","4","","","35","55TH ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116228","01","","E","3","4","","","20","SUMMER ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116232","03","2050","E","3","2","0003","0040","35","CHESTNUT ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116259","01","","E","4","4","","","30","KENDRICK ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116259","04","606","N","3","2","0013","0270","30","FRANKFORD AV","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116355","02","","S","4","4","","","35","I ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116355","02","1175","E","3","2","1004","0060","30","ERIE AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116577","02","","E","3","4","","","25","COLLEGE AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116670","99","","N","3","4","","","","N 22ND ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116921","04","1713","N","3","2","3017","0040","35","FIFTYSECOND ST","ROADWAY_2007_Philadelphia","67301"
"1","3","67","2007","2007117213","03","1897","S","3","2","0001","0101","50","ROOSEVELT BOULEVARD EX","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117225","02","","N","3","4","","","","HAMMOND ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007117288","99","","S","4","4","","","","FIFTYNINTH ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117288","03","2268","E","3","2","0003","0030","35","CHESTNUT ST","ROADWAY_2007_Philadelphia","67301"
"","5","67","2007","2007117714","02","","E","5","4","","","35","WILLOW GROVE AV","ROADWAY_2007_Philadelphia","67301"
"3","4","67","2007","2007117714","02","1903","S","4","2","4002","0031","40","STENTON AV","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117714","02","1905","N","3","2","4002","0030","40","STENTON AV","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007115206","02","550","N","5","2","0611","0110","30","","ROADWAY_2007_Philadelphia","67301"
"","5","67","2007","2007115206","01","","W","4","4","","","","VENANGO ST","ROADWAY_2007_Philadelphia","67301"
"3","4","67","2007","2007115206","02","551","S","3","2","0611","0111","30","BROAD ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116144","03","338","N","3","2","0001","0210","40","ROOSEVELT BL","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116234","99","","W","3","4","","","","LANSDOWNE AV","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007117202","01","","S","4","4","","","25","50TH ST","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007117202","01","","S","3","4","","","25","OGDEN ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117258","02","2160","E","3","2","2016","0020","25","ALLEGHENY AV","ROADWAY_2007_Philadelphia","67301"
"1","3","67","2007","2007118062","03","178","E","3","1","0076","3430","50","SCHUYLKILL EX","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007118267","01","","N","4","4","","","","THIRTYNINTH ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007118267","02","2420","W","3","2","3010","0051","30","MARKET ST","ROADWAY_2007_Philadelphia","67301"
"","3","67","2007","2007116252","01","","S","4","4","","","25","UPLAND WY","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116252","01","","W","3","4","","","25","WOODBINE AV","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007116254","02","","W","4","4","","","30","WELLENS ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116254","2 ","1728","N","3","2","1001","0010","35","RISING SUN AV","ROADWAY_2007_Philadelphia","67301"
"","6","67","2007","2007116955","01","","N","6","4","","","","SCHUYLKILL AV","ROADWAY_2007_Philadelphia","67301"
"3","5","67","2007","2007116955","01","1155","N","5","2","3039","0010","","SCHUYLKILL AV","ROADWAY_2007_Philadelphia","67301"
"3","4","67","2007","2007116955","02","1690","W","4","2","3010","0081","","MARKET ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007116955","02","1690","E","3","2","3010","0080","","MARKET ST","ROADWAY_2007_Philadelphia","67301"
"3","3","67","2007","2007117239","02","383","W","3","2","3021","0050","25","LINDBERGH BL","ROADWAY_2007_Philadelphia","67301"
"","4","67","2007","2007117302","99","","S","4","4","","","","FORTYTHIRD ST","ROADWAY_2007_Philadelphia","67301"
