"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"99","8","1","1019 E. 9TH ST","","CHESTER","PA","19013","DELAWARE COUNTY TRANSP.","9999999999","2007","2007098134","","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","7","1","1600 ARCH ST 4TH FL","","PHILADELPHIA","PA","99999","CITY OF PHILADELPHIA","9999999999","2007","2007098274","","","","","","N","","","","","","","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"02","1","3","228 GAREN RD","PO BOX 756","PITTSGROVE TWP","NJ","08318","L JAYS LEASING CO","8568453636","2007","2007098278","","","","","","N","","","","","","N","","99999999","06","COMMVEH_2007_Philadelphia","67","67301"
"99","9","2","430 SWEDESBORO AVE","","MICKLETON","NJ","08056","ATLAS FLASHER INC.","9999999999","2007","2007098482","025950","","","","","N","","","","","","","","99999999","99","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","4100 SOUTH COUNCIL","","OKLAHOMA CITY","OK","73179","JB HUNT TRANSPORT INC","9999999999","2007","2007098507","","","","","","N","","","","","","","","99999999","99","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","800 RIVER RD","","PHILADELPHIA","PA","19428","THE PHILADELPHIA NEWSPAPER","9999999999","2007","2007098512","014100","","","","","N","","","","","","","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"99","8","1","1324 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2007","2007098530","999999","","","","","","","","","","","N","","","10","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","1007-1011 W BUTLER ST","","PHILADELPHIA","PA","19132","ROBERT FIGART  SON INC","9999999999","2007","2007098546","033000","","","","","N","","","","","","","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2007","2007098583","","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","5250 OLD MAUMEE ROAD","","FT WAYNE","IN","46803","PENSKE TRUCK LEASING COMPANY","9999999999","2007","2007098690","999999","","","","","N","","","","","","U","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"99","8","2","1234 MARKET STREET","14TH FLOOR","PHILADELPHIA","PA","19107","SOUTHEAST PENN TRANS AUTHORITY","9999999999","2007","2007098690","999999","","","","","N","","","","","","U","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2007","2007098706","","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","9","1","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","2007","2007098716","057220","","","","","N","","","","","","","","99999999","99","COMMVEH_2007_Philadelphia","67","67301"
"99","1","2","200 RITTENHOUSE CIR","","BRISTOL","PA","19007","FORKLIFT ASSOCIATION","9999999999","2007","2007098739","","","","","","N","","","","","","","","99999999","08","COMMVEH_2007_Philadelphia","67","67301"
"99","8","2","4187 NEW HOLLAND ROAD","","MOHNTON","PA","99999","LIFESTYLE LIMOUSINE","9999999999","2007","2007098763","","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","299 ROANOKE AVE","","NEWARK","NJ","07105","JO TRAN SOLUTIONS","9999999999","2007","2007098767","","","","","","N","","","","","","","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"99","7","3","1 FRANKLIN SQUARE","","PHILADELPHIA","PA","19100","STREETS DEPT SANITATION DIVISION","2155372137","2007","2007098779","036220","","","","","N","","","","","","N","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADEPHIA","PA","19107","SEPTA","9999999999","2007","2007098828","","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2007","2007098831","","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","100 S. BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","2007","2007098833","","","","","","N","","","","","","","","99999999","99","COMMVEH_2007_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2007","2007098981","999999","","","","","N","","","","","","","","99999999","11","COMMVEH_2007_Philadelphia","67","67301"
"99","1","1","835 E LYCOMING ST","","PHILADELPHIA","PA","99999","OCONNER TRUCK LEASING","9999999999","2007","2007099073","","","","","","N","","","","","","","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
"05","2","1","463 OLD READING PIKE","P O BOX 3156","POTTSTOWN","PA","99999","GOODMAN TANK LIES INC","6109709250","2007","2007099096","","1","2","3","","Y","1","1","1","","","","","00761708","08","COMMVEH_2007_Philadelphia","67","67301"
"99","1","2","95 E. LANCASTER AVE","","PAOLI","PA","19301","HOME APPLIANCE CENTER","9999999999","2007","2007099100","017995","","","","","N","","","","","","","","99999999","05","COMMVEH_2007_Philadelphia","67","67301"
