"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"3","3","67","2005","2005162016","02","1494","W","3","2","1004","0040","","ERIE AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100611","02","","E","4","4","","","30","WALNUT LN","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100611","02","0","N","3","2","4002","0080","35","STENTON AV","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005100706","03","526","S","5","2","0291","0181","25","","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005100706","03","","W","4","4","","","","SPRUCE ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100706","03","526","N","3","2","0291","0180","25","BROAD ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005100721","99","","N","3","4","","","","FIFTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100741","02","","W","4","4","","","45","BYBERRY RD","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100741","03","984","S","3","2","0001","0361","45","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005191057","03","993","E","3","1","0076","3470","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005191336","03","0","S","4","2","0001","0241","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005191336","02","","W","5","4","","","25","DEVEREAUX AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005191336","03","0","N","3","2","0001","0240","35","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005125723","99","","S","4","4","","","","JUNIPER ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005125723","99","","E","3","4","","","","PINE ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005125841","02","","U","3","4","","","25","FOX ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005126685","02","","U","4","4","","","35","VALLEY ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005126685","02","760","W","3","2","1009","0050","25","BRIDGE ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005064638","03","158","S","3","2","0001","0231","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005100923","03","","E","3","2","0291","","35","","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005101080","01","0","N","4","4","","","25","THIRTEENTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005101080","02","0","E","3","4","","","25","DIAMOND ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161249","02","0","S","3","4","","","","LIMEKILN PK","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161278","02","","N","3","4","","","10","BROAD ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161393","99","0","E","4","4","","","","ROSE LN","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161393","99","0","N","3","4","","","","PENNYPACK ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161450","02","0","N","4","4","","","25","FIFTYEIGHTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161450","02","0","W","3","4","","","25","WOODLAND AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161467","99","","W","4","4","","","","COURTLAND ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161467","02","1657","N","3","2","0611","0130","35","BROAD ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161509","99","","E","4","4","","","","GARLAND ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161509","02","","S","3","4","","","45","TABOR AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161727","99","0","E","4","4","","","","GILHAM ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161727","99","0","S","3","4","","","","FRONTENAC ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161796","02","0","W","4","4","","","35","GREENWAY AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161796","02","0","S","3","4","","","35","FIFTYSIXTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161827","02","1220","W","3","2","2014","0061","25","LEHIGH AV","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161882","03","1751","E","3","1","0076","3414","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161900","01","191","W","3","2","8009","0520","","RAMP RD","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161940","99","","N","4","4","","","","FORTYSEVENTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161940","02","604","E","3","2","0013","0040","35","BALTIMORE AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161985","99","","E","5","4","","","","KINGSESSING AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161985","99","2234","N","4","2","3023","0010","","SIXTYFIFTH ST","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005161985","02","","E","3","4","","","30","KINGSESSING AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005162002","99","","W","4","4","","","","MARTINS MILL RD","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005162002","02","1618","S","3","2","1001","0050","35","RISING SUN AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005120180","03","0","W","3","4","","","45","BEN FRANKLIN BR","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005125712","02","0","W","3","4","","","30","BENNETT RD","ROADWAY_2005_Philadelphia","67301"
"1","4","67","2005","2005125791","01","615","W","4","2","8010","0250","","RAMP 6 RD","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005125791","99","1652","W","3","1","0076","3435","","","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005126693","02","","N","4","4","","","25","BELMONT MANSION DR","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005126693","02","","W","3","4","","","25","MONTGOMERY DR","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005126815","04","0","W","3","4","","","25","SPRINGGARDEN ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2006027111","01","0","W","4","4","","","","TASKER ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006027111","01","0","S","3","4","","","","FIFTEENTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100593","02","776","N","3","2","1009","0014","25","BRIDGE ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005100618","01","0","N","4","4","","","20","LENA ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100618","02","0","E","3","4","","","30","CHELTEN AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100619","02","","W","4","4","","","","LANDSDOWNE AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005100619","02","","S","3","2","3004","","","","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100620","02","","N","4","4","","","","FIFTYNINTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100620","02","2599","E","3","2","0030","0020","","","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161038","02","2348","E","3","2","0013","0050","35","BALTIMORE AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161245","02","0","S","3","4","","","25","TWENTY SECOND ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161275","02","1220","N","3","2","0013","0110","","THIRTYTHIRD ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161473","99","0","E","4","4","","","","GARLAND ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161473","99","0","N","3","4","","","","TABOR RD","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161488","04","1299","W","3","1","0076","3395","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161603","02","0","W","4","4","","","30","WOODLAND AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161603","02","0","S","3","4","","","30","THIRTYNINTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161760","99","","W","4","4","","","","YORK ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161760","02","2106","N","3","2","3011","0050","","TWENTYNINTH ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161808","01","0","E","3","4","","","","ONTARIO ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161824","99","0","N","4","4","","","","LOCKHURT RD","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161824","99","0","W","3","4","","","","ALNUS ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161862","01","0","W","3","4","","","25","PRICE ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161873","02","","E","4","4","","","25","SHELMIRE ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161873","02","75","N","3","2","1001","0080","35","VERREE RD","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161944","02","0","S","3","2","0001","0141","50","ROOSEVELT BOULEVARD EX","ROADWAY_2005_Philadelphia","67301"
"1","4","67","2005","2005161944","01","553","S","4","2","8043","0250","","RAMP C RD","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161982","02","0","E","3","4","","","35","PARKSIDE AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161982","01","0","N","4","4","","","25","LINDENWOOD ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2006010066","02","0","N","4","4","","","25","SIXTYTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010066","02","0","E","3","4","","","25","COLUMBIA AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2006010163","02","98","E","3","2","3008","0040","","CHESTNUT ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2006010179","02","0","N","4","4","","","35","KENSINGTON AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010179","04","0","W","3","4","","","35","LEAIGH AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010180","02","0","E","3","4","","","25","ASHDALE ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2006010180","02","0","N","4","4","","","25","D ST","ROADWAY_2005_Philadelphia","67301"
"1","4","67","2005","2006010189","01","780","E","4","2","8002","0250","","RAMP RD","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2006010189","02","1496","E","3","1","0076","3394","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010196","02","0","S","3","4","","","","TWENTYSECOND ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2006010196","02","0","E","4","4","","","","SPRUCE ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010199","02","","S","4","4","","","25","SEVENTEENTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2006010199","04","1361","S","3","2","3037","0023","35","JOHN F KENNEDY BL","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2006010796","04","2584","N","3","2","0013","0230","","FRANKFORD AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010796","02","0","E","4","4","","","","PRINCETON AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2006010822","02","0","W","4","4","","","","CROSS ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2006010822","02","0","S","3","4","","","","MARSHALL ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2006010942","02","1346","N","3","2","1001","0150","35","VERREE RD","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161261","03","98","S","3","2","6001","0321","45","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161452","01","0","W","3","4","","","","TITAN ST","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161495","02","427","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161508","02","0","E","4","4","","","35","FAUNCE ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161508","02","0","S","3","4","","","35","ALGON AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161605","01","0","W","3","4","","","25","ORLEANS ST","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005161729","02","","N","5","4","","","","WESTMORELAND ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161729","04","2265","E","4","2","0013","0140","35","","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005161729","04","2275","W","3","2","0013","0141","35","HUNTING PARK AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161730","99","0","S","3","4","","","","CAROLINE RD","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161833","99","0","W","4","4","","","","ATLANTIC ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161833","99","0","N","3","4","","","","THIRTEENTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161850","02","1505","W","3","2","2014","0030","","LEHIGH AV","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161891","02","737","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161907","99","","N","4","4","","","","EIGHTEENTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161907","01","","E","3","4","","","","PIKE ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161935","99","","E","4","4","","","","CURIE BL","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161935","03","2381","N","3","2","3003","0050","25","UNIVERSITY AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161978","02","0","S","4","4","","","","SIXTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161978","02","0","W","3","4","","","","PINE ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161983","99","0","E","3","4","","","","WOODLAND AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005064628","02","49","W","3","2","1002","0081","35","ADAMS AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100752","02","1218","N","3","2","0611","0150","35","BROAD ST","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005101077","02","","W","5","4","","","25","TYSON AV","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005101077","03","0","S","4","2","0001","0261","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005101077","03","0","N","3","2","0001","0260","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005101287","01","","W","4","4","","","20","TO 8008/0030 RD","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005101287","01","3727","W","3","2","0030","0061","50","GIRARD AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005120169","03","301","N","3","2","6001","0190","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"3","5","67","2005","2005191356","02","0","N","5","2","3003","0010","","TWENTYSIXTH ST","ROADWAY_2005_Philadelphia","67301"
"3","6","67","2005","2005191356","02","0","S","6","2","3003","0011","","TWENTYSIXTH ST","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005191356","03","1","W","4","2","0291","0101","55","PENROSE AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005191356","03","0","E","3","2","0291","0100","55","PENROSE AV","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005191525","99","","N","5","4","","","","FRONT ST","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005191525","2 ","1288","W","4","2","2008","0051","30","GIRARD AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005191525","2 ","1283","E","3","2","2008","0050","30","GIRARD AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005191529","99","0","E","4","4","","","","EMERICK ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005191529","01","0","N","3","4","","","","BELGRADE ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005191542","99","0","S","4","4","","","","LOUDON ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005191542","99","0","W","3","4","","","","MASCHER ST","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005191694","03","1968","N","3","1","0095","0150","55","DELAWARE EX","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005192049","01","0","E","4","4","","","","WOOD ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005192049","02","0","N","3","4","","","","ELEVENTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005140970","02","","W","4","4","","","","BUTLER ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005140970","02","2365","N","3","2","2007","0090","","FRANKFORD AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005141064","02","0","N","4","4","","","","EIGHTY SECOND ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005141064","02","0","W","3","4","","","","LINDBERGH BL","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005141067","02","","W","4","4","","","","GREENWAY AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005141067","02","","U","3","4","","","","FIFTYFOURTH ST","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005141071","02","","N","3","2","4007","","50","WAYNE AV","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005141076","02","0","S","4","2","1007","0041","25","TACONY ST","ROADWAY_2005_Philadelphia","67301"
"3","6","67","2005","2005141076","02","642","S","6","2","1009","0015","25","BRIDGE ST","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2006028760","01","1602","W","4","2","1002","0081","20","ADAMS AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2006028760","03","2054","N","3","2","0001","0200","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005161036","02","0","W","4","2","2676","0015","25","VINE ST","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005161036","99","","S","5","4","","","","TENTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161036","03","0","E","3","2","2676","0014","25","VINE ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161198","02","1008","S","3","2","1004","0170","25","TORRESDALE AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161392","99","","E","3","4","","","","MIDVALE AV","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161487","03","1801","E","3","1","0676","0004","55","VINE ST EX","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161740","02","0","S","4","4","","","20","FRONTENAC ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161740","01","0","E","3","4","","","20","CARVER ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161794","99","","N","4","4","","","","FIFTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161794","03","0","S","3","2","6001","0171","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161816","02","1312","S","3","2","0532","0061","35","BUSTLETON AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161823","02","2668","N","3","2","3013","0030","35","ISLAND AV","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005161890","04","1316","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005161947","99","","N","4","4","","","","TWENTYTHIRD ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161947","02","453","E","3","2","2016","0030","","ALLEGHENY AV","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005161953","02","","S","5","4","","","","POPLAR DR","ROADWAY_2005_Philadelphia","67301"
"3","4","67","2005","2005161953","02","0","E","4","2","3041","0010","25","THIRTYTHIRD ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161953","02","558","E","3","2","2008","0002","25","GIRARD AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005162022","01","","S","4","4","","","35","FORTIETH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005162022","03","2120","W","3","2","0003","0071","35","WALNUT ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005064643","02","644","W","3","2","1018","0071","45","GRANT AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005100711","02","0","E","4","4","","","","VINE ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100711","02","0","S","3","4","","","25","TWELFTH ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005100755","02","","W","4","4","","","35","ALBERT EINSTEIN DR","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005100755","02","1201","N","3","2","0611","0150","30","BROAD ST","ROADWAY_2005_Philadelphia","67301"
"1","3","67","2005","2005101288","04","2370","W","3","1","0076","3405","50","SCHUYLKILL EX","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005167781","04","0","E","4","4","","","","CALLOWHILL ST","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005167781","02","0","N","3","4","","","","FOURTH ST","ROADWAY_2005_Philadelphia","67301"
"","5","67","2005","2005064627","99","","S","4","4","","","","SUMMERDALE AV","ROADWAY_2005_Philadelphia","67301"
"","4","67","2005","2005064627","99","","E","5","4","","","","ADAMS AV","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005064627","03","507","N","3","2","6001","0211","40","ROOSEVELT BL","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005101280","01","","U","3","4","","","35","FIFTH ST","ROADWAY_2005_Philadelphia","67301"
"3","3","67","2005","2005161196","01","580","N","3","2","2007","0130","","FRANKFORD AV","ROADWAY_2005_Philadelphia","67301"
"","3","67","2005","2005161264","01","","E","3","4","","","","WATKINS ST","ROADWAY_2005_Philadelphia","67301"
