"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2005405931","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005405971","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406190","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406213","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406241","2","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406245","1","U","U","U","N","0","N","N","U","U","99999","U","N","0","N","N","U","U","Y","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406252","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406258","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406311","2","Y","Y","U","Y","1","U","Y","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406335","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406490","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406491","2","U","U","U","N","0","N","N","U","U","99999","U","N","0","N","N","U","U","Y","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406495","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406497","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406503","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406504","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406511","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406519","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406524","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406527","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406531","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406535","1","U","U","U","N","0","N","N","U","U","99999","U","N","0","N","N","U","U","Y","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406536","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406542","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406549","1","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406559","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406559","4","","","","","","","","","","","","","","","","","","","","N","N","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406568","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406701","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406715","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406717","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406718","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406731","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406740","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406769","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406771","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406792","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406802","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406845","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406851","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406858","1","N","Y","U","Y","1","Y","Y","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406859","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406862","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406864","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406869","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406869","3","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406888","2","Y","Y","U","Y","9","U","U","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406902","1","","","","","","","","","","","","","","","","","","","","N","N","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406910","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406919","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406919","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406939","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406943","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406946","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406951","1","N","Y","U","Y","1","Y","Y","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406952","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406988","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406991","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005406998","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407001","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407015","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407019","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407024","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407025","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407027","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407029","2","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407043","1","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407046","1","N","Y","U","Y","1","Y","Y","Y","Y","01300","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407046","3","N","Y","U","Y","1","Y","Y","Y","Y","01300","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407100","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407119","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407120","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407120","3","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407131","1","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407132","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407132","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407662","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407667","1","U","U","U","Y","9","U","U","U","U","99999","U","Y","9","U","U","U","U","Y","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407668","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407669","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407676","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407680","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407689","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407690","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407845","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407847","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407857","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407872","2","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407952","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407967","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407970","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407973","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005407981","2","N","U","Y","N","0","N","N","Y","N","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408000","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408005","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408011","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408017","2","N","U","N","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408029","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408038","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408041","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408048","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408049","1","","","","","","","","","","","","","","","","","","","","N","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408053","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408054","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408071","1","","","","","","","","","","","","","","","","","","","","N","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408188","1","U","Y","U","Y","0","","","Y","N","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408189","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408190","1","U","U","U","Y","0","","","Y","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408206","1","N","U","U","U","0","","","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408230","1","U","Y","Y","Y","1","Y","Y","Y","Y","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408243","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408244","1","U","Y","U","U","0","N","N","Y","Y","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005408244","2","","Y","Y","Y","","","","Y","Y","IID ","","","","","","","","","","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005400596","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005415756","2","U","U","U","Y","9","U","U","U","Y","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416000","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416029","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416140","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416151","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416164","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416209","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416211","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416213","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416218","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416219","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416254","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416302","1","","","","","","","","","","","","","","","","","","","","N","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416302","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416526","1","U","N","N","N","0","N","N","N","N","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416557","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416559","1","N","Y","U","Y","1","U","U","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416559","2","N","Y","U","Y","1","U","Y","Y","Y","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416560","2","","","","","","","","","","","","","","","","","","","","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416615","1","N","N","N","N","0","","","Y","N","99999","","","","","","","","N","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416633","1","","","","","","","","","","","","","","","","","","U","","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005416653","1","","","","","","","","","","","","","","","","","","U","","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005170472","2","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005170477","1","U","N","U","Y","1","U","N","Y","Y","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005170488","1","Y","Y","U","U","9","","","Y","U","99999","","","","","","","","U","N","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005170618","2","","","","","","","","","","","","","","","","","","","","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005173021","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2005","67","CYCLE_2005_Philadelphia","67301"
"2005173022","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005173093","1","U","Y","U","U","1","U","Y","Y","U","99999","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
"2005173095","1","U","U","U","N","0","","","U","U","00250","","","","","","","","N","U","","","","","2005","67","CYCLE_2005_Philadelphia","67301"
