"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2005128635","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005128635","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005128977","1","0","","7","J8SE ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005128978","2","0","","7","RN7XL3 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005128979","1","0","","6","PT3498C ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005128986","1","0","","7","Q ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005129588","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005129588","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005130100","1","0","PA","7","XL2I34 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005130710","3","0","","","72J ","0660","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005130717","1","0","","9","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005131730","1","0","","1","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404029","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404094","1","0","VA","6","Z66S80 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404120","1","0","","7","8WR7 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404121","1","0","","7","23WO4 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404124","1","0","","7","TAYIGX ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404415","2","0","PA","6","XT2Q97 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404482","1","0","","6","I2EI5I0O ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404490","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404610","1","0","","6","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005404660","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005405459","3","0","","6","YN000Z ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005405475","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005405879","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005405909","2","0","","7","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406190","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406190","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406519","2","0","PA","3","XB29 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406739","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406799","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406799","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406857","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005406950","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407049","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407061","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407061","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407106","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407117","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407117","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005407964","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005408245","2","0","PA","3","XL0V6T ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005408320","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005408322","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005408326","2","0","","6","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005408640","1","0","","7","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005408664","1","0","","6","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005416138","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005416159","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005416165","1","0","WI","7","408Y4Z ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005416170","1","0","","3","KAIY7Q ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005416225","1","0","OR","6","HR76529 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005417055","3","0","TN","7","T2W022 ","6802","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005121173","2","0","WP","3","A7BIR0 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005122247","1","0","","6","ZH80G6 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005123942","2","0","NM","7","T72MS ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005123959","1","0","PA","7","XR70827 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005124161","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005124184","1","0","","6","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125486","1","0","","7","PT30UE ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125489","2","0","ME","6","0854D3 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125490","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125491","6","0","","","J ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125491","7","0","","","B1 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125492","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125492","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125503","1","0","","1","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125503","2","0","","1","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125507","1","0","","9","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125514","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125517","2","0","ME","6","683Z3 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125729","3","0","I ","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125735","2","0","","","5 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125767","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125777","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125785","1","0","","","S ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125785","2","0","G ","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125786","1","0","","","5 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125787","2","0","","","M ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125791","3","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125794","2","0","MI","6","O5748O ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125795","1","0","","","J ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125796","1","0","J ","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125800","1","0","","","J ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125800","2","0","","","M ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125803","2","0","","","I ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005125807","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005183896","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005183931","1","0","","","B ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005183933","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151296","1","0","","","1 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151296","2","0","","","5 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151309","1","0","I ","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151333","4","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151351","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151358","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151358","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151865","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151874","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151874","3","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151874","4","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151875","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005151878","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005152083","1","0","","","1 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126244","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126248","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126675","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126676","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126685","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126691","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126692","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126693","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126801","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126806","1","0","J ","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126815","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126816","1","0","NJ","6","JIW3R ","0306","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126819","2","0","MO","6","832M6 ","2005","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126822","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005126823","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127280","2","0","","7","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127726","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127727","1","0","MC","7","2328232 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127775","3","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127776","2","0","NJ","7","T66H6U ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127778","2","0","PA","7","N276 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005127823","2","0","ZZ","6","999999999999","9999","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153163","1","0","","","I ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153163","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153165","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153166","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153167","2","0","","","W5 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153600","2","0","","","I ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153627","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153628","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153628","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153629","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005153631","3","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005154258","2","0","","","5 ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005154324","1","0","","","J ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005154327","1","0","BQ","","JB ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005154327","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005100730","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005100747","1","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005100747","2","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005100749","2","0","","9","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005101278","1","0","","","J ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005101278","2","0","","","I ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005101475","3","0","","","","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005195919","1","0","NJ","6","TACSG ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
"2005110306","1","0","","","JI ","","2005","67","TRAILVEH_2005_Philadelphia","67301"
