"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2009103604","2","0","MD","7","728613G ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009105202","2","0","ME","7","1556519 ","2020","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009105724","1","0","MA","7","I3552Z6B ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009105786","1","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009106827","1","0","MN","7","8495STA ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009108306","2","0","SD","6","5003A48 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009108867","2","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009109158","2","0","ON","7","E7645T ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009109279","1","0","OK","7","4174FS ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009109611","1","0","AZ","6","74493 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009109611","2","0","ME","6","143626 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009110041","1","0","PA","6","AF38419 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009018677","2","0","QC","7","L372910 ","2069","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009019575","1","0","TN","7","U065516 ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009025444","1","0","","7","PV38492 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009025603","2","0","ME","7","Q42H7 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009060269","1","0","","8","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009065456","2","0","","9","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009066322","2","0","ME","6","1278008 ","2012","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009066417","2","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010011068","2","0","","2","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010011110","2","0","NJ","7","TCS76H ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010011194","2","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009013173","1","0","ZZ","7","999999999999","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009059010","2","0","IL","7","5948851 ","2011","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009081656","2","0","","2","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009083146","2","0","TN","7","T436997 ","2000","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010018885","2","0","","1","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009124865","2","0","PA","3","X0B7786 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009125174","1","0","","6","I4QH774 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009125426","1","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009125453","2","0","","6","B95D2 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009128745","2","0","TN","7","T419186 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009128746","1","0","TN","7","T954338 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009111421","1","0","ME","7","IA49590 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009111430","1","0","","1","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009111585","1","0","","7","TEUQW ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009111790","2","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009111834","1","0","ME","7","6I585 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009112373","2","0","PA","7","PT6509C ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009113537","1","0","OK","6","4735EZ ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009114133","2","0","NJ","2","AJ570C ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009027342","1","0","TN","6","U036635 ","2010","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009028280","1","0","NJ","7","T52X7X ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009029755","2","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009087928","1","0","NJ","7","T7G783 ","1995","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009030438","1","0","","6","4JY8BY ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009030802","1","0","","7","T69L8U ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009033750","1","0","ME","7","1065515 ","1986","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009035243","2","0","NJ","7","T95G2L ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009035243","3","0","IA","7","3514BT ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009035250","2","0","UT","7","A507205 ","1998","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009035251","1","0","ME","7","1357498 ","1996","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009036751","2","0","TN","7","TNUB8 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009036962","1","0","","9","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009037372","2","0","","3","8O0MFIH ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009037400","1","0","PA","3","G570 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009091992","2","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009092581","2","0","ZZ","7","UNKNOWN ","1999","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009092918","2","0","ME","7","2SI287 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009092922","2","0","NV","7","TCC68Y ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009093167","1","0","","7","7B5G0 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009093174","2","0","","","0 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009093548","1","0","","9","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009094671","3","0","ME","6","AE81539 ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010005731","1","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010006364","2","0","ZZ","7","999999999999","9999","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010006414","1","0","ME","7","075BI ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009007829","2","0","PA","6","PT4127L ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009074455","1","0","","1","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009074576","2","0","KY","7","35079PI ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009064667","1","0","","1","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009064800","1","0","PA","7","PT5380L ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009065136","3","0","","9","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009071377","1","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009071411","2","0","","7","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009071624","1","0","","1","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010011423","3","0","","9","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2010011437","2","0","","1","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009029981","1","0","","6","AIIIBK ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009029982","2","0","IL","7","TJO0S0 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009030187","2","0","NY","7","AP2YD0 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067050","1","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067093","1","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067128","1","0","","8","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067128","2","0","","8","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067296","1","0","","8","N0NE ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067470","1","0","","9","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067558","2","0","PA","7","M7046E ","9999","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067571","2","0","ME","7","I0648H ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067611","2","0","","7","I73B69Y ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067644","2","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067894","1","0","PA","7","PR3822G ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009067894","2","0","PA","7","AE60231 ","2099","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009085856","2","0","FL","7","1184CB ","2009","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009085948","1","0","","6","","","2009","67","TRAILVEH_2009_Philadelphia","67301"
"2009086201","2","0","","6","B3S2958 ","","2009","67","TRAILVEH_2009_Philadelphia","67301"
