"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2009121151","1","1","1","4","99","00","01","1","21","M","0","1","Y","MD","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121151","2","1","1","3","01","00","01","1","69","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121156","2","1","1","0","99","99","01","1","25","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121156","1","1","1","0","99","99","01","1","30","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121288","1","2","2","4","03","01","03","1","17","F","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121288","1","1","1","0","03","01","01","1","20","M","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121294","1","1","1","4","00","12","01","1","20","M","0","3","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121643","2","2","1","0","03","04","01","1","43","F","0","1","N","KS","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121643","3","3","1","0","03","10","01","1","35","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121643","1","1","1","9","99","99","01","1","10","F","0","1","N","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036388","2","1","7","1","00","00","00","0","68","M","0","0","Y","","9","05","3","2","2009","67","PERSON_2009_Philadelphia","67301"
"2009036388","1","1","1","0","00","00","01","1","22","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036468","3","5","2","0","03","12","05","1","8","F","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036468","3","4","2","0","03","12","03","1","32","M","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036468","3","3","1","0","03","12","01","1","48","M","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036468","2","2","1","0","03","12","01","1","39","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036468","1","1","1","0","03","12","01","1","24","F","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118880","2","1","1","4","99","12","01","0","44","F","0","1","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118880","1","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118880","3","1","1","9","99","99","01","0","58","M","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118888","1","2","2","0","90","99","99","0","99","U","0","0","","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118888","1","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118888","2","1","7","4","00","00","00","0","20","M","0","0","Y","","0","99","2","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009118907","4","1","7","3","00","00","98","0","44","M","0","0","Y","","0","99","2","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009118907","1","1","1","4","99","01","01","0","21","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118907","2","1","1","4","99","01","01","0","45","M","0","0","Y","PA","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118907","3","2","2","0","99","00","03","0","38","F","0","0","N","PA","1","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118907","3","1","1","0","99","00","01","0","48","M","0","0","N","PA","1","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118943","1","1","1","4","00","00","01","1","22","M","0","1","N","PA","2","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121152","2","1","1","9","99","99","01","1","29","M","0","1","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121152","1","2","2","4","03","00","03","0","44","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121152","1","1","1","9","99","99","01","1","67","F","0","1","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121287","1","1","1","0","03","10","01","1","24","M","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121287","2","2","1","0","03","10","01","1","31","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121638","1","1","1","0","03","04","01","0","55","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121638","2","2","1","0","03","10","01","1","57","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035998","2","3","1","3","05","05","01","0","58","M","0","0","Y","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035998","1","2","2","0","03","12","03","1","47","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035998","1","1","1","0","03","12","01","1","53","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118834","1","1","1","8","03","12","01","0","49","M","0","3","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118842","2","1","7","8","00","00","00","0","83","F","0","0","Y","","9","05","2","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009118842","1","1","1","0","99","00","01","0","67","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118916","2","2","2","0","01","00","03","0","33","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118916","2","1","1","0","01","00","01","0","33","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118916","1","2","1","9","00","04","01","0","22","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118916","1","1","2","8","00","04","03","0","21","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118928","1","1","1","8","99","01","01","0","56","M","0","3","Y","PA","1","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121127","1","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121127","2","1","7","4","00","00","00","0","16","M","0","0","Y","","0","99","2","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009121143","1","1","1","0","99","00","01","0","60","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121143","2","1","1","0","99","00","01","0","32","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121143","3","1","1","0","99","00","01","0","39","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121155","2","1","1","4","00","00","01","0","29","M","0","0","N","","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121155","1","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121290","2","3","2","0","03","00","03","1","46","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121290","2","2","1","0","03","00","01","1","34","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121290","1","1","1","4","00","00","01","1","37","M","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036195","2","2","1","8","03","04","01","1","73","M","0","1","Y","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036195","1","1","1","0","03","10","01","1","33","F","0","1","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036626","1","1","1","4","99","01","01","0","54","M","0","3","Y","PA","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036687","1","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036687","2","4","2","8","99","99","04","0","19","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036687","2","3","2","9","99","99","06","0","29","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036687","2","2","2","8","99","99","03","0","21","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036687","2","1","1","9","99","99","01","0","33","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118703","2","6","2","0","04","12","04","1","2","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118703","2","5","2","0","03","12","05","1","14","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118703","2","4","2","0","03","12","06","1","14","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118703","2","3","2","0","03","12","03","1","22","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118703","2","2","1","0","03","12","01","1","24","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118703","1","1","1","0","03","12","01","1","25","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121122","2","1","1","0","01","00","01","0","48","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121122","1","1","1","4","99","00","01","0","45","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035708","2","1","1","0","03","10","01","1","25","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035708","1","3","2","0","03","10","03","1","14","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035708","1","2","2","0","04","00","06","1","2","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009035708","1","1","1","0","03","10","01","1","31","F","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036467","1","1","1","0","03","10","01","1","33","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118412","1","1","1","0","03","00","01","1","21","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121126","1","1","1","9","99","04","01","9","99","M","9","9","","ZZ","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121897","1","1","1","0","03","10","01","1","37","M","0","1","N","DE","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121897","2","2","1","8","03","10","01","1","37","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124271","1","1","1","8","99","99","01","1","56","M","0","3","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124271","2","3","2","8","99","99","06","0","28","F","0","3","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124271","2","2","2","8","99","99","03","0","54","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124271","2","1","1","0","99","99","01","0","44","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124279","2","3","2","4","02","12","06","1","10","M","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124279","2","2","2","4","01","10","03","1","15","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124279","2","1","1","4","01","01","01","1","53","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124279","1","1","1","0","01","00","01","1","30","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124285","1","1","1","8","03","01","01","1","20","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124285","2","1","1","0","99","99","01","0","19","F","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124436","2","2","2","4","99","99","03","1","34","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124436","2","1","1","4","99","99","01","1","56","M","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124436","1","1","1","0","99","99","01","1","24","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124449","2","1","1","8","03","99","01","0","37","F","0","9","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124449","1","1","1","9","03","04","01","0","37","M","0","9","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124467","1","1","1","0","99","99","01","1","39","M","0","0","N","NJ","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009124467","2","1","1","3","99","99","01","0","19","M","0","0","Y","","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009119820","1","1","1","0","01","00","01","0","55","M","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009119820","2","1","7","8","00","00","00","0","10","M","0","0","","","0","99","2","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009121121","1","1","1","3","01","01","01","1","90","F","0","3","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121121","2","3","2","4","01","99","04","1","25","M","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121121","2","2","2","4","01","01","03","1","30","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121121","2","1","1","4","01","01","01","1","38","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121139","2","1","7","4","00","00","00","0","32","M","0","0","Y","","0","05","3","2","2009","67","PERSON_2009_Philadelphia","67301"
"2009121139","1","1","1","0","99","99","01","0","99","F","0","0","N","","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121141","1","1","1","8","99","04","01","0","32","M","0","0","Y","PA","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121640","1","1","1","4","00","04","01","1","19","F","0","3","Y","PA","1","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036316","1","1","1","4","03","04","01","1","20","M","0","1","Y","MO","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118708","1","1","1","0","03","04","01","1","23","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118886","1","1","1","9","99","99","01","1","29","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118886","2","1","7","3","00","00","00","0","30","M","0","0","N","","4","05","3","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009121097","1","4","2","4","03","00","06","0","50","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121097","1","3","2","0","03","00","04","0","53","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121097","1","2","2","4","03","00","03","0","76","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121097","1","1","1","0","03","00","01","0","79","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121115","1","1","1","4","99","99","01","0","38","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121158","1","2","2","4","04","00","06","1","3","M","0","1","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121158","1","1","1","0","99","04","01","1","28","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121300","1","1","1","3","03","04","01","1","20","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121641","2","2","1","0","03","12","01","1","48","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121641","1","1","1","4","03","12","01","1","47","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118877","1","1","1","9","99","99","01","0","40","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118877","2","1","1","9","99","99","01","0","51","M","0","0","","PA","2","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118879","1","1","1","0","99","99","01","0","32","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118879","2","1","1","2","99","99","01","0","33","F","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118891","2","2","2","0","00","00","05","0","24","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118891","2","1","1","0","01","00","01","0","30","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118891","1","2","2","0","01","00","03","0","29","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118891","1","1","1","0","01","00","01","0","40","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118987","2","1","1","0","99","00","01","0","66","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118987","1","1","1","0","99","00","01","0","44","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121116","2","1","1","8","99","99","01","1","71","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121116","1","1","1","0","99","99","01","1","27","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121145","2","1","1","8","99","12","01","0","81","M","0","1","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121145","1","1","1","0","99","99","01","0","84","M","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121293","1","1","1","4","03","01","01","1","74","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121293","2","2","1","4","03","10","01","1","27","F","0","1","N","CA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036627","1","2","2","1","00","01","03","1","86","F","0","3","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036627","1","1","1","8","99","01","01","0","55","F","0","1","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121109","2","1","2","0","99","00","01","0","38","F","0","0","","PA","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121109","1","1","1","4","99","99","01","0","19","F","0","0","Y","","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121112","2","1","1","4","00","00","01","0","34","M","0","0","N","","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121112","1","1","1","0","99","99","01","0","79","M","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036314","1","2","2","0","03","01","03","1","27","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036314","1","1","1","0","03","01","01","1","27","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036314","2","3","1","0","03","00","01","1","45","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036660","1","3","2","0","99","99","99","1","39","M","0","1","N","PA","2","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036660","1","2","2","3","99","01","03","1","22","M","0","1","Y","PA","2","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009036660","1","1","1","2","99","01","01","1","24","F","0","1","Y","PA","2","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118895","1","1","1","0","99","99","01","0","24","F","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118895","2","1","7","3","00","00","00","0","82","F","0","0","Y","","0","99","2","9","2009","67","PERSON_2009_Philadelphia","67301"
"2009118915","1","4","2","0","99","99","06","1","24","F","0","9","","ZZ","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118915","1","3","2","0","99","99","04","1","20","M","0","9","","ZZ","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118915","1","2","2","0","99","99","03","1","23","M","0","9","","ZZ","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118915","1","1","1","9","99","99","01","0","99","U","0","0","","ZZ","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118922","2","2","2","4","03","99","03","0","27","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118922","2","1","1","0","03","99","01","0","60","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118922","1","2","2","4","00","01","03","0","18","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118922","1","1","1","4","03","00","01","0","19","M","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118922","3","2","2","4","03","00","03","0","65","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118922","3","1","1","0","03","00","01","0","64","M","0","0","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118939","1","1","1","0","99","99","01","0","22","M","0","0","","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118939","2","1","1","0","99","99","01","0","46","M","0","0","","PA","9","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118975","1","1","1","0","03","01","01","1","18","F","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118978","1","1","1","4","99","04","01","0","22","F","0","0","Y","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009118978","2","1","1","8","99","01","01","0","19","F","0","0","Y","GA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
"2009121120","2","3","1","0","99","00","01","1","50","M","0","1","N","PA","0","","","","2009","67","PERSON_2009_Philadelphia","67301"
