"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2013032497","1","1","1","0","99","01","01","0","39","M","0","0","N","PA","6","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032497","2","2","2","0","03","00","03","0","37","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032497","2","1","1","0","03","00","01","0","38","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032499","2","1","1","0","99","99","01","0","65","M","0","0","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032499","1","1","1","0","99","99","01","0","24","F","0","0","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032450","1","2","2","3","03","10","03","0","36","F","0","2","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032450","1","1","1","3","03","10","01","0","30","F","0","3","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032450","2","2","2","0","03","10","03","0","23","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032450","2","1","1","0","03","10","01","0","30","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032510","2","1","1","8","99","99","01","1","26","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032510","1","1","1","0","99","99","01","1","62","M","0","1","N","DE","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032516","1","2","2","0","99","01","03","0","44","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032516","1","1","1","0","99","01","01","0","49","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032642","3","3","1","0","03","12","01","1","23","F","0","1","N","NJ","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032642","1","1","1","0","03","12","01","1","27","F","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032642","2","2","1","0","03","12","01","1","51","M","0","1","N","PA","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032433","1","2","2","0","03","00","03","0","34","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032433","1","1","1","0","99","99","01","1","34","M","0","1","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032433","2","1","7","4","00","00","00","0","34","F","0","0","","","0","99","2","9","2013","67","PERSON_2013_Philadelphia","67301"
"2013032486","2","1","1","0","99","99","01","0","36","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032486","1","2","2","4","99","99","03","0","26","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031365","1","1","1","0","03","10","01","1","31","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031365","2","2","1","0","03","10","01","1","46","F","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031487","1","1","1","9","99","00","01","0","99","U","0","0","N","AK","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031906","1","1","1","0","03","12","01","1","39","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032474","1","1","1","0","99","99","01","1","99","U","0","1","","","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032474","2","1","7","8","00","00","00","0","37","M","0","0","","","0","99","2","9","2013","67","PERSON_2013_Philadelphia","67301"
"2013032488","2","3","2","4","99","00","06","0","8","M","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032488","2","2","2","8","99","00","03","0","48","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032488","2","1","1","8","99","00","01","0","23","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032490","2","1","1","4","99","99","01","0","22","F","0","0","Y","PA","1","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032490","1","2","2","8","99","99","03","0","18","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032490","1","1","1","0","99","99","01","0","38","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032519","1","1","1","0","01","11","01","0","32","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032951","2","1","1","4","03","00","01","0","53","M","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032951","1","1","1","0","99","00","01","0","46","M","0","0","","PA","1","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032441","1","2","2","8","99","99","03","0","40","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032441","1","1","1","8","99","99","01","0","29","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032493","1","1","1","0","99","00","01","0","19","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032502","1","1","1","0","03","00","01","0","24","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032502","2","1","1","4","03","00","01","0","48","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032508","1","1","1","4","99","99","01","1","17","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032693","1","1","1","0","03","04","01","1","29","F","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032693","2","3","2","0","03","00","03","1","26","F","0","1","N","FL","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032693","2","2","1","0","03","00","01","1","22","M","0","1","N","FL","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034147","1","1","1","8","03","12","01","1","33","F","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034147","3","3","1","0","03","12","01","1","30","F","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031381","2","2","1","0","03","12","01","1","41","M","0","1","N","VA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031381","1","1","1","0","03","01","01","1","23","M","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031481","2","3","2","0","03","00","03","0","99","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031481","2","2","2","4","03","00","04","0","44","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031481","2","1","1","0","03","00","01","0","44","M","0","0","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031481","1","1","1","0","03","00","01","0","19","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032446","1","1","1","0","99","99","01","1","99","U","0","1","","","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032446","2","1","7","8","00","00","00","0","61","F","0","0","Y","","0","01","1","1","2013","67","PERSON_2013_Philadelphia","67301"
"2013032483","2","4","1","3","99","99","01","0","63","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032483","1","3","2","0","99","99","06","0","83","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032483","1","2","2","0","99","99","03","0","70","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032483","1","1","1","0","99","99","01","0","48","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032520","1","1","1","0","99","99","01","0","24","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032520","2","1","1","0","99","99","01","0","25","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013033849","1","1","1","0","03","12","01","0","20","F","0","0","N","FL","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013033849","2","1","2","4","00","00","01","0","99","M","0","0","","ZZ","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031359","1","5","2","0","04","00","04","1","2","M","0","3","Y","DE","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031359","1","4","2","0","04","00","09","1","4","M","0","3","Y","DE","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031359","1","3","2","2","03","00","06","1","32","M","0","3","Y","DE","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031359","1","2","2","2","00","04","03","1","29","F","0","3","Y","DE","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031359","1","1","1","2","00","04","01","1","31","M","0","2","Y","DE","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031359","2","6","1","0","03","12","01","1","58","M","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031371","1","1","1","0","03","10","01","1","45","F","0","1","N","DE","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031371","2","2","1","0","03","10","01","1","60","F","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031371","3","5","2","0","04","00","06","1","4","F","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031371","3","4","2","0","03","10","03","1","23","F","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031371","3","3","1","0","03","10","01","1","28","M","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031380","1","1","1","0","03","12","01","1","41","M","0","1","N","IN","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031380","2","3","2","8","03","12","03","1","19","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031380","2","2","1","8","03","12","01","1","19","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031380","3","4","1","8","03","12","01","1","38","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032462","2","1","1","8","99","99","01","0","33","M","0","0","","NY","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032462","1","1","1","0","99","99","01","0","24","M","0","0","","PA","5","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032522","2","2","2","4","00","99","04","0","34","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032522","2","1","1","0","99","00","01","0","39","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032522","1","1","1","0","99","00","01","0","59","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032635","1","1","1","0","03","12","01","1","29","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032953","1","1","1","0","99","99","01","1","52","M","0","1","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032953","2","99","7","8","00","00","00","0","99","F","0","0","Y","","9","99","2","9","2013","67","PERSON_2013_Philadelphia","67301"
"2013033046","2","2","1","8","03","12","01","1","27","F","0","1","Y","DE","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013033046","1","1","1","0","03","12","01","1","20","M","0","1","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","1","3","2","4","04","00","06","1","1","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","1","2","2","0","03","00","03","1","22","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","1","1","1","4","00","00","01","1","21","F","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","3","7","2","0","03","00","03","1","37","F","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","3","6","1","0","03","00","01","1","40","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","2","5","2","4","03","00","06","1","52","M","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","2","4","1","4","03","00","01","1","46","F","0","1","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","4","9","2","0","03","00","03","1","38","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031378","4","8","1","0","03","00","01","1","20","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","2","6","2","0","03","00","06","0","23","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","2","5","2","0","03","00","05","0","22","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","2","4","2","0","03","00","04","0","24","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","2","3","2","4","03","12","03","0","25","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","2","2","1","0","03","12","01","0","22","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","1","1","1","0","03","04","01","0","42","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031722","3","7","1","0","03","12","01","0","34","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032451","2","1","7","8","00","00","00","0","99","F","0","0","N","","9","99","2","9","2013","67","PERSON_2013_Philadelphia","67301"
"2013032451","1","1","1","0","03","00","01","0","26","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032471","1","1","1","4","99","99","01","1","43","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032475","1","1","1","0","00","00","01","1","25","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032523","1","1","1","0","99","99","01","1","99","U","0","1","","","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013023507","2","2","2","4","99","12","03","0","16","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013023507","2","1","1","8","99","12","01","0","49","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013023507","1","1","1","0","99","12","01","0","21","F","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2014003853","1","1","1","9","99","04","01","0","99","U","0","1","","","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031379","3","5","1","0","03","12","01","0","31","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031379","2","4","2","0","03","01","03","0","47","F","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031379","2","3","1","0","03","01","01","0","49","M","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031379","1","2","2","4","03","01","03","0","65","F","0","0","N","IN","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031379","1","1","1","0","03","01","01","0","65","M","0","0","N","IN","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013031379","4","6","1","0","03","12","01","0","50","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032396","3","5","1","0","03","12","01","0","56","F","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032396","1","3","2","4","02","00","04","1","8","M","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032396","1","2","2","0","03","04","03","0","28","F","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032396","1","1","1","0","00","04","01","0","22","F","0","0","","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032396","2","4","1","0","03","12","01","0","48","F","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032396","4","6","1","0","03","12","01","0","27","F","0","0","N","NJ","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032460","2","2","2","3","03","02","03","0","37","F","0","3","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032460","2","1","1","3","03","01","01","0","45","F","0","3","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032460","1","2","2","8","99","99","03","0","18","F","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032460","1","1","1","2","99","99","01","0","43","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032503","2","1","7","1","00","00","00","0","76","F","0","0","Y","","0","01","1","2","2013","67","PERSON_2013_Philadelphia","67301"
"2013032503","1","1","1","0","99","99","01","1","70","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013032952","2","1","7","4","00","00","00","0","22","F","0","0","N","","0","99","2","9","2013","67","PERSON_2013_Philadelphia","67301"
"2013032952","1","1","1","0","99","99","01","0","99","M","0","0","N","ZZ","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013033049","1","2","2","4","03","00","03","1","22","F","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013033049","1","1","1","4","03","00","01","1","22","F","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034144","2","2","1","0","03","00","01","1","38","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034144","1","1","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034144","3","3","1","9","99","99","01","1","54","M","0","1","N","GA","9","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034533","1","1","1","0","03","10","01","0","26","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013034991","1","1","1","0","99","04","01","0","34","M","0","0","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035006","2","1","1","0","99","99","01","1","25","F","0","1","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035006","1","2","1","0","99","99","01","1","45","M","0","1","","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035006","1","1","2","4","00","00","05","0","27","M","0","0","Y","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035048","1","2","2","3","00","01","03","1","14","F","0","1","","PA","1","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035048","1","1","1","0","99","01","01","1","28","M","0","1","","PA","1","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035080","2","5","2","0","99","99","99","1","2","U","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035080","2","4","2","0","99","99","99","1","9","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
"2013035080","2","3","2","0","99","99","99","1","11","M","0","1","N","PA","0","","","","2013","67","PERSON_2013_Philadelphia","67301"
