"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2013101766","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101767","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101773","1","U","U","U","U","0","N","N","Y","Y","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101777","1","N","N","Y","Y","1","Y","Y","Y","Y","00600","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101793","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101794","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101795","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013101806","2","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013102562","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103907","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103913","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103923","1","N","Y","N","Y","1","Y","Y","Y","Y","01000","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103924","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103948","2","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103993","2","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013103996","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104005","1","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104012","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104017","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104023","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104376","2","","","","","","","","","","","","","","","","","","","","N","U","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104378","1","U","U","Y","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104378","2","U","U","Y","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104379","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104396","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013104412","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013109544","1","N","Y","Y","Y","1","U","U","Y","Y","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013109544","3","N","Y","Y","Y","1","Y","Y","Y","Y","01000","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013110719","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013110720","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111719","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111763","2","","","","","","","","","","","","","","","","","","","","N","U","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111773","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111794","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111827","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111828","1","U","U","N","U","0","N","N","Y","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111862","2","","","","","","","","","","","","","","","","","","","","N","U","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111864","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111870","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111874","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111886","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013111899","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013112342","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013112781","1","Y","Y","Y","U","9","Y","Y","Y","Y","00101","Y","U","9","Y","Y","Y","Y","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114445","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114459","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114462","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114480","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114489","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114492","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114501","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013114510","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013115346","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013115354","3","","","","","","","","","","","","","","","","","","","","N","U","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013115355","1","N","U","U","U","9","U","U","U","U","00800","U","U","9","U","U","U","U","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013042792","2","Y","Y","N","Y","3","Y","Y","Y","Y","00750","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043430","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043456","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043747","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043764","1","","","","","","","","","","","","","","","","","","","","N","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043784","1","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043802","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043824","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013043825","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013045093","1","N","Y","U","Y","1","Y","Y","Y","Y","00920","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013045608","2","N","U","U","Y","1","Y","Y","Y","Y","01000","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013045609","1","N","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062110","1","Y","U","Y","U","0","N","N","U","U","00900","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062506","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062512","1","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062533","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062550","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062562","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050204","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050219","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050220","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050242","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050257","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050258","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050260","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050285","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050311","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050326","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050339","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050340","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013050467","1","N","N","N","N","1","Y","Y","Y","Y","00800","N","N","1","Y","Y","Y","Y","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013051112","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013051129","1","U","U","Y","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013052568","1","N","U","U","U","1","Y","N","Y","Y","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053016","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053020","1","N","Y","U","U","1","U","U","Y","Y","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053032","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053037","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053050","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053059","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053075","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013045935","2","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046235","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046241","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046243","1","","","","","","","","","","","","","","","","","","","","N","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046269","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046327","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046335","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046336","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013046429","1","U","U","U","U","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047195","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047203","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047229","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047239","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047240","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047262","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047268","1","U","U","U","N","0","N","N","U","U","99999","U","N","0","N","N","U","U","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047269","1","U","U","U","N","0","N","N","U","Y","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047290","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047308","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047324","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047349","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047355","1","N","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047356","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047362","2","U","Y","U","N","1","Y","U","Y","Y","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047581","1","N","Y","Y","Y","1","Y","Y","Y","Y","01000","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047690","2","Y","Y","Y","Y","3","N","Y","Y","Y","01100","N","Y","0","N","N","Y","Y","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047815","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013047816","1","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062565","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062572","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062573","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062577","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062582","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062597","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062598","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062610","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062612","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062640","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013062663","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013063106","2","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013063113","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013063437","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013064106","1","Y","N","Y","Y","1","N","Y","N","N","01450","N","Y","1","N","Y","N","N","Y","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053080","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053097","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053099","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053121","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053144","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053542","1","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013053550","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013054128","1","N","N","N","Y","1","Y","Y","Y","N","01200","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013054363","2","N","Y","Y","Y","3","Y","Y","Y","Y","01200","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013054614","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055306","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055331","2","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055350","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055353","1","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055358","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055403","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055421","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055441","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055462","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055469","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055472","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055491","2","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055495","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055529","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055530","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055537","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055573","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055576","2","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055608","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055610","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055621","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055623","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055635","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055653","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055841","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055903","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055907","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055912","1","N","N","N","N","0","N","N","N","N","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055929","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055936","1","","","","","","","","","","","","","","","","","","","","U","Y","N","Y","2013","67","CYCLE_2013_Philadelphia","67301"
"2013055999","1","N","Y","N","N","0","Y","","Y","Y","00600","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065280","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065289","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065298","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065299","1","","","","","","","","","","","","","","","","","","","","N","N","N","U","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065303","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065310","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065319","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065328","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065332","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065347","2","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065371","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065378","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
"2013065378","3","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2013","67","CYCLE_2013_Philadelphia","67301"
