"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"04","4","2","74 RIDGE RD","PO BOX 200","TYLERSPORT","PA","18971","INDIAN VALLEY BULK CARRIERS INC","2152575151","2011","2011109397","073280","","","","","N","","","","","000103721","N","","00113450","08","COMMVEH_2011_Philadelphia","67","67301"
"99","9","1","4822 GARDEN ST","","PHILADELPHIA","PA","19137","DORAZIO HAULING  RECYCLING","9999999999","2011","2011089986","073280","","","","","N","","","","","","N","","","99","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011090349","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011090368","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","9","1","502 LINCOLN DR","","VOORHEES","NJ","08043","PINE VALLEY TRANS","9999999999","2011","2011090428","","","","","","N","","","","","","N","","","99","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","7777 BREWSTER AVE","","PHILADELPHI","PA","19153","AAA MID ATLANTIC","9999999999","2011","2011090428","019000","","","","","N","","","","","","N","","","05","COMMVEH_2011_Philadelphia","67","67301"
"99","9","3","7777 BREWSTER AVE","","PHILADELPHIA","PA","19153","AAA MID ATLANTIC","9999999999","2011","2011090428","025500","","","","","N","","","","","","N","","","05","COMMVEH_2011_Philadelphia","67","67301"
"99","1","1","530 E SWEDESFORD RD","","WAYNE","PA","19087","TRANSPORT INTERNATIONAL POOL INC","9999999999","2011","2011090466","","","","","","N","","","","","","N","","","08","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","619 GREENWOOD AVE","","MAPLESHADE","NJ","08052","LADY TIAXLE TRUCKING LLC","9999999999","2011","2011090487","","","","","","N","","","","","","N","","","99","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011090519","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011090534","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","1","1","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011090560","031000","","","","","N","","","","","","N","","","05","COMMVEH_2011_Philadelphia","67","67301"
"05","9","1","9400 NW 10TH STREET","","OKLAHOMA CITY","OK","73127","SWIFT TRANSPORTATION","5702354700","2011","2011090703","080000","","","","","N","","","","","","N","","00054283","08","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","440 N BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","2011","2011115328","999999","","","","","N","","","","","999999999","N","","99999999","10","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MRKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011115374","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2011","2011115415","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011115417","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011115448","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011115471","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011115479","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","13420 DEAMAR DR","","PHILADELPHIA","PA","19116","CLASS I BUS CO INC","9999999999","2011","2011115516","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"04","4","2","351 NEW BROOKLYN RD.","","BERLIN","NJ","08009","CAPONE","8563664359","2011","2011115593","080000","","","","","N","","","","","","N","","00789268","04","COMMVEH_2011_Philadelphia","67","67301"
"03","9","2","7177 INDUSTRIAL PARKWAY","","PLAIN CITY","OH","43064","BULK TRANSIT CORPORATION","8003901959","2011","2011079596","080000","","","","","N","","","","","","N","","00030144","99","COMMVEH_2011_Philadelphia","67","67301"
"05","1","1","917 MCFALL RD","","APALACHIN","NY","13732","RAMAR TRUCKING","6073438902","2011","2011128187","080000","","","","","N","","","","","","N","","01053786","08","COMMVEH_2011_Philadelphia","67","67301"
"05","7","1","5109 BLEIGH AVE","","PHILADELPHIA","PA","19136","WB SERVICES LLC","2156243170","2011","2011071241","078900","","","","","N","","","","","","N","","01314641","08","COMMVEH_2011_Philadelphia","67","67301"
"05","1","1","810 BANKBRIDGE RD","","SEWELL","NJ","08080","ALBERT GUGIE JR I NC","6092544244","2011","2011071242","019000","","","","","N","","","","","","N","","00545161","08","COMMVEH_2011_Philadelphia","67","67301"
"05","1","2","P.O. BOX 115","","RIDLEY PARK","PA","19078","BMG EXPRESS","2672785712","2011","2011071419","065000","","","","","N","","","","","","N","","00572998","08","COMMVEH_2011_Philadelphia","67","67301"
"02","2","1","2601 SOUTH INDIAN MERID","","PAULS VALLEY","OK","73075","WALMART","8009256278","2011","2011119252","078000","","","","","N","","","","","999999999","N","","00073705","08","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011120336","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"05","1","1","780 W. BIRCHWOOD","","MORTON","IL","61550","YRC INC.","2158888212","2011","2011112627","080000","","","","","N","","","","","999999999","N","","00071821","08","COMMVEH_2011_Philadelphia","67","67301"
"02","1","2","4000 CLINE AVE","","EAST CHICAGO","IL","46312-0534","POPPA JOHNS","6097055385","2011","2011113148","033000","","","","","N","","","","","","N","","00327574","03","COMMVEH_2011_Philadelphia","67","67301"
"05","1","1","12 E. ARMOUR BLVD","1511 W. LINCOLN HWY","KANSAS CITY","MO","64111","INTERSTATE BRANDS CORPORATION","8165024000","2011","2011113256","065000","","","","","","","","","","999999999","N","","00773524","08","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","4747 MCLANE PARKWAY","","TEMPLE","TX","76504","MCLANE COMPANY","9999999999","2011","2011113278","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155801958","2011","2011061370","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","0","2","3408 101ST STREET","","URBANDALE","IA","50322","MCA THE RELIABLE GROUP","7172338812","2011","2011105919","080000","","","","","N","","","","","","N","A-00125249","00448797","07","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011106092","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2011","2011106159","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","1","2","900 CALCON HOOK RD","","UNKNOWN","ZZ","99999","EAGLE TRUCKING","9999999999","2011","2011106162","999999","","","","","","","","","","999999999","N","","99999999","05","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MAKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011106182","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","47 W COULTER ST","","PHILADELPHIA","PA","19144","TRUSTEES OF GERMANTOWN MEETING","9999999999","2011","2011106191","999999","","","","","","","","","","999999999","N","","99999999","10","COMMVEH_2011_Philadelphia","67","67301"
"99","9","3","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","2011","2011106204","025200","","","","","N","","","","","","N","","","05","COMMVEH_2011_Philadelphia","67","67301"
"99","1","1","P.O. BOX 21508","","PHOENIX","AZ","99999","U-HAUL","9999999999","2011","2011106210","","","","","","N","","","","","","N","","","09","COMMVEH_2011_Philadelphia","67","67301"
"99","8","3","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","9999999999","2011","2011106222","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","9","1","4640 ROOSEVELT BLVD","","PHILADELPHIA","PA","19124","HOME DEPOT","9999999999","2011","2011106224","","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","UNKNOWN","ZZ","99999","SEPTA","9999999999","2011","2011106225","999999","","","","","","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","440 N BROAD ST","","PHILADELPHIA","PA","19130","PHILADELPHIA SCHOOL DISTRICT","9999999999","2011","2011106655","999999","","","","","","","","","","","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"99","7","3","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","2011","2011106671","073280","","","","","N","","","","","999999999","N","","99999999","09","COMMVEH_2011_Philadelphia","67","67301"
"02","1","1","2306 GRASSLYN AVE","","HAVERTOWN","PA","19083","REST. VENTILATION DESIGN INC.","8567954020","2011","2011052531","014250","","","","","N","","","","","","N","","01968744","02","COMMVEH_2011_Philadelphia","67","67301"
"05","1","2","7462 RAILROAD AVENUE","","HARMANS","MD","21077","GUNTHERS LOGISTICS LLC","8009991980","2011","2011053007","080000","","","","","N","","","","","","N","","01549504","06","COMMVEH_2011_Philadelphia","67","67301"
"05","3","2","2249 MANOR AVE","","UPPER DARBY","PA","19082","DELAWARE VALLEY STEEL","6104496100","2011","2011053013","035000","","","","","N","","","","","","N","","00005352","06","COMMVEH_2011_Philadelphia","67","67301"
"99","7","1","3323 S. 61ST ST","","PHILADELPHA","PA","19107","GOLD MEDAL DISPOSAL INC.","9999999999","2011","2011060469","073220","","","","","N","","","","","","N","","","05","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","270 GLOUCESTER PIKE","","LANNSIDE","NJ","08045","FIRST STUDENT INC","5312412200","2011","2011060475","","","","","","N","","","","","","N","","00000009","10","COMMVEH_2011_Philadelphia","67","67301"
"04","4","1","615 GERSHAL AVE","","PITTSGROVE","NJ","08318","SOUTH JERSEY QUARRY MATERIALS","8564691364","2011","2011064886","080000","","","","","N","","","","","","N","","00608888","09","COMMVEH_2011_Philadelphia","67","67301"
"02","1","1","47 HERSHEL AVE","","FEASTERVILLE","PA","19053","RICHARD CUNDARI","2153558689","2011","2011064978","025500","","","","","N","","","","","","N","","00225618","03","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","8401 ESCORT ST","","PHILADELPHIA","PA","19153","SKY CHEFS INC","9999999999","2011","2011065535","026000","","","","","N","","","","","","N","","","09","COMMVEH_2011_Philadelphia","67","67301"
"99","1","1","101 W HAMILTON ST H322","","ALLENTOWN","PA","18101","LA CENTRO AMERICAN INC","8001376575","2011","2011056605","","","","","","N","","","","","000602059","N","","01389244","02","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 4TH FL","","PHILADELPHIA","PA","19107","SEPTA","6109310226","2011","2011056789","","","","","","N","","","","","","U","","","11","COMMVEH_2011_Philadelphia","67","67301"
"02","8","2","703 FERRY ST","","NEWARK","NJ","07105","NEW JERSEY TRANSIT CORPORATION","8564012305","2011","2011056824","044660","","","","","N","","","","","","N","","00074293","11","COMMVEH_2011_Philadelphia","67","67301"
"05","1","1","PO BOX 449","","VAN BUREN","AR","72957","USA TRUCK INC","4794712500","2011","2011056825","080000","","","","","N","","","","","","N","","00213754","08","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011056906","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1900 S. BROAD ST","","PHILADELPHIA","PA","19145","ST AGNES CONTINUING CARE","9999999999","2011","2011056931","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"03","1","2","830 N READING RD BOX 49","","EPHRATA","PA","17522","SUNRISE TRANSPORT INC","9999999999","2011","2011056936","080000","","","","","N","","","","","","N","","","08","COMMVEH_2011_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011056965","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","6821 NORWITCH DR","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORTATION INC","9999999999","2011","2011056996","999999","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011057010","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011057028","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155806414","2011","2011057049","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","UNKNOWN","ZZ","99999","SEPTA","9999999999","2011","2011057270","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011057292","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","4322 N 5TH ST","","PHILADELPHIA","PA","19140","ASPIRA INC","9999999999","2011","2011057295","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"03","8","1","HORNET  RANGER RD","","RIO GRANDE","NJ","08242","LION CORPORATION","6097708948","2011","2011057312","044400","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155808549","2011","2011091020","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","1","1","PO BOX 21508","","PHOENIX","AZ","85036","U-HAUL CO OF ARIZONA","9999999999","2011","2011091036","","","","","","N","","","","","","N","","","05","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","440 N BROAD ST","","PHILADELPHIA","PA","19130","THE SCHOOL DISTRICT OF PHILADE","9999999999","2011","2011091044","999999","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"03","1","1","3     EMBARCADERO CENTE","","SAN FRANCISCO","CA","94111","BAY CITIES LEASING","2159179029","2011","2011009477","080000","","","","","N","","","","","000157824","N","","00314990","08","COMMVEH_2011_Philadelphia","67","67301"
"03","1","2","5109 BLEIGH AVENUE","","PHILADELPHIA","PA","19136","WB SERVICES LLC","2156241257","2011","2011009477","008000","","","","","N","","","","","000051915","N","","01314641","08","COMMVEH_2011_Philadelphia","67","67301"
"02","1","1","324 EAST WHITE HORSE PI","","GALLOWAY","NJ","08205","JUST FOUR WHEELS INC","6096528611","2011","2011080711","012000","","","","","N","","","","","","N","","00542457","03","COMMVEH_2011_Philadelphia","67","67301"
"99","8","6","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011080817","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2011","2011073232","401130","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011073247","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"02","1","2","1696 FOULKROD STREET","","PHILADELPHIA","PA","19124","ARWAY APRON UNIFORM RENTALS INC","2155351313","2011","2011061681","018000","","","","","N","","","","","","N","","00386735","03","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","15 E OREGON AVE","","PHILADELPHIA","PA","99999","UPS","9999999999","2011","2011061760","999999","","","","","N","","","","","","N","","","98","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011061762","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2011","2011061773","","","","","","N","","","","","","N","","","08","COMMVEH_2011_Philadelphia","67","67301"
"05","9","1","3200 S 70TH ST","","PHILADELPHIA","PA","19153","XLT INC.","2153656200","2011","2011125513","080000","","","","","N","","","","","","N","","01021245","06","COMMVEH_2011_Philadelphia","67","67301"
"02","4","1","121 RABBIT HILL ROAD","","WEST WINDSOR","NJ","08550","WILEYS SWEEPING","6099688741","2011","2011125730","014000","","","","","N","","","","","","N","","00578687","03","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2012036786","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2011_Philadelphia","67","67301"
"02","8","2","100 S BROAD ST","","PHILADELPHIA","PA","19114","CITY OF PHILADELPHIA","2156837930","2011","2011022556","031000","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","2939 FELTON RD","","NORRISTOWN","PA","19401","SCOTT BUILDINGS CORP","9999999999","2011","2011023045","026000","","","","","N","","","","","","N","","","09","COMMVEH_2011_Philadelphia","67","67301"
"99","7","1","5 INDUSTRIAL DR","","NEW BRUNSWICK","NJ","08901","REPUBLIC SERVICES","9999999999","2011","2011023048","","","","","","N","","","","","","N","","","09","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011023128","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","9","2","2001 N. CLINE AVE.","","GRIFFITH","IN","99999","BULKAMATIC TRANSPORT CO. INC.","9999999999","2011","2011023174","","","","","","N","","","","","","N","","","08","COMMVEH_2011_Philadelphia","67","67301"
"99","1","1","2500 KENSINGTON AVE","","PHILADELPHIA","PA","19134","FU XING FOOD DELIVERY","2159175098","2011","2011023187","017995","","","","","N","","","","","","N","","01493547","03","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011023200","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","3740 E THOMPSON ST","","PHILADELPHIA","PA","19133","ATLANTIC EXPRESS","9999999999","2011","2011023211","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PE","19107","SEPTA","9999999999","2011","2011023213","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011023234","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011023246","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2011023249","","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"02","8","2","2500 WHEATSHEAF LN","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES","9999999999","2011","2011023253","999999","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
"05","1","2","PO BOX 221","","OLD BRIDGE","NJ","08857","AJ SERVICES INC","9084140379","2011","2011107344","025500","","","","","N","","","","","999999999","N","","00468957","04","COMMVEH_2011_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2011","2012023909","999999","","","","","N","","","","","","N","","","11","COMMVEH_2011_Philadelphia","67","67301"
