"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","3","67","2011","2011100710","01","","E","4","4","","","25","BERKS ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100710","01","","S","3","4","","","25","TENTH ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100717","02","","N","4","4","","","","FIFTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100717","02","","E","3","4","","","","CHAMPLOST AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100787","02","","E","4","4","","","","CLEARFIELD ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100787","2 ","2357","N","3","2","2007","0070","25","FRANKFORD AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100823","2 ","1213","N","3","2","1003","0030","35","WHITAKER AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100833","3 ","0","N","4","2","6001","0260","40","ROOSEVELT BL","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100833","04","","E","5","4","","","25","TYSON AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100833","3 ","0","N","3","2","0001","0260","40","ROOSEVELT BL","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100853","02","","N","3","4","","","25","SECOND ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100868","01","","E","4","4","","","25","SIXTYNINTH AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100868","02","","S","3","4","","","25","OGONTZ AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100890","02","","N","3","4","","","","SEDGLEY AV","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011096948","3 ","1559","S","3","1","0095","0191","55","DELAWARE EX","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100663","2 ","1378","S","3","2","1009","0111","25","BUSTLETON AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100685","01","","E","4","4","","","","WESTMORELAND ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100685","2 ","588","N","3","2","1003","0010","25","B ST","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011100689","2 ","0","W","5","2","3010","0061","30","MARKET ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100689","2 ","0","E","4","2","3010","0060","30","MARKET ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100689","2 ","13","N","3","2","3005","0040","25","THIRTYTHIRD ST","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011100721","1 ","872","S","3","2","8033","0500","","RAMP RD","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100731","02","","W","4","4","","","20","TABOR AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100731","01","","S","3","4","","","","MARWOOD ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100739","02","","N","5","4","","","25","TWENTYSECOND ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100739","2 ","0","E","4","2","0003","0100","35","CHESTNUT ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100739","2 ","3597","E","3","2","0003","0090","35","CHESTNUT ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100825","02","","W","4","4","","","25","CHRISTIAN ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100825","02","","N","3","4","","","25","FIFTYSEVENTH ST","ROADWAY_2011_Philadelphia","67301"
"2","3","67","2011","2011100895","2 ","1122","E","3","2","0291","0090","40","PENROSE AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100897","01","","N","4","4","","","","ROSEHILL ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100897","01","","E","3","4","","","","ONTARIO ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100908","3 ","1130","N","3","2","2001","0060","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011101144","3 ","232","W","3","1","0076","3465","50","SCHUYLKILL EX","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011106128","02","","S","4","4","","","","FOX ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011106128","2 ","1496","E","3","2","4011","0020","35","MIDVALE AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011106133","02","","W","3","4","","","","SPRUCE ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011106174","2 ","563","S","4","2","1005","0141","30","CASTOR AV","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011106174","02","","W","5","4","","","25","LONGSHORE AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011106174","2 ","563","N","3","2","1005","0140","30","CASTOR AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011106181","02","","E","3","4","","","20","SHEFFIELD ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011106209","02","","E","4","4","","","25","DIAMOND ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011106209","01","","S","3","4","","","25","FIFTEENTH ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011106226","02","","W","4","4","","","","BUTLER ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011106226","02","","W","3","4","","","","GLENWOOD AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011120328","02","","N","4","4","","","","FIFTYNINTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011120328","02","","E","3","4","","","","MASTER ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100719","01","","N","5","4","","","25","MONTGOMERY AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100719","2 ","1434","W","4","2","2008","0061","30","GIRARD AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100719","2 ","1435","E","3","2","2008","0060","30","GIRARD AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100772","02","","S","3","4","","","25","SEVENTEENTH ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100793","02","","N","4","4","","","","WISTER ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100793","02","","W","3","4","","","","CHURCH AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100811","02","","W","4","4","","","","LIPPINCOTT ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100811","01","","S","3","4","","","","TWENTYFIRST ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100824","01","","N","4","4","","","25","TWENTIETH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100824","01","","W","3","4","","","25","OGDEN ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100830","02","","W","4","4","","","","HUNTING PARK AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100830","02","","S","3","4","","","","MACALESTER ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100860","02","","S","4","4","","","25","FIFTYEIGHTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100860","02","","E","3","4","","","25","FLORENCE AV","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011007671","4 ","987","S","3","1","0095","0251","55","DELAWARE EX","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011008812","2 ","136","E","3","1","0076","3450","50","SCHUYLKILL EX","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100656","2 ","551","N","3","2","0611","0070","30","BROAD ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100656","2 ","549","S","4","2","0611","0071","30","BROAD ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100656","02","","W","5","4","","","25","DIAMOND ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100667","02","","E","5","4","","","","TANAGER ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100667","2 ","1886","N","3","2","3013","0030","35","ISLAND AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100667","2 ","1890","S","4","2","3013","0031","35","ISLAND AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100720","01","","N","3","4","","","25","LAUREL ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100720","01","","W","4","4","","","25","NEW MARKET ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100736","99","","S","3","4","","","","ASHTON RD","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100765","01","","W","3","4","","","","KINSEY ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100791","02","","N","3","4","","","25","FORREST AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100791","02","","E","4","4","","","25","MOUNT PLEASANT AV","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011100809","2 ","0","N","5","2","3009","0060","35","RIDGE AV","ROADWAY_2011_Philadelphia","67301"
"3","6","67","2011","2011100809","2 ","2366","E","6","2","3033","0010","","HUNTING PARK AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100809","3 ","0","E","3","2","0013","0130","30","HUNTING PARK AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100809","4 ","1247","W","4","2","0013","0131","30","HUNTING PARK AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100810","02","","S","3","4","","","","FOX ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100843","2 ","692","W","3","2","0030","0071","50","GIRARD AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100876","01","","S","4","4","","","25","SEVENTEENTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100876","01","","W","3","4","","","25","FONTAIN ST","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011007680","4 ","1005","N","3","1","0095","0234","55","DELAWARE EX","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011099990","2 ","2543","E","3","1","0676","0004","55","VINE ST EX","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100297","02","","W","4","4","","","","FISHER AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100297","02","","W","5","4","","","","C ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100297","2 ","2045","N","3","2","1001","0010","35","RISING SUN AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100723","02","","E","4","4","","","","MASCHER ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100723","3 ","0","S","3","2","6001","0181","40","ROOSEVELT BL","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100737","01","","W","3","4","","","25","MOYAMENSING AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100788","02","0","E","5","2","1002","0080","35","ADAMS AV","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100788","02","","W","4","4","","","35","TABOR AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100788","2 ","0","W","3","2","1002","0081","35","ADAMS AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100804","02","","N","4","4","","","","FRONT ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100804","02","","E","3","4","","","","TABOR RD","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100834","02","","S","3","4","","","25","SAUL ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100864","2 ","2728","E","3","2","1014","0040","35","RHAWN ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100878","2 ","621","W","3","2","2010","0030","25","CECIL B MOORE AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100886","02","","W","4","4","","","","TABOR RD","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100886","01","","S","3","4","","","","FAIRHILL ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100901","2 ","912","N","3","2","0013","0260","30","FRANKFORD AV","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011101142","2 ","2866","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011007677","2 ","1977","W","3","1","0676","0011","55","VINE ST EX","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100294","2 ","2321","S","3","2","0611","0131","30","BROAD ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100636","2 ","584","E","3","2","4017","0060","35","UPSAL ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100658","2 ","77","S","3","2","3003","0031","40","TWENTYSIXTH ST","ROADWAY_2011_Philadelphia","67301"
"3","6","67","2011","2011100726","3 ","504","E","5","2","2676","0010","25","VINE ST","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011100726","1 ","0","E","6","1","8059","0750","","RAMP RD","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011100726","4 ","1652","S","4","2","0611","0011","30","BROAD ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100726","4 ","1593","N","3","2","0611","0010","30","BROAD ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100764","01","","N","3","4","","","","HURLEY ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100852","2 ","612","E","3","2","0003","0090","35","CHESTNUT ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100883","01","","S","4","4","","","","SIXTH ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100883","2 ","1304","W","3","2","2002","0050","25","SNYDER AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100909","02","","N","4","4","","","25","WAKEFIELD ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100909","01","","E","3","4","","","15","CLAPIER ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011031434","01","","W","3","4","","","","TEESDALE ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100637","02","","E","4","4","","","25","HUNTING PARK AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100637","02","","N","3","4","","","25","FRANKLIN ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100660","2 ","2081","N","3","2","1001","0030","35","RISING SUN AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100665","01","","S","4","4","","","","SIXTYSEVENTH ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100665","2 ","1478","N","3","2","3019","0050","35","ESSINGTON AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100668","02","","N","3","4","","","25","FIFTYEIGHTH ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100668","02","","E","4","4","","","25","SPRINGFIELD AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100729","02","","S","3","4","","","35","TWENTYEIGHTH ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100730","02","","W","4","4","","","","SEYMOUR ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100730","02","","N","3","4","","","","GREENE ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100796","01","","W","5","4","","","","WOODHAVEN RD","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100796","2 ","2287","S","4","2","1013","0091","35","ACADEMY RD","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100796","2 ","2272","N","3","2","1013","0090","35","ACADEMY RD","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100850","01","","E","3","4","","","","PINE ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100640","2 ","0","E","3","2","0030","0060","30","GIRARD AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100640","1 ","0","W","4","2","0030","0061","25","GIRARD AV","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011100640","1 ","119","N","5","2","3005","0120","35","BELMONT AV","ROADWAY_2011_Philadelphia","67301"
"3","6","67","2011","2011100640","1 ","100","S","6","2","3005","0121","35","BELMONT AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100664","02","","S","3","4","","","25","SIXTYSIXTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100746","02","","E","4","4","","","","LIVEZEY ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100746","2 ","2278","S","3","2","3009","0140","35","RIDGE AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100758","02","","N","4","4","","","","SIXTYSECOND ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100758","02","","E","3","4","","","","MEDIA ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100813","2 ","1262","N","3","2","2007","0140","30","FRANKFORD AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100813","02","","E","4","4","","","","CHELTENHAM AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100815","02","","N","3","4","","","","FRONT ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100815","01","","E","4","4","","","","INDIANA ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100847","2 ","1542","W","4","2","2006","0071","25","SPRING GARDEN ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011100847","01","","S","5","4","","","","TWELFTH ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100847","2 ","1543","E","3","2","2006","0070","25","SPRING GARDEN ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100857","2 ","2352","W","3","2","0013","0010","25","BALTIMORE AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100857","01","","S","4","4","","","","CECIL ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100904","02","","E","4","4","","","","REED ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100904","3 ","932","S","3","2","2001","0071","30","CHRISTOPHER COLUMBUS BL","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011030318","4 ","583","N","3","1","0095","0224","55","DELAWARE EX","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011031205","3 ","1600","S","4","2","3029","0011","25","FIFTEENTH ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011031205","3 ","0","E","3","2","2676","0010","25","VINE ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011031276","02","","N","4","4","","","","TWENTYSECOND ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011031276","2 ","0","E","3","2","2014","0030","30","LEHIGH AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011100647","01","","N","4","4","","","","HASBROOK AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100647","2 ","2959","S","3","2","0232","0072","25","OXFORD AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100722","02","","E","3","4","","","","BELFIELD AV","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011100848","3 ","1837","S","4","2","2001","0111","30","CHRISTOPHER COLUMBUS BL","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011100848","2 ","2200","E","5","2","2006","0090","25","SPRING GARDEN ST","ROADWAY_2011_Philadelphia","67301"
"3","6","67","2011","2011100848","2 ","2447","W","6","2","2006","0091","25","SPRING GARDEN ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011100848","3 ","1965","N","3","2","2001","0110","25","CHRISTOPHER COLUMBUS BL","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100854","99","","E","3","4","","","","PASSYUNK AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011100900","01","","S","3","4","","","","F ST","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011105921","4 ","788","W","3","1","0076","3401","50","SCHUYLKILL EX","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011106148","02","","N","4","4","","","25","FIFTYEIGHTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011106148","02","","E","3","4","","","25","CEDAR AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011106191","02","","E","3","4","","","25","CALLOWHILL ST","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011037713","3 ","1741","S","3","1","0095","0295","55","DELAWARE EX","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011037884","02","","E","4","4","","","25","CHELTEN AV","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011037884","02","","N","3","4","","","25","KENYON ST","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011037906","02","","S","3","4","","","","LINCOLN DR","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011037922","01","","W","4","4","","","","MCCLELLAN ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011037922","01","","S","3","4","","","","SIXTH ST","ROADWAY_2011_Philadelphia","67301"
"","4","67","2011","2011038384","02","","S","4","4","","","25","BICKLEY ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011038384","2 ","539","E","3","2","0532","0010","35","WELSH RD","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011038385","2 ","0","N","4","2","1013","0030","35","ACADEMY RD","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011038385","2 ","0","S","5","2","1013","0031","35","ACADEMY RD","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011038385","2 ","0","E","3","2","0013","0280","30","FRANKFORD AV","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011038404","02","","W","3","4","","","35","BYBERRY RD","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011038408","3 ","0","W","5","2","1018","0031","30","GRANT AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011038408","2 ","0","E","4","2","1018","0030","30","GRANT AV","ROADWAY_2011_Philadelphia","67301"
"3","5","67","2011","2011038408","3 ","0","S","3","2","6001","0321","45","ROOSEVELT BL","ROADWAY_2011_Philadelphia","67301"
"","3","67","2011","2011038417","01","","S","3","4","","","25","MERSHON ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011038432","2 ","507","E","4","2","3018","0060","45","HAVERFORD AV","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011038432","4 ","0","N","3","2","3017","0040","35","FIFTYSECOND ST","ROADWAY_2011_Philadelphia","67301"
"","5","67","2011","2011038460","02","","S","5","4","","","","HELLERMAN ST","ROADWAY_2011_Philadelphia","67301"
"3","4","67","2011","2011038460","2 ","2289","S","4","2","2009","0121","30","HARBISON AV","ROADWAY_2011_Philadelphia","67301"
"","6","67","2011","2011038460","02","","N","6","4","","","","REVERE ST","ROADWAY_2011_Philadelphia","67301"
"3","3","67","2011","2011038460","3 ","2296","N","3","2","2009","0120","30","HARBISON AV","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011038862","3 ","877","N","3","2","0001","0100","50","ROOSEVELT BOULEVARD EX","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011039200","4 ","588","N","3","1","0095","0164","55","DELAWARE EX","ROADWAY_2011_Philadelphia","67301"
"1","3","67","2011","2011040070","2 ","239","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2011_Philadelphia","67301"
