"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2004007092","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007168","2","U","U","U","U","9","U","Y","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007255","1","U","U","U","Y","9","","","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007264","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007287","1","U","U","U","U","9","","","U","U","99999","U","U","9","","","U","U","Y","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007298","1","N","U","U","Y","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007304","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007306","1","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007313","1","U","U","U","U","0","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004007337","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045195","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045203","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045204","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045235","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045324","1","U","U","U","Y","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045339","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045436","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045517","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045524","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045541","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004045549","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004046591","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004046604","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004046624","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004046627","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047236","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047240","2","N","U","U","U","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047245","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047260","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047270","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047282","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047286","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047289","1","U","U","U","U","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047295","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047319","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047325","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047330","1","N","U","U","U","9","","","N","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047335","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047342","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047352","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047356","1","U","U","U","U","1","N","N","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047368","1","U","U","U","N","1","N","N","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047371","1","U","U","U","U","1","N","N","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047380","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047393","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047407","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047408","1","U","U","U","U","1","N","N","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047415","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047420","1","U","U","U","U","","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047426","2","U","U","U","Y","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047431","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047453","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004047458","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048045","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048068","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048071","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048090","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048665","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048750","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048756","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048761","1","U","U","N","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048770","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004048771","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049420","1","N","U","U","N","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049428","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049433","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049440","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049442","1","U","U","U","U","1","N","N","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049449","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049451","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049457","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049779","2","U","N","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049787","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049791","1","U","U","U","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049815","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049818","1","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049823","2","N","U","U","U","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049865","1","N","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049919","1","N","U","U","U","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049973","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049976","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049978","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004049995","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050003","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050016","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050025","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050042","2","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050043","1","U","U","U","N","0","","","U","U","99999","U","N","0","","","U","U","Y","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050657","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050658","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050726","2","","","","","","","","","","","","","","","","","","","","U","U","N","N","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050733","2","N","U","U","N","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050738","2","N","U","N","U","9","","","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050742","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050755","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050756","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050764","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050770","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050773","1","U","U","U","U","1","Y","Y","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050776","2","U","U","N","N","0","","","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050786","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050790","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050797","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050815","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050824","1","U","U","U","U","1","N","N","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050843","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050861","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050870","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050871","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050887","2","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050888","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050894","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050896","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050904","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050922","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004050936","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031240","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031271","1","N","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031308","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031351","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031392","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031417","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031417","2","U","U","N","U","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031428","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031441","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031450","1","N","U","U","N","0","U","U","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004031450","2","N","U","U","N","0","","","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004032570","1","U","U","U","U","1","Y","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2003094216","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2003094226","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2003094271","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2003094272","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004015461","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004015681","1","U","U","U","U","9","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004015691","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004015730","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004039557","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061330","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061355","2","U","U","U","U","1","U","U","U","U","00750","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061359","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061363","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061366","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061369","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061383","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061405","2","U","U","U","N","0","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061413","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061421","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061427","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061429","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061451","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061452","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061456","2","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061457","2","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061458","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061467","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061470","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061481","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061483","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061484","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061493","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061495","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061514","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061520","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061521","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061525","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061543","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061554","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061556","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061556","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061558","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061563","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061578","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061581","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061585","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061591","1","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061604","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061606","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061618","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061621","1","","","","","","","","","","","","","","","","","","","","U","N","U","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061624","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061641","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061651","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061669","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061673","2","U","U","U","U","0","","","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061677","2","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061688","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061804","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061808","1","U","U","U","U","0","","","U","U","99999","","","","","","","","U","U","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061816","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061823","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2003","67","CYCLE_2003_Philadelphia","67301"
"2004061824","2","N","U","U","Y","1","U","Y","U","U","99999","","","","","","","","N","N","","","","","2003","67","CYCLE_2003_Philadelphia","67301"
