"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2004005577","2","0","","8","J006 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005603","1","0","NT","","XN07I0 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005603","2","0","","","LX0336 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005654","2","0","PA","8","FUC5423 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005659","1","0","OK","7","B595BH ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005659","3","0","OR","7","4S538315 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005701","2","0","","7","MI474 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005711","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005742","1","0","IN","7","B5Z3Y ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004005765","1","0","NJ","7","7386TD ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007058","1","0","PA","","FDHB6 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007077","1","0","ME","7","N4N33 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007311","2","0","ME","7","22E319 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007312","1","0","PA","","7LV7ZJD ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007312","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007314","1","0","ZZ","7","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004007329","1","0","ZZ","7","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004009846","2","0","NJ","6","T57R5A ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003086764","1","0","PA","1","XY7357 ","1993","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012612","1","0","ME","7","A72395S ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012613","2","0","ZZ","7","07330A ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012614","2","0","ME","7","I3H825 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012615","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012615","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012618","2","0","","9","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012624","1","0","ZZ","6","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012626","1","0","NC","7","I2ES5 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012627","1","0","PA","7","XW9528I ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012628","1","0","TN","7","O8I6II5 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012632","1","0","TN","6","G76PI ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012653","2","0","ZZ","6","18I1E8 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012678","1","0","PA","9","MTQ5G11 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012679","1","0","NJ","7","7RI ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012702","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012715","2","0","MA","6","A686570 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012719","1","0","NJ","6","T3W0II7 ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012726","1","0","NJ","7","T28G9N ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012727","2","0","ZZ","6","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012756","1","0","OK","7","4206PA ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012766","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012776","1","0","PA","","TX4030 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004012776","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013157","2","0","ME","7","O930200 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013158","1","0","MA","6","2017133 ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013161","1","0","ZZ","6","UNKNOWN ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013171","1","0","","","LXCY42 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013171","2","0","PA","","DVH304S ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013187","3","0","","","0WK ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013244","1","0","ME","7","1WM4 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013245","1","0","ME","7","A5I8629 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004013246","1","0","ZZ","7","UNKNOWN ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2006087115","2","0","MN","7","PTE3918 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2006087119","2","0","PA","7","X572675 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2006087123","2","0","","7","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2006087128","1","0","","7","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045187","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045212","2","0","ZZ","2","","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045314","2","0","PA","1","EXZ8Z65 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045520","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045520","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045543","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045559","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004045701","2","0","","3","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047253","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047254","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047288","1","0","","7","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047308","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047330","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047336","1","0","PA","","ERGB ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047336","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047351","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047360","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047408","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047422","1","0","","","Q ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047433","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004047439","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004048051","3","0","OH","7","999999999999","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004048104","2","0","PA","7","R1MMA ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004048108","1","0","","","U0K00W0 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004048117","1","0","PA","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003083977","1","0","PA","","8BT8456 ","199 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003084198","1","0","","7","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003084209","1","0","NJ","3","t64p2k ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003084216","1","0","","","IU ","06 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003055278","2","0","ZZ","6","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003056398","2","0","ME","7","0652325 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003058674","2","0","ZZ","7","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003016565","2","0","NJ","6","ADR9Y0 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003071693","4","0","ME","6","0521720 ","1999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003071694","1","0","NJ","7","T2JP8F ","364 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003071696","3","0","OR","6","HQ0YO8 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003071774","1","0","ZZ","6","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003073720","1","0","ZZ","6","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003074808","3","0","PA","1","pd2774k ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075126","1","0","MO","7","985262 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075134","2","0","AL","7","PTGI747 ","909 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075250","1","0","ZZ","6","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075255","1","0","ZZ","6","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075256","2","0","PA","3","976ZU06 ","04 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075262","1","0","NV","7","T85170 ","2001","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075266","2","0","IN","6","2W7595 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075267","1","0","NE","6","SM5IT4 ","1263","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075306","2","0","ZZ","6","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003075709","1","0","PA","","M734859 ","2000","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094313","1","0","MN","7","B378 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094472","2","0","","","","7 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094475","1","0","","","YHJ0GU ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094588","1","0","TN","6","0607215 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094643","2","0","PA","7","XW33153 ","007 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094892","1","0","PA","2","WLI9660 ","4164","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094892","2","0","PA","2","55RWUU ","464 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094949","1","0","NJ","7","XZE4I2 ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094954","1","0","ME","7","0ZI3U ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094955","1","0","PA","6","827DB ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094956","1","0","","1","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094970","1","0","ZZ","7","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094978","2","0","MA","7","96444QB ","04 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094979","2","0","PA","7","pt1359b ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003095018","1","0","NY","1","ML8S ","03 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003095377","2","0","","9","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003095704","2","0","","","A ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003095711","1","0","PA","6","XT5282 ","1992","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061330","1","0","","","WRGBM5Z63 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061392","1","0","PA","9","MIS34G ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061392","2","0","PA","9","0WAMB0 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061392","3","0","PA","9","EXL6SI ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061411","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061413","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061423","1","0","MD","","JYGM7S3 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061423","2","0","PA","","ELU9W ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061436","1","0","ZZ","8","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061452","1","0","PA","","VSREYJ03 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061452","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061500","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061520","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061604","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061851","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061868","1","0","PA","","1 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061868","2","0","","","6916E01G ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061899","2","0","NC","7","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061926","2","0","NJ","","B920L ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061940","2","0","","1","KPM02Z7 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061941","1","0","PA","1","E4D4M ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061941","2","0","PA","1","FJ15P3O ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061961","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061965","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004061965","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062018","1","0","SD","5","1128B20 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062028","1","0","ME","","325TWH ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062626","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062654","1","0","","3","113YUSM ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062661","2","0","NJ","7","999999999999","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062793","1","0","PA","8","FHH0709 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062793","2","0","","8","MT34529 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062989","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004062989","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063010","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063358","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063358","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063358","3","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063358","4","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063374","2","0","ZZ","7","999999999999","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063378","1","0","PA","9","DFYD028 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063379","1","0","PA","8","EPK-8901 ","1987","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063379","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063392","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063405","1","0","","9","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063406","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063421","1","0","PA","","PD1965L ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063579","1","0","PA","","P0Z4T5N ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063877","1","0","PA","","U5R7ZZ0 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063878","2","0","ZG","7","9610237 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063922","1","0","ZZ","6","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004063928","2","0","NJ","6","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064262","1","0","","","MTS3G ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064374","1","0","","","6NK ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064375","2","0","","","W4 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064494","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064495","1","0","DE","","CBO086 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064495","2","0","PA","","YJL9S7I ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064791","1","0","","","FJTNW ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004064907","2","0","NE","6","IYY3YY ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065037","3","0","TN","3","T3YYM ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065052","1","0","NJ","6","6B8 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065052","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065128","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065128","2","0","","","EVT0803 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065129","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065195","2","0","PA","8","YJBY61XH ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065250","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065250","2","0","PA","9","EZC2022 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065283","1","0","ZZ","6","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065418","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065418","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065439","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065439","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065501","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065501","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065559","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065559","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065664","1","0","","9","AIZPIZ ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065664","2","0","PA","9","0Z4S5 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004065664","3","0","DE","9","Y9ZT83 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066122","2","0","NJ","","AG769K ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066137","2","0","PA","","FJBWY30 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066156","2","0","TN","6","25232PY ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066284","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066539","1","0","PA","1","DRN4I9Y ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066539","2","0","PA","1","FDY97Y5 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066589","1","0","ME","7","DHW ","2023","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066879","2","0","","7","XRM749 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004066920","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004067038","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004067038","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004067040","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004067053","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004067115","2","0","PA","","TX80 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004067116","2","0","PA","","AE39945 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094300","1","0","","","YM5B ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094300","2","0","","","ZL28D ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003094300","3","0","","","JHPEEN ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004015385","1","0","PA","6","48677 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004015608","2","0","","9","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004015658","2","0","TN","7","T146632 ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004015682","2","0","","9","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004015687","1","0","ZZ","7","UNKNOWN ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004015696","2","0","NJ","7","J22C6N ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004017361","2","0","NJ","7","T9L853 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004017755","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004017956","2","0","NJ","7","YZ7CB ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004018466","1","0","","1","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041241","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041249","1","0","NJ","1","FSV99H ","1996","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041249","2","0","PA","9","RT2QV0 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041256","1","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041352","1","0","PA","","6602Y2 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041448","2","0","PA","","F6NI838 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041449","1","0","PA","","TXYO46I ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041449","2","0","","","MIM6 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041474","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004041496","1","0","IA","","DFF407 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003091986","2","0","","8","N0M1 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003091999","2","0","","","U08 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092144","2","0","PA","","5BC6457 ","2003","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092270","1","0","","9","0N40WN ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092519","2","0","PA","7","0731591 ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092567","2","0","OK","7","5022BV ","03 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092579","1","0","ZZ","7","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092580","1","0","ZZ","7","unknown ","9999","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092582","1","0","ME","6","0519934I ","05 ","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092631","2","0","NB","7","T50O857 ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092633","2","0","","","U ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092639","2","0","PA","6","AEB7I3 ","1989","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2003092682","1","0","","","T ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004068586","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004068635","1","0","NL","","NI2 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004068751","3","0","PA","","E8H9669 ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004068754","3","0","","1","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004068844","1","0","PA","8","DFW7936 ","2004","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004068997","2","0","","","","","2003","67","TRAILVEH_2003_Philadelphia","67301"
"2004069001","1","0","","7","L3KYJVLYP ","","2003","67","TRAILVEH_2003_Philadelphia","67301"
