"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"02","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2152227543","2003","2004012695","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","4301 WISSAHICKON AVE","","PHILADELPHIA","PA","19121","SEPTA","9999999999","2003","2004012697","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155805308","2003","2004012698","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","1","2","100 S. BROAD ST.","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","2003","2004012700","052500","","","","","N","","","","","999999999","N","","99999999","05","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2003","2004012713","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","1","2","29920 DOVER RD","","EASTON","MD","21601","FOX TRUCKING","9999999999","2003","2004012715","999999","","","","","N","","","","","999999999","N","","09999999","06","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14 FL","","PHILADELPHIA","PA","19107","SEPTA","2155806407","2003","2004012718","","","","","","N","","","","","","","","00000000","11","COMMVEH_2003_Philadelphia","67","67301"
"99","1","1","1704 MARINE HWY","","HAINESPORT","NJ","08036","WINZINGER","9999999999","2003","2004012719","999999","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2003_Philadelphia","67","67301"
"99","1","1","615 GERSHAL AVE","P0 B0X 369","NORMA","NJ","08347","S J QUARRY MATERIALS INC","8566913133","2003","2004012726","080000","","","","","N","","","","","000223966","N","","01028450","08","COMMVEH_2003_Philadelphia","67","67301"
"99","1","2","570 POLARIS PARKWAY","","WESTERVILLE","OH","43082","EXEL INC","9999999999","2003","2004012727","080000","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1820-40 SEDGLEY AVE","","PHILADELPHIA","PA","19124","YELLLOWBIRD","9999999999","2003","2004012728","","","","","","N","","","","","","","","00000000","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","PHILA SCHOOL DIST","9999999999","2003","2004012728","","","","","","N","","","","","","","","00000000","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","280 62ND STREET","","PHILADELPHIA","PA","19148","VAN HOOL CARE","9999999999","2003","2004012733","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155353458","2003","2004012737","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2159999999","2003","2004012738","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2003","2004012750","999999","","","","","N","","","","","","N","","00000000","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2003","2004012753","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","1","1","9400 NW 10TH ST","","OAKLAHOMA CITY","OK","73127","SWIFT TRANSPORTATION","8002228579","2003","2004012756","080000","","","","","N","","","","","000136515","N","","00554263","08","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155804829","2003","2004012765","040600","","","","","N","","","","","999999999","N","A-00095970","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
