"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2001240116","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001240187","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001240196","1","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001240262","1","1","","4","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001240615","1","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001240946","3","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243056","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243111","3","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243615","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243616","1","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243617","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243625","3","1","","1","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243660","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001243745","1","1","","1","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001244708","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001244763","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001244844","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001244844","2","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001244852","1","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001244869","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002004015","2","0","NY","2","A6C328I ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002004029","1","0","","9","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002004212","2","0","","9","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002004240","2","0","PA","8","xl19511 ","1975","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002004256","2","0","","8","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002005837","1","0","ZZ","7","uknown ","9999","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002005854","1","0","OR","6","YACB2I2 ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002006395","2","0","IL","7","T1400 ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002008894","1","0","PA","2","RS3147 ","9999","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002008906","1","0","PA","","CBN8L88 ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001283863","3","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001288220","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002001076","2","0","PA","","DTS5148 ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001223887","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001223899","2","1","","7","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001223920","1","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2001224004","2","1","","2","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002014574","2","0","PA","","ZN17825 ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002014617","3","0","MA","","TC52IJ ","2002","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002014628","1","0","CA","7","4TIG4Y7 ","1200","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002016688","1","0","","9","","","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002016729","1","0","ME","6","0335787 ","9999","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002017118","2","0","PA","","8TQII6 ","1000","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002017182","2","0","ZZ","6","unknown ","9999","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002017241","2","0","ZZ","6","P272748 ","2001","2001","67","TRAILVEH_2001_Philadelphia","67301"
"2002017560","1","0","DE","","163629 ","01 ","2001","67","TRAILVEH_2001_Philadelphia","67301"
