"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","4","67","2001","2001287522","99","0","N","3","4","","","","NEW STATE RD","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2001287555","03","1700","S","3","2","0001","0241","","","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2001288442","99","0","E","4","4","","","","FAIRMOUNT AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2001288442","99","0","N","3","4","","","","FORTYSECOND ST","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2001288525","99","0","E","4","4","","","","PHILMONT ST","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2001288525","99","0","N","3","4","","","","BUSTLETON AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2001400415","99","0","S","4","4","","","55","BRIDGE ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2001400415","03","595","N","3","2","6001","0220","55","SR 6001 SH","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2001234144","99","0","W","3","4","","","25","RAMP B W W BR","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2001234540","02","2898","W","3","2","1018","0061","35","","ROADWAY_2001_Philadelphia","67301"
"1","3","67","2001","2001401085","03","528","E","3","1","0076","3420","50","","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2001401220","03","2553","N","3","2","0001","0330","45","","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002001083","2 ","44","N","3","2","1001","0040","35","RISING SUN AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002050128","02","","E","4","4","","","","BARTRAM AV","ROADWAY_2001_Philadelphia","67301"
"2","3","67","2001","2002050128","03","3581","E","3","2","3002","0020","","EIGHTYFOURTH ST","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2001259798","99","0","E","4","4","","","25","FOULKROD ST","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2001259798","99","0","S","3","4","","","25","DARRAH ST","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002040181","","","S","4","4","","","","FIFTYEIGHTH ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002040181","02","583","","3","2","3017","0010","25","WHITBY AV","ROADWAY_2001_Philadelphia","67301"
"1","3","67","2001","2002041343","","","E","3","2","8012","0510","","","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041375","2 ","","E","4","4","","","25","BYBERRY RD","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041375","3 ","915","S","3","2","6001","0361","45","ROOSEVELT BL","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002041376","","","E","5","4","","","","HERMIT LN","ROADWAY_2001_Philadelphia","67301"
"3","4","67","2001","2002041376","2 ","0","S","4","2","4001","0061","35","HENRY AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041376","2 ","0","N","3","2","4001","0060","35","HENRY AV","ROADWAY_2001_Philadelphia","67301"
"1","3","67","2001","2002041424","00","200","N","3","2","8045","0010","","","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041470","","","","4","4","","","","FOUNTAIN ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041470","2 ","0","B","3","2","3009","0140","35","RIDGE AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041599","1 ","970","S","4","2","3019","0111","35","PASSYUNK AV","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002041599","","","N","5","4","","","","SIXTEENTH ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041599","1 ","715","N","3","2","3019","0110","35","PASSYUNK AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041684","02","","E","4","4","","","25","KIMOLE ST","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2002041684","04","","N","3","4","5699","","25","OGONTZ AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041935","02","558","W","3","2","3018","0061","45","HAVERFORD AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002042151","02","714","N","3","2","0611","0020","25","BROAD ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002042277","04","2850","S","3","2","0001","0050","35","","ROADWAY_2001_Philadelphia","46104"
"3","3","67","2001","2006104819","02","200","S","3","2","1001","0050","35","RISING SUN AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2001288041","02","199","S","3","2","1005","0090","","","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2001288080","99","0","S","3","4","","","","SECOND ST","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2001288080","99","0","E","4","4","","","","WISHART ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2001288407","02","1699","N","5","2","0611","0120","","SR 0611 SH","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2001288407","99","0","E","3","4","","","35","HUNTING PARK AV","ROADWAY_2001_Philadelphia","67301"
"3","4","67","2001","2001288407","02","1698","S","4","2","0611","0121","","SR 0611 SH","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2001400474","99","0","E","4","4","","","35","PATTISON AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2001400474","99","0","N","3","4","","","35","LAWRENCE ST","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002008909","","","E","5","4","","","","TOMLINSON RD","ROADWAY_2001_Philadelphia","67301"
"3","4","67","2001","2002008909","02","1262","S","4","2","0532","0061","","BUSTLETON AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002008909","02","1262","N","3","2","0532","0060","","BUSTLETON AV","ROADWAY_2001_Philadelphia","67301"
"","3","67","2001","2002038803","99","","W","4","3","","","","JFK BL","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002038803","99","","N","3","3","","","","TWENTYNINTH ST","ROADWAY_2001_Philadelphia","67301"
"1","3","67","2001","2002039362","02","733","E","3","1","0076","3424","50","","ROADWAY_2001_Philadelphia","67301"
"3","4","67","2001","2002039374","1 ","1534","W","4","2","0030","0061","50","GIRARD AV","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002039374","","","S","5","4","","","","LEIDY AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002039374","2 ","1528","E","3","2","0030","0060","30","GIRARD AV","ROADWAY_2001_Philadelphia","67301"
"1","3","67","2001","2002039546","02","1712","","3","2","0001","0130","50","","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002039581","2 ","682","W","4","2","2016","0111","","ALLEGHENY AV","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002039581","","","N","5","4","","","","THOMPSON ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002039581","2 ","685","E","3","2","2016","0110","","ALLEGHENY AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002039585","2 ","33","N","3","2","1003","0020","25","WHITAKER AV","ROADWAY_2001_Philadelphia","67301"
"3","4","67","2001","2002039611","2 ","0","S","4","2","3019","0091","35","PASSYUNK AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002039611","3 ","0","N","3","2","3019","0090","35","PASSYUNK AV","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002039611","","","S","5","4","","","","TWENTYEIGHTH ST","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002039612","","","N","4","4","","","","EIGHTEENTH ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002039612","2 ","449","","3","2","2002","0030","","SNYDER AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002039673","3 ","2144","W","3","2","0003","0051","35","WALNUT ST","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041336","2 ","145","","3","2","4002","0044","40","STENTON AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041336","","","E","4","4","","","25","WOODBROOK LN","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002041415","","","","5","4","","","","WAYNE AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041415","2 ","290","B","3","2","4013","0050","25","LINCOLN DR","ROADWAY_2001_Philadelphia","67301"
"3","4","67","2001","2002041415","2 ","1496","B","4","2","4015","0040","45","WAYNE AV","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041566","2 ","2365","W","4","2","2016","0071","","ALLEGHENY AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041566","2 ","2363","E","3","2","2016","0070","","ALLEGHENY AV","ROADWAY_2001_Philadelphia","67301"
"","5","67","2001","2002041566","2 ","","N","5","4","","","","KIP ST","ROADWAY_2001_Philadelphia","67301"
"","4","67","2001","2002041618","","","","4","4","","","","LOCUST AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041618","2 ","2207","B","3","2","4004","0030","35","CHEW AV","ROADWAY_2001_Philadelphia","67301"
"3","3","67","2001","2002041683","2 ","636","N","3","2","0611","0130","","BROAD ST","ROADWAY_2001_Philadelphia","67301"
