"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"99","8","1","1234 MARKET ST14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012039822","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"03","2","1","2001 N. CLINE AVE.","","GRIFFITH","IN","46319","BULKMATIC TRANSPORT CO. INC.","4844339509","2012","2012040801","080000","","","","","N","","","","","","N","","00076065","08","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","3740 E THOMPSON","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PHILADELPHIA","9999999999","2012","2012056459","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012056558","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012056674","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST14TH FL","","PHILADELPHIA","ZZ","19107","SEPTA","9999999999","2012","2012056715","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","7","1","408 S OAK AVE","","PRIMOS","PA","19018","WASTE MANAGEMENT OF PA INC","6106223348","2012","2012056726","073280","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012056754","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","9","2","2300 W PASSYUNK AVE","","PHILADELPHIA","PA","19145","AARONS INC","9999999999","2012","2012056754","012000","","","","","N","","","","","","N","","","99","COMMVEH_2012_Philadelphia","67","67301"
"99","1","2","15 OREGON AVE","","PHILADELPHIA","PA","19148","UPS","9999999999","2012","2012056757","017000","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"03","7","1","242 S 51ST ST","","PHILADELPHIA","PA","19139","JKT CONTRACTORS DEVELOPERS","2153894664","2012","2012057357","073280","","","","","N","","","","","","N","","00912039","08","COMMVEH_2012_Philadelphia","67","67301"
"05","1","1","PO BOX 989","","PACICA","CA","94044","HG","8008010798","2012","2012031224","080000","","","","","","","","","","","N","","02165117","08","COMMVEH_2012_Philadelphia","67","67301"
"02","3","1","324 HAWTHORN ST","","GLASSBORO","NJ","08028","EVERGREEN TOWING","8568480023","2012","2012031451","025500","","","","","N","","","","","","N","","01768366","03","COMMVEH_2012_Philadelphia","67","67301"
"04","4","1","615 GERSHALL AVE","","PITTSGROVE","NJ","08318","J SPINELLI  SONS INC","8566913133","2012","2012031598","073280","","","","","N","","","","","","N","","00608888","09","COMMVEH_2012_Philadelphia","67","67301"
"","9","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2012","2012112645","","","","","","","","","","","","","","","99","COMMVEH_2012_Philadelphia","67","67301"
"05","1","2","1511 W LINCOLN AVE","","PEORIA","IL","61653","INTERSTATE BRANDS CORP","2159691950","2012","2012112646","999999","","","","","N","","","","","","N","","","08","COMMVEH_2012_Philadelphia","67","67301"
"05","1","2","7135 CENTENNIAL PLACE N","","NASHVILLE","TN","37209","WESTERN EXPRESS","8439260888","2012","2012113554","080000","","","","","N","","","","","","N","","00511412","08","COMMVEH_2012_Philadelphia","67","67301"
"05","1","1","1200- NEWARK TPF","","KEARNY","JA","07032","DMS EXPRESS INC","0000000000","2012","2012051164","080000","","","","","N","","","","","","N","","00564889","08","COMMVEH_2012_Philadelphia","67","67301"
"99","1","2","2 PNC PLZ","","PITTSBURGH","PA","15222","PNC EQUIPMENT FINANCIAL LLC","9999999999","2012","2012051713","025500","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"05","1","1","TREWIGTOWN ROAD","","COLMAR","PA","18951","GEPPART","9999999999","2012","2012023231","080000","","","","","N","","","","","","N","","","08","COMMVEH_2012_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155803100","2012","2012105452","042540","","","","","N","","","","","","N","","00010206","11","COMMVEH_2012_Philadelphia","67","67301"
"05","1","2","4808 KROEMER ROAD SUITE","","FORT WAYNE","IN","46818","FISCHER TRUCKING INC","8004868660","2012","2012130687","027000","","","","","N","","","","","","N","","00541364","08","COMMVEH_2012_Philadelphia","67","67301"
"02","1","1","GOOSE HILL RD BOX 259","","JEFFERSON","ME","04348","DOLE FRESH FRUIT CO.","3024260327","2012","2012100285","075000","","","","","N","","","","","","N","","01349271","08","COMMVEH_2012_Philadelphia","67","67301"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2012","2012100589","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2012","2012101046","999999","","","","","N","","","","","","N","","","08","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2012","2012122372","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"","9","3","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2012","2012122376","","","","","","","","","","","","","","","99","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET STREET14TH","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012122405","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2012_Philadelphia","67","67301"
"02","0","1","242 WILTSHIRE ST","","UPPER DARBY","PA","99999","SHARMA CAB CO","9999999999","2012","2012122445","","","","","","N","","","","","","N","","","00","COMMVEH_2012_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012123331","","","","","","N","","","","","","N","","99999999","11","COMMVEH_2012_Philadelphia","67","67301"
"03","1","1","6500 INDUSTRIAL HWY","","GARY","IN","464068000","SWIFT","2679710810","2012","2012060628","080000","","","","","N","","","","","","N","","00054233","08","COMMVEH_2012_Philadelphia","67","67301"
"99","9","2","1020 E 4TH STP O BOX 2","","EDDYSTONE","PA","19022","ATLANTIC ICE DIST INC","9999999999","2012","2012060654","026000","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"99","9","1","7074 CLOVER LN","","UPPER DARBY","PA","19082","SHANEITA J GOODE DBA GOOD TOWING","9999999999","2012","2012060656","017500","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","14TH FL","PHILA","PA","19103","SEPTA","2155808570","2012","2012060681","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","8","1","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","2012","2012060729","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012060742","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"03","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2012","2012060760","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012060820","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"05","1","2","211 LEABROOK RD","","LANCASTER","PA","17601","SLAYMAKER TRANSPORT","7175722321","2012","2012060926","037000","","","","","N","","","","","000468361","N","","01160194","08","COMMVEH_2012_Philadelphia","67","67301"
"05","2","1","27 PINEVIEW COURT","","MONROE","NJ","08831","BULK EXPRESS LOGISTICS INC","7326982998","2012","2012061282","080000","","","","","N","","","","","","N","","01344102","08","COMMVEH_2012_Philadelphia","67","67301"
"03","8","2","379 LEWIS RD","","SPRINGFIELD","PA","19064","FUJIAN TOURISM COMPANY","2156272666","2012","2012063884","507000","","","","","N","","","","","","N","","01858916","11","COMMVEH_2012_Philadelphia","67","67301"
"99","9","2","1404 ELMWOOD AVE","","SHARON HILL","PA","19079","HOLL ROM COMPANY INC","9999999999","2012","2012063897","026000","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2012","2012063943","999999","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"99","9","2","220 E WASHINGTON AVE","","NORRISTOWN","PA","99999","RDS VENDING LLC","9999999999","2012","2012064014","014500","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"99","9","1","3000 HEDLEY ST","","PHILADELPHIA","PA","19137","BFI WASTE SERVICE","9999999999","2012","2012064035","073280","","","","","N","","","","","","N","","","05","COMMVEH_2012_Philadelphia","67","67301"
"05","2","1","4958 LANCASTER AVE","","PHILADELPHIA","PA","19131","PHOENIX ENERGY GROUP","2158790522","2012","2012092220","080000","3","","","","Y","1","","","","","N","","00957245","08","COMMVEH_2012_Philadelphia","67","67301"
"02","1","1","2138 DOWNING STREET","","CHARLOTTE","NC","28205","JONES TRANSPORT   LOGISTICS","7049150008","2012","2012058157","080000","","","","","N","","","","","","N","","01642531","08","COMMVEH_2012_Philadelphia","67","67301"
"02","8","2","1260 E WOODLAND AVE STE","","SPRINGFIELD","PA","19064","KEYSTONE QUALITY TRANSPORT","6105662200","2012","2012058157","026000","","","","","N","","","","","","N","","","11","COMMVEH_2012_Philadelphia","67","67301"
"05","3","2","7201 EAST MELTON ROAD","","GARY","IN","46312","PGT TRUCKING INC","9999999999","2012","2012058818","080000","","","","","N","","","","","","N","","00192897","08","COMMVEH_2012_Philadelphia","67","67301"
"05","3","1","300 HANSEN ACCESS ROAD","","KING OF PRUSSIA","PA","19406","VIMCO INC","9999999999","2012","2013015580","080000","","","","","N","","","","","","N","","00176228","08","COMMVEH_2012_Philadelphia","67","67301"
"05","1","2","225 LINCOLN HWY","","FAIRLESS HLS","PA","19030","NEW HARVEST TRANSPORTATION","9178611954","2012","2013015597","080000","","","","","N","","","","","","N","","01507136","08","COMMVEH_2012_Philadelphia","67","67301"
"05","9","1","7811 PENN WESTERN CT.","","MARLBORO","MD","20772","DI LEX TRUCKING I","2408821855","2012","2013015600","080000","","","","","N","","","","","","N","","02042849","08","COMMVEH_2012_Philadelphia","67","67301"
"04","7","1","2648 W 50TH STREET","","CHICAGO","IL","60632","L U TRANSPORT INC","7734766601","2012","2012102836","026000","","","","","N","","","","","","N","","00542189","08","COMMVEH_2012_Philadelphia","67","67301"
"02","9","2","UNKNOWN ADDRESS","","UNKNOWN","ZZ","99999","UNKNOWN CARRIER","9999999999","2012","2012103613","999999","","","","","N","","","","","","U","","","03","COMMVEH_2012_Philadelphia","67","67301"
"02","9","3","843 CALLOWHILL ST","","PHOLADELPHIA","PA","19123","PNA TRADING CO","9999999999","2012","2012103613","013000","","","","","N","","","","","","U","","","03","COMMVEH_2012_Philadelphia","67","67301"
"02","9","4","480 PATTISON AVE","","PHILADELPHIA","PA","19148","WRILLEY NUT PRODUCTS COMPANY","9999999999","2012","2012103613","033000","","","","","N","","","","","","U","","","03","COMMVEH_2012_Philadelphia","67","67301"
"02","9","5","7777 ESSINGTON AVE","","PHILADELPHIA","PA","19153","BENTLEY TRUCK SERVICE INC","9999999999","2012","2012103613","017950","","","","","N","","","","","","U","","","03","COMMVEH_2012_Philadelphia","67","67301"
"03","7","2","408 DORRANCE STREET","","BRISTOL","PA","19007","NONE","2156513963","2012","2012053374","080000","","","","","N","","","","","","N","","59026893","08","COMMVEH_2012_Philadelphia","67","67301"
"99","3","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2012","2012053916","999999","","","","","N","","","","","","N","","","09","COMMVEH_2012_Philadelphia","67","67301"
