"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2012041562","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041569","1","U","U","Y","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041578","2","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041590","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041591","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041600","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041623","1","N","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041626","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041648","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041649","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041659","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041667","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041685","2","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041689","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041700","2","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041702","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041704","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041706","2","","","","","","","","","","","","","","","","","","","","Y","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041711","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041718","2","U","Y","Y","Y","1","Y","Y","Y","Y","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041721","2","","","","","","","","","","","","","","","","","","","","N","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041728","1","U","U","Y","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041733","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041740","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041742","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041743","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041745","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012041745","3","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042105","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042135","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042138","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042156","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042169","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042175","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042186","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042187","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042218","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042224","1","U","U","Y","U","9","U","U","Y","Y","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042553","2","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042554","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012042582","2","U","U","Y","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032524","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032568","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032587","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032591","1","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032606","1","N","N","N","N","0","N","N","Y","Y","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032620","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032667","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032689","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032699","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032701","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012032736","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034468","1","N","Y","N","N","0","N","N","Y","Y","00998","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034664","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034714","2","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034729","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034738","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034762","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034773","1","N","N","N","N","9","U","U","Y","Y","00600","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012034774","1","N","N","N","N","0","N","N","Y","N","00500","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012026063","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012026275","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012027763","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012027774","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012028131","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012028133","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012028144","1","U","U","Y","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012028469","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012012609","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012012661","1","","","","","","","","","","","","","","","","","","","","N","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012013098","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012014565","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012015335","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012015362","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012015446","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012015476","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012015502","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012059409","1","Y","Y","Y","Y","1","Y","Y","Y","Y","01584","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012059615","1","N","Y","Y","Y","2","Y","Y","Y","Y","00883","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012084164","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012084168","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085321","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085738","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085792","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085843","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085847","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085853","1","Y","U","U","N","1","U","U","U","U","01500","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085865","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085880","1","N","U","Y","Y","1","Y","Y","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085885","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085908","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085912","1","N","U","U","U","9","U","U","U","U","00500","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012085915","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122356","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122444","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122446","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122449","2","U","Y","U","Y","1","Y","Y","Y","Y","00600","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122456","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122477","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122486","1","","","","","","","","","","","","","","","","","","","","U","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122491","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012122502","2","N","U","U","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012125500","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012125520","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012125559","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012127751","2","N","N","Y","U","1","U","Y","Y","Y","00350","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012128150","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012128196","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012128218","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012128254","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012128260","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012128277","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012129066","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012129075","2","N","U","Y","Y","1","U","Y","Y","Y","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012129840","1","Y","Y","Y","Y","3","N","Y","Y","Y","01546","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012116211","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012045152","1","N","Y","Y","Y","1","Y","Y","Y","Y","00636","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047082","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047084","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047094","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047112","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047137","1","N","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047150","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047181","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047193","3","U","U","Y","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047216","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047220","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047230","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047233","1","","","","","","","","","","","","","","","","","","","","N","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047243","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047249","1","U","U","Y","U","0","N","N","N","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047254","1","Y","Y","U","Y","9","U","U","N","N","01250","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047260","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047275","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047281","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047288","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047290","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012047296","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012100592","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068901","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068902","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068904","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068915","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068917","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068924","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068938","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068941","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068943","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068951","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012068954","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012069391","1","N","U","N","Y","1","Y","N","U","U","00600","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012069641","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012086634","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012087207","2","N","N","U","N","2","U","N","Y","Y","01000","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088080","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088540","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088541","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088608","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088746","1","N","N","Y","Y","3","Y","Y","Y","N","01250","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088747","1","N","Y","Y","Y","1","Y","Y","Y","N","00600","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012088800","1","N","U","U","Y","1","U","Y","U","U","01100","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012035826","2","N","Y","U","Y","1","Y","Y","Y","Y","00750","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036017","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036643","1","N","N","Y","N","1","Y","Y","Y","Y","00600","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036758","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036784","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036785","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036790","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036825","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036842","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036843","1","U","U","Y","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036860","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036860","3","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036869","2","U","U","Y","Y","9","Y","Y","Y","Y","00750","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036885","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036888","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036901","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036905","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036911","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036914","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036944","1","U","U","N","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036978","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012036989","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012037000","1","N","Y","Y","N","1","N","Y","Y","Y","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012037382","1","N","N","N","N","0","N","N","Y","Y","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012037395","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012038418","2","Y","Y","Y","Y","1","Y","Y","Y","Y","01500","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012038548","1","N","Y","Y","Y","1","Y","Y","Y","Y","00600","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012075992","1","N","Y","U","U","1","U","U","Y","U","00750","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012075994","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012076003","2","","","","","","","","","","","","","","","","","","","","N","Y","N","U","2012","67","CYCLE_2012_Philadelphia","67301"
"2012070930","1","Y","N","Y","Y","1","Y","Y","Y","Y","01000","","","","","","","","N","N","","","","","2012","67","CYCLE_2012_Philadelphia","67301"
"2012071063","2","","","","","","","","","","","","","","","","","","","","U","Y","N","Y","2012","67","CYCLE_2012_Philadelphia","67301"
