"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2012025050","1","4","2","0","00","00","04","1","22","M","0","0","N","NJ","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012025050","1","3","2","0","00","00","06","1","22","F","0","0","N","NJ","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012025050","1","2","2","0","00","00","03","1","22","M","0","0","N","NJ","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012025050","1","1","1","0","00","00","01","1","23","F","0","0","N","NJ","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023959","2","1","1","8","99","99","01","1","38","M","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023959","1","1","1","0","99","99","01","1","25","M","0","1","","PA","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012024869","2","1","1","0","00","01","01","0","25","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012024869","1","1","1","8","00","01","01","0","41","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012024869","3","1","1","8","99","01","01","0","46","M","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022585","1","1","1","9","99","99","01","0","35","F","0","0","N","PA","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012025495","1","1","1","0","03","04","01","0","27","M","0","0","N","PA","4","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021009","2","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021009","1","1","1","3","03","12","01","0","51","F","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012024287","3","3","1","9","99","99","01","0","99","U","0","0","N","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012024287","1","1","1","0","03","12","01","0","26","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012024287","2","2","1","0","03","12","01","0","58","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012025007","1","1","1","3","03","01","01","0","30","M","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023231","2","3","2","8","03","00","06","1","32","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023231","2","2","2","0","03","10","03","1","24","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023231","2","1","1","8","03","10","01","1","21","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023231","1","1","1","0","99","99","01","0","58","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023800","1","1","1","4","03","10","01","1","62","M","0","1","N","DE","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023960","1","1","1","8","99","04","01","0","28","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023960","2","1","1","0","00","00","01","0","27","F","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023968","1","2","2","4","99","99","03","0","19","F","0","0","Y","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023968","1","1","1","9","99","99","01","0","17","M","0","0","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022824","3","5","2","0","03","10","03","1","27","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022824","3","4","1","0","03","10","01","1","24","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022824","1","2","2","0","04","00","06","1","2","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022824","1","1","1","0","03","01","01","1","43","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022824","2","3","1","0","03","10","01","1","42","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022966","2","2","1","4","03","12","01","0","35","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022966","1","1","1","0","03","12","01","0","23","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023965","3","1","1","9","00","00","01","0","45","M","0","0","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023965","2","1","1","9","00","00","01","0","54","F","0","0","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023965","1","1","1","8","00","00","01","0","62","M","0","0","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104601","2","1","7","8","00","00","00","0","21","F","0","0","N","","","01","2","1","2012","67","PERSON_2012_Philadelphia","67301"
"2012114347","2","2","2","4","99","12","04","1","15","M","0","1","Y","PA","","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114347","2","1","1","4","99","12","01","1","49","F","0","1","Y","PA","","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114347","1","3","2","0","99","04","04","1","14","F","0","1","N","PA","","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114347","1","2","2","0","99","04","03","1","32","F","0","1","N","PA","","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021010","2","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021010","1","1","1","8","99","99","01","0","31","F","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104600","2","1","7","8","00","00","00","0","11","M","0","0","Y","","0","99","2","9","2012","67","PERSON_2012_Philadelphia","67301"
"2012104605","1","1","1","0","00","04","01","1","47","F","0","1","","PA","6","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104605","2","1","1","0","99","04","01","1","25","M","0","1","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104627","2","2","2","0","99","12","03","1","40","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104627","2","1","1","0","99","12","01","1","43","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104627","1","1","1","0","99","12","01","1","31","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105710","2","2","1","4","03","10","01","1","34","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105710","1","1","1","4","03","10","01","1","60","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105716","1","1","1","0","03","10","01","1","73","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105716","2","3","2","0","03","10","03","1","63","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105716","2","2","1","0","03","10","01","1","60","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114374","1","1","1","0","99","99","01","1","33","M","0","0","N","PA","2","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114384","1","1","1","0","03","00","01","1","33","F","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114384","2","2","2","0","03","00","03","1","28","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114384","2","1","1","8","99","99","01","1","32","M","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114870","1","1","1","9","99","99","01","0","62","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114870","2","1","1","4","99","99","01","0","49","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114885","1","1","1","0","03","01","01","0","38","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114885","2","1","1","0","03","00","01","0","45","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012115144","1","1","1","0","03","12","01","0","33","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012115144","2","2","1","0","03","12","01","0","24","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012063991","1","1","1","0","03","01","01","0","32","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012063991","2","3","2","9","99","99","99","0","14","M","0","0","Y","NJ","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012063991","2","2","2","0","99","99","99","0","16","M","0","0","Y","NJ","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012063991","2","1","1","0","99","99","01","0","36","F","0","0","N","NJ","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021032","1","1","7","8","00","00","00","0","34","U","0","0","","","0","05","3","9","2012","67","PERSON_2012_Philadelphia","67301"
"2013021032","2","1","1","0","99","99","01","0","53","M","0","0","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104602","1","1","1","0","01","00","01","0","60","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104602","2","2","2","4","05","00","04","0","13","F","0","0","Y","","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104602","2","1","1","0","05","00","01","0","14","M","0","0","","","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105719","2","2","1","0","03","12","01","1","55","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105719","1","1","1","0","03","04","01","1","28","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105727","2","3","1","0","03","00","01","1","21","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105727","2","2","2","0","03","00","03","1","20","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105727","1","1","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105732","1","1","1","4","03","04","01","1","25","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114332","1","1","1","0","99","99","01","1","99","U","0","1","","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114332","2","1","7","4","00","00","00","0","12","F","0","0","","","0","05","3","2","2012","67","PERSON_2012_Philadelphia","67301"
"2012114373","1","1","1","0","99","04","01","0","31","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114373","2","1","1","3","00","04","01","0","33","M","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114869","1","2","2","0","99","99","03","0","13","M","0","0","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114869","1","1","1","0","99","99","01","1","18","F","0","3","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114869","2","1","1","0","99","00","01","0","72","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012115196","1","1","1","0","99","99","01","0","23","M","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012115196","2","1","1","0","99","99","01","0","25","M","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021039","2","1","1","0","03","99","01","1","50","M","0","1","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114346","2","1","1","0","99","99","01","1","34","F","0","1","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114346","1","1","7","4","00","00","00","0","9","M","0","0","","","0","05","3","9","2012","67","PERSON_2012_Philadelphia","67301"
"2012114356","1","1","1","3","99","99","01","1","34","M","0","1","","PA","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114377","1","1","1","3","99","01","01","1","39","M","0","1","Y","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114377","2","1","1","3","03","01","01","1","47","F","0","1","Y","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114791","1","3","2","0","02","00","11","0","38","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114791","1","2","2","0","03","00","03","0","47","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114791","1","1","1","0","03","00","01","0","59","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114791","2","2","2","0","02","00","11","0","45","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114791","2","1","1","0","03","00","01","0","33","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114797","2","2","2","8","03","12","03","0","61","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114797","2","1","1","0","03","12","01","0","59","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114797","1","1","1","0","03","12","01","1","30","M","0","1","N","NJ","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013020988","1","2","2","4","02","99","99","0","99","M","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013020988","1","1","1","8","02","99","01","0","52","F","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013020988","2","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021030","2","1","1","0","99","99","01","1","41","U","0","1","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104611","1","1","1","0","99","99","01","0","27","F","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104611","2","3","2","8","99","99","03","0","99","F","0","0","Y","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104611","2","2","2","8","99","99","03","0","99","F","0","0","Y","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104611","2","1","1","0","99","99","01","0","64","F","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114174","3","5","2","8","03","00","06","1","30","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114174","3","4","1","0","03","12","01","1","35","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114174","2","3","1","0","03","12","01","1","25","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114174","1","2","2","0","03","12","03","1","21","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114174","1","1","1","0","03","12","01","1","19","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114390","1","1","1","3","99","99","01","1","51","M","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021005","1","1","1","8","99","99","01","0","49","M","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021005","2","1","1","9","99","99","01","0","99","M","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021021","2","1","1","9","99","99","01","0","99","M","0","0","","ZZ","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021021","1","1","1","2","03","12","01","0","46","M","0","0","","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104609","1","1","1","0","99","99","01","0","23","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104609","2","3","2","0","99","99","06","0","5","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104609","2","2","2","8","99","99","03","0","46","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104609","2","1","1","8","99","99","01","0","56","M","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114371","1","1","1","9","99","99","01","1","40","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114371","2","1","7","8","00","00","00","0","27","M","0","0","N","","0","05","2","9","2012","67","PERSON_2012_Philadelphia","67301"
"2012114499","1","1","1","0","03","99","01","1","21","M","0","1","N","PA","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104628","2","7","7","4","00","00","00","0","68","M","0","0","Y","","","99","2","9","2012","67","PERSON_2012_Philadelphia","67301"
"2012104628","1","1","1","0","03","00","01","0","47","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012106137","1","2","2","0","03","10","03","1","22","F","0","1","N","PA","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012106137","1","1","1","0","03","10","01","1","31","M","0","1","N","PA","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012106137","2","4","2","8","03","10","01","1","18","M","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012106137","2","3","1","8","03","10","01","1","43","M","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114385","1","1","1","0","99","00","01","0","21","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114498","1","1","1","4","03","04","01","1","22","F","0","1","Y","PA","4","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114852","2","1","1","0","99","99","01","0","28","M","0","0","N","NJ","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114852","1","1","1","4","00","00","01","0","31","F","0","0","Y","","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114868","2","1","1","0","03","00","01","0","63","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114868","1","1","1","0","03","00","01","0","85","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114880","1","1","1","0","99","99","01","0","38","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114880","2","1","1","4","99","99","01","0","82","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012112627","2","1","1","8","99","99","01","0","20","F","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012112627","1","1","1","0","99","99","01","0","25","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012112630","2","2","2","4","00","01","03","1","40","M","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021886","1","6","2","0","00","00","98","1","4","U","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021886","1","5","2","0","99","00","06","1","22","F","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021886","1","4","2","9","99","00","05","1","99","F","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021886","1","3","2","0","99","00","04","1","40","F","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021886","1","2","2","9","99","19","03","1","99","F","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2013021886","1","1","1","0","99","19","01","1","43","M","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114358","1","1","1","0","99","99","01","1","23","F","0","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114358","2","2","1","4","99","00","01","1","46","F","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114863","1","1","1","0","99","99","01","0","24","M","0","0","N","NJ","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114863","3","1","1","0","01","99","01","0","46","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114863","2","1","1","0","99","99","01","0","22","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114863","4","2","2","0","99","99","03","0","65","M","0","0","N","NY","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114863","4","1","1","0","99","99","01","0","61","F","0","0","N","NY","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","3","5","2","0","99","99","99","0","22","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","3","4","2","0","99","99","99","0","20","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","3","3","2","0","99","99","99","0","21","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","3","2","2","0","99","99","99","0","20","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","3","1","1","0","99","99","01","0","21","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","1","1","1","9","99","99","01","0","99","M","0","0","N","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","2","2","2","4","99","99","03","1","22","F","0","1","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012104615","2","1","1","0","99","99","01","1","21","F","0","1","","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012105709","1","1","1","1","00","04","01","2","46","M","9","1","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114335","2","1","1","0","99","19","01","0","27","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114335","3","1","1","0","99","00","01","0","44","F","0","0","N","NJ","1","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114335","1","1","1","9","99","01","01","0","31","M","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114341","1","1","1","0","99","04","01","0","41","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114351","1","1","1","0","01","00","01","0","49","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114351","2","1","7","4","00","00","99","0","8","M","0","0","Y","","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114367","1","1","1","9","00","00","01","0","99","U","0","0","N","","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114367","2","1","1","4","00","00","01","0","57","M","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114368","1","1","1","0","99","99","01","0","99","U","0","0","N","ZZ","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114368","2","1","1","8","01","99","01","0","27","M","0","0","N","PA","9","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114395","2","2","2","4","99","01","03","0","45","M","0","0","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114395","2","1","1","0","99","01","01","0","47","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012114395","1","1","1","4","99","01","01","0","33","M","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022615","2","2","1","0","99","99","01","0","32","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012022615","1","1","1","0","99","99","01","0","36","F","0","0","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023798","2","3","2","3","03","04","06","1","51","F","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023798","2","2","1","8","03","04","01","1","61","F","0","1","Y","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
"2012023798","1","1","1","0","03","10","01","1","26","F","0","1","N","PA","0","","","","2012","67","PERSON_2012_Philadelphia","67301"
