"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2014091373","2","1","1","0","99","12","01","1","19","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091373","1","1","1","4","99","12","01","1","62","F","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091419","2","1","1","8","99","00","01","0","67","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091419","1","1","1","0","99","01","01","0","22","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091420","1","1","1","0","01","00","01","0","57","M","0","0","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091420","2","1","7","4","00","00","00","0","21","F","0","0","Y","","9","02","2","1","2014","67","PERSON_2014_Philadelphia","67301"
"2014091441","1","1","1","4","99","99","01","0","50","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091446","1","1","1","0","99","99","01","1","29","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091446","2","1","1","4","99","99","01","1","50","M","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091459","2","2","2","0","99","99","99","1","99","U","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091459","2","1","1","0","99","99","01","1","48","M","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091459","1","4","2","9","04","00","04","0","2","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091459","1","3","2","9","99","00","06","0","8","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091459","1","2","2","8","99","00","03","0","26","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091459","1","1","1","8","99","00","01","0","31","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089713","1","1","1","0","99","99","01","0","67","M","0","0","N","NJ","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089713","2","1","1","0","99","99","01","0","25","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089722","1","1","1","0","03","12","01","0","45","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089722","2","2","7","4","00","00","00","0","8","M","0","0","Y","","0","01","1","2","2014","67","PERSON_2014_Philadelphia","67301"
"2014090617","1","2","2","0","03","12","03","1","24","M","0","1","N","NY","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014090617","1","1","1","0","03","12","01","1","24","M","0","1","N","NY","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091009","2","1","1","0","03","12","01","1","32","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","35","2","0","00","00","15","1","58","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","1","3","2","0","04","00","06","1","2","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","1","2","2","0","03","10","04","1","2","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","1","1","1","0","03","10","01","1","35","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","34","2","0","00","00","15","1","50","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","33","2","0","00","00","15","1","73","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","32","2","0","00","00","15","1","84","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","31","2","0","00","00","15","1","86","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","30","2","0","00","00","15","1","90","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","29","2","0","00","00","15","1","81","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","28","2","0","00","00","15","1","79","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","27","2","0","00","00","15","1","81","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","26","2","0","00","00","15","1","76","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","25","2","0","00","00","15","1","73","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","24","2","0","00","00","15","1","45","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","23","2","0","00","00","15","1","67","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","22","2","0","00","00","15","1","76","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","21","2","0","00","00","15","1","77","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","20","2","0","00","00","15","1","77","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","19","2","0","00","00","15","1","50","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","18","2","0","00","00","15","1","74","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","17","2","0","00","00","15","1","68","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","16","2","0","00","00","15","1","65","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","15","2","0","00","00","15","1","58","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","14","2","0","00","00","15","1","68","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","13","2","0","00","00","15","1","75","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","12","2","0","03","00","15","1","80","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","11","2","0","00","00","15","1","73","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","10","2","0","00","00","15","1","63","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","9","2","0","00","00","15","1","69","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","8","2","0","00","00","15","1","25","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","7","2","0","00","00","15","1","84","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","6","2","0","03","00","15","1","74","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","5","2","0","00","00","15","1","31","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014064844","2","4","1","0","03","00","01","1","48","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091212","1","1","1","4","03","10","01","0","51","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091212","2","1","1","0","03","10","01","0","39","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091307","2","2","2","9","99","02","03","0","75","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091307","2","1","1","8","99","12","01","1","84","M","0","3","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091307","1","2","2","9","99","12","03","0","24","F","0","0","N","NJ","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091307","1","1","1","0","99","01","01","0","22","M","0","0","N","NJ","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091320","2","3","1","8","03","12","01","1","27","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091320","1","2","2","8","03","19","03","1","25","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091320","1","1","1","8","03","19","01","1","25","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091333","1","1","1","3","00","12","01","1","26","F","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091360","2","5","2","0","99","99","06","0","19","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091360","2","4","2","0","00","00","98","0","1","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091360","2","3","2","0","99","99","04","0","20","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091360","2","2","2","4","99","99","03","0","40","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091360","2","1","1","0","99","99","01","0","53","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091360","1","1","1","0","03","00","01","0","43","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","1","1","1","0","03","99","01","0","49","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","3","2","2","0","99","99","03","0","22","F","0","0","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","3","1","1","0","99","99","01","0","20","M","0","0","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","2","4","2","0","99","99","04","0","13","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","2","3","2","8","99","99","06","0","17","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","2","2","2","0","03","19","03","0","62","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091430","2","1","1","8","03","19","01","0","53","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091456","1","1","1","8","01","01","01","1","81","M","0","1","Y","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014092208","3","4","1","8","03","10","01","1","48","M","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014092208","1","1","1","0","03","01","01","1","36","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014092208","2","3","2","8","03","04","03","1","73","F","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014092208","2","2","1","8","03","04","01","1","67","M","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014092208","4","5","1","0","03","10","01","1","22","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089428","2","3","2","0","04","00","04","1","5","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089428","2","2","1","3","03","10","01","1","37","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089428","1","1","1","0","03","01","01","1","71","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089710","2","1","1","4","99","99","01","0","8","M","0","0","N","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089710","1","1","1","0","99","99","01","0","55","M","0","0","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","3","1","1","0","99","99","01","1","51","F","0","1","","NJ","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","2","2","2","0","99","99","03","1","47","M","0","1","","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","2","1","1","0","99","99","01","1","49","F","0","1","","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","4","2","2","0","99","99","03","1","99","F","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","4","1","1","0","99","99","01","1","54","M","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","1","1","1","0","99","99","01","1","24","M","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089736","5","1","1","0","99","99","01","1","29","M","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014101879","1","1","1","2","03","01","01","1","27","M","0","3","N","NY","4","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014101879","2","2","1","0","03","10","01","1","51","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089738","1","1","1","4","00","99","01","1","25","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089738","2","1","1","4","99","99","01","1","46","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014090486","2","1","1","0","03","00","01","1","45","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014090486","1","1","1","0","03","00","01","1","50","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091201","1","1","1","0","03","12","01","1","83","M","0","0","N","FL","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091201","2","1","1","0","03","12","01","0","44","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091288","1","1","1","9","99","99","01","1","99","U","0","1","N","","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091295","1","2","2","8","99","00","99","0","31","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091295","1","1","1","0","99","00","01","0","29","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091325","1","2","2","8","99","99","03","1","21","M","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091325","1","1","1","8","99","99","01","1","19","M","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091325","2","1","1","0","99","99","01","1","46","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091325","3","1","1","0","99","99","01","1","56","M","0","1","","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091341","1","1","1","0","99","01","01","1","32","M","0","0","N","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091352","2","1","1","4","99","99","01","1","21","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091352","1","2","2","0","00","99","06","1","6","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091352","1","1","1","0","99","99","01","1","25","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091361","1","1","1","9","99","99","01","0","21","U","0","0","N","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091361","2","1","1","8","99","99","01","0","27","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091364","1","2","2","0","99","99","03","1","31","F","0","1","N","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091364","1","1","1","4","99","99","01","1","37","M","0","1","N","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091418","2","1","7","3","00","00","00","0","9","M","0","0","Y","","0","05","3","9","2014","67","PERSON_2014_Philadelphia","67301"
"2014091418","1","1","1","0","99","99","01","0","20","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014097851","1","1","1","0","03","12","01","1","19","M","0","1","N","PA","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014097857","1","1","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014097857","2","2","1","0","03","12","01","1","25","F","0","1","N","GA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014090614","1","1","1","0","03","04","01","0","23","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014090614","2","2","1","0","03","12","01","0","26","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014090883","1","1","1","0","03","00","01","0","32","M","0","0","","NJ","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091460","1","1","1","0","03","01","01","1","58","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091460","2","1","1","4","03","04","01","1","53","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014091463","2","1","7","3","00","00","00","0","77","M","0","0","Y","","0","01","2","9","2014","67","PERSON_2014_Philadelphia","67301"
"2014091463","1","1","1","0","99","99","01","0","54","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","1","2","2","3","99","01","03","1","52","M","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","1","1","1","3","99","01","01","1","60","F","0","1","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","14","2","4","00","00","15","0","58","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","13","2","4","00","00","15","0","3","M","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","12","2","4","00","00","15","0","26","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","11","2","4","00","00","15","0","21","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","10","2","4","00","00","15","0","35","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","9","2","4","00","00","15","0","53","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","8","2","4","00","00","15","0","20","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","7","2","4","00","00","15","0","22","M","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","6","2","4","00","00","15","0","99","M","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","5","2","4","00","00","15","0","99","M","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","4","2","4","00","00","15","0","24","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","3","2","4","00","00","15","0","99","M","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","2","2","4","00","00","15","0","38","F","0","0","Y","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014120280","2","1","1","0","99","00","01","0","52","F","0","0","N","","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014127618","1","1","1","4","03","04","01","1","28","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014127618","2","3","2","4","03","10","03","1","22","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014127618","2","2","1","4","03","10","01","1","26","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014128371","1","1","1","9","99","99","01","9","99","U","9","9","N","","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014128371","2","1","7","2","00","00","00","0","99","M","0","0","","","9","99","2","9","2014","67","PERSON_2014_Philadelphia","67301"
"2014089427","2","1","1","0","03","10","01","1","20","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089725","1","1","1","0","03","00","01","0","25","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089725","2","1","1","4","03","00","01","0","48","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089727","1","1","1","0","99","99","01","1","30","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089727","3","3","7","4","00","00","00","0","2","F","0","0","Y","","0","01","1","1","2014","67","PERSON_2014_Philadelphia","67301"
"2014089727","2","2","7","4","00","00","00","0","21","F","0","0","Y","","0","01","1","2","2014","67","PERSON_2014_Philadelphia","67301"
"2014089734","2","1","1","4","03","00","01","1","30","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089734","3","1","1","0","03","00","01","1","28","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089734","1","1","1","0","03","99","01","1","27","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014089734","4","1","1","0","03","00","01","1","49","F","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065491","1","1","1","0","99","99","01","1","41","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065491","2","1","1","4","99","99","01","1","27","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","1","1","1","0","99","99","01","0","31","M","0","0","N","TX","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","2","5","2","8","04","00","04","0","1","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","2","4","2","3","01","00","05","0","4","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","2","3","2","3","01","00","06","0","30","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","2","2","2","3","01","01","03","0","26","M","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","2","1","1","3","01","01","01","0","37","F","0","0","Y","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065535","3","1","1","0","01","00","01","0","29","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065563","2","1","1","0","03","01","01","0","49","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065563","1","1","1","0","03","01","01","0","45","F","0","9","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065563","3","1","1","0","03","12","01","0","34","M","0","0","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065578","1","1","1","9","99","99","01","9","99","M","9","1","N","","9","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065723","2","3","2","0","03","12","03","1","30","F","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
"2014065723","2","2","1","0","03","12","01","1","31","M","0","1","N","PA","0","","","","2014","67","PERSON_2014_Philadelphia","67301"
