"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"3","3","67","2002","2003050262","04","2129","N","3","2","3021","0040","25","ELMWOOD AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050355","02","2326","S","3","2","3003","0011","25","TWENTYSIXTH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165399","03","1675","E","3","2","0003","0040","35","CHESTNUT ST","ROADWAY_2002_Philadelphia","67301"
"3","7","67","2002","2005165405","03","483","W","7","2","2676","0011","25","VINE ST","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2005165405","02","1652","S","4","2","0611","0011","","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"3","6","67","2002","2005165405","03","504","E","6","2","2676","0010","25","VINE ST","ROADWAY_2002_Philadelphia","67301"
"3","5","67","2002","2005165405","02","110","S","5","2","0611","0021","","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165405","02","1593","N","3","2","0611","0010","","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003008413","99","","W","4","4","","","","ABBOTSFORD AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003008413","99","","N","3","4","","","","FOX ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009741","02","326","N","3","2","0013","0190","25","ROBBINS ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009794","02","","N","4","4","","","25","ROCKLAND ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009794","02","","W","3","4","","","25","SIXTH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009921","02","1181","S","3","2","0532","0071","35","BUSTLETON AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009948","02","500","N","3","2","1009","0140","25","BUSTLETON AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009989","02","","W","4","4","","","","NINETH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009989","02","","S","3","4","","","","SIXTH ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010234","01","","N","4","4","","","25","PAYON ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010234","02","","E","3","4","","","25","WYALUSING ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010235","02","","W","4","4","","","25","CEDAR AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010235","02","","S","3","4","","","25","FIFTYFIFTH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010273","02","","E","4","4","","","25","VERNON RD","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010273","02","418","N","3","2","4002","0060","35","STENTON AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010274","02","","N","4","4","","","","NORCOM RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010274","04","","E","3","4","","","30","COMLY RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010320","02","","U","4","4","","","25","PRATT ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010320","01","1511","N","3","2","2007","0130","30","FRANKFORD AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010322","01","","N","3","4","","","25","WEMOUTH ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010334","02","","S","4","4","","","","SEVENTEENTH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010334","02","","E","3","4","","","","PORTER ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010365","02","","W","4","4","","","25","FAIRDALE RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010365","02","","S","3","4","","","30","WALDEMIRE DR","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010650","03","1159","W","3","2","0003","0061","35","WALNUT ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010659","02","","E","4","4","","","15","OGDEN ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010659","02","","N","3","4","","","25","FIFTYTHIRD ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010688","02","","W","4","4","","","25","LATIMER ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010688","02","","N","3","4","","","25","SIXTEENTH ST","ROADWAY_2002_Philadelphia","67301"
"1","4","67","2002","2003010715","02","1200","N","4","2","8037","0750","25","RAMP F RD","ROADWAY_2002_Philadelphia","67301"
"1","3","67","2002","2003010715","02","377","N","3","2","0001","0100","50","ROOSEVELT BOULEVARD EX","ROADWAY_2002_Philadelphia","67301"
"1","4","67","2002","2003011401","02","0","W","4","2","1013","0010","","ACADEMY RD","ROADWAY_2002_Philadelphia","67301"
"1","3","67","2002","2003011401","02","138","N","3","2","0095","0320","45","","ROADWAY_2002_Philadelphia","67301"
"1","4","67","2002","2003011479","02","0","N","5","2","1013","0020","35","ACADEMY RD","ROADWAY_2002_Philadelphia","67301"
"1","3","67","2002","2003011479","02","615","N","4","2","1013","0010","35","ACADEMY RD","ROADWAY_2002_Philadelphia","67301"
"1","5","67","2002","2003011479","02","640","W","3","2","8025","0500","25","RAMP RD","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003011968","99","","E","4","4","","","","BUIST AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003011968","99","","N","3","4","","","","SIXTYFIRST ST","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003011973","02","2234","U","4","2","3004","0010","25","SIXTYTHIRD ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003011973","01","0","U","3","2","3004","0010","35","LINDBERGH ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003012077","02","","W","4","4","","","30","PIKE ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003012077","02","","N","3","4","","","30","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003050148","02","1602","E","5","2","1016","0060","","LINDEN AV","ROADWAY_2002_Philadelphia","67301"
"","5","67","2002","2003050148","02","","E","4","4","","","","ARENDELL AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050148","02","1418","S","3","2","0013","0280","35","FRANKFORD AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050181","02","","S","5","4","","","","UPSAL ST","ROADWAY_2002_Philadelphia","67301"
"","5","67","2002","2003050181","02","","S","4","4","","","","HORTTER ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050181","02","1205","N","3","2","4013","0050","25","LINCOLN DR","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050193","02","","U","4","4","","","25","SIXTYFIFTH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050193","02","","U","3","4","","","25","LANSDOWNE AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050195","02","","N","3","4","","","25","MAIN ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050261","02","725","W","4","2","3023","0040","","CHESTER AV","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003050261","02","725","N","3","2","3023","0040","25","KINGSESSING AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2005164279","02","","E","3","4","","","15","EDISON AV","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2005164534","03","0","S","4","2","0001","0081","35","CITY AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005164534","02","0","N","3","2","0001","0080","35","CITY AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005164540","02","1634","","3","2","3017","0010","25","WHITBY AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005164540","02","","N","4","4","","","","FIFTYSIXTH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005164564","02","","U","3","4","","","","TWENTYSEVENTH ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2005164564","02","","E","4","4","","","","MORRIS ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165338","02","2642","","3","2","0013","0260","35","FRANKFORD AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005165338","02","","E","4","4","","","35","ASHBURNER ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165395","02","0","N","3","2","1007","0080","","STATE RD","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2005165532","03","","W","3","4","","","45","BEN FRANKLIN BR","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009745","02","","U","4","9","","","","UNKNOWN RD","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009745","02","","S","3","4","","","","GERMANTOWN AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009923","02","1108","S","3","2","1009","0141","25","BUSTLETON AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010279","03","","W","3","4","","","55","SCHUYLKILL EX","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010558","02","","E","3","4","","","40","MACSHER ST","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003010631","02","848","W","4","2","3010","0041","25","MARKET ST","ROADWAY_2002_Philadelphia","67301"
"","6","67","2002","2003010631","02","","U","6","4","","","25","FORTYSIXTH ST","ROADWAY_2002_Philadelphia","67301"
"","5","67","2002","2003010631","02","","","5","4","","","25","FARRAGUT ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010631","02","852","E","3","2","3010","0040","25","MARKET ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010647","02","","E","3","4","","","25","SPRING GARDEN ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010707","02","","N","4","4","","","25","SIXTYFIRST ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010707","01","","E","3","4","","","","BUIST AV","ROADWAY_2002_Philadelphia","67301"
"1","4","67","2002","2003010718","01","1032","N","4","2","8061","0760","40","","ROADWAY_2002_Philadelphia","67301"
"1","3","67","2002","2003010718","02","200","E","3","2","8061","0750","55","","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010753","02","1712","E","3","2","2006","0090","20","SPRING GARDEN ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010798","02","","N","4","4","","","25","M ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010798","02","","E","3","4","","","25","LUZERNE ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010817","01","","S","3","4","","","35","BELFIELD RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010854","02","","E","4","4","","","25","CAYUGA ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010854","02","2281","N","3","2","1005","0070","25","CASTOR AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003011363","02","0","S","4","4","","","35","JFK BL","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003011363","02","0","E","3","4","","","35","MARKET ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003011365","02","","U","5","4","","","35","THOM.JEFFERSON UNIV. HOSP EX","ROADWAY_2002_Philadelphia","67301"
"","5","67","2002","2003011365","03","","N","4","4","","","25","ELEVENTH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003011365","02","1504","E","3","2","3008","0030","25","CHESTNUT ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050166","02","","E","4","4","","","","ARROTT ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050166","02","378","N","3","2","1005","0090","35","CASTOR AV","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003050245","02","0","S","4","2","1003","0031","35","WHITAKER AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050245","02","0","N","3","2","1003","0030","35","WHITAKER AV","ROADWAY_2002_Philadelphia","67301"
"","5","67","2002","2003050245","02","","E","5","4","","","25","HUNTING PARK AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050318","02","","W","3","4","","","25","BIGLER ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050378","01","","E","3","4","","","25","ALLENGROVE ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005164785","02","0","","3","4","","","35","PASCHALL AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2005164785","02","0","","4","4","","","35","FORTY EIGHTH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165353","03","825","N","3","2","0001","0290","45","ROOSEVELT BL","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165568","03","1125","N","3","2","3007","0040","","BENJAMIN FRANKLIN PY","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005165568","02","0","S","4","4","","","","TWENTYFIRST ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009720","99","","S","4","4","","","","SIXTIETH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009720","02","","W","3","4","","","25","CEDAR AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009796","02","1191","N","3","2","3025","0010","35","LINDBERGH BL","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009796","02","","N","4","4","","","25","SIXTYFIRST ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010241","02","","W","3","4","","","25","CANTRELL ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010283","02","","S","3","2","1007","","25","TACONY ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010556","02","","S","3","2","0095","","25","","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010620","02","33","N","3","2","1001","0030","30","RISING SUN AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010636","02","880","N","3","2","0013","0250","35","FRANKFORD AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010636","02","","W","4","4","","","25","SHEFFIELD AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010655","02","","W","4","4","","","25","WASHINGTON ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010655","01","","S","3","4","","","25","S NINETEENTH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010732","02","978","E","3","2","0291","0180","25","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010732","02","","E","4","4","","","25","LOCUST ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010748","02","2222","W","3","2","0003","0061","35","WALNUT ST","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003010767","02","1800","E","4","2","2008","0050","15","GIRARD AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010767","02","758","N","3","2","2007","0030","25","FRANKFORD AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010775","02","","W","4","4","","","25","HUNTINGDON ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010775","02","524","S","3","2","2009","0021","25","ARAMINGO AV","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010804","02","2027","N","3","2","0611","0040","25","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010804","02","","W","4","4","","","25","MASTER ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010890","02","","W","4","4","","","25","WELSH RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010890","02","","W","3","4","","","15","OLD BUSTLETON AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003011444","01","","N","3","4","","","25","THIRTIETH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050145","02","","N","3","4","","","","QUINCY ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050145","02","","E","4","4","","","","WESTVIEW AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050233","02","","E","4","4","","","","FIFTYTHIRD ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003050233","02","1770","N","3","2","3023","0040","25","KINGSESSING AV","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050320","02","","N","3","4","","","","FRONT ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050320","02","","E","4","4","","","","SOMERSET ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003050346","01","","S","4","4","","","35","NINETEENTH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003050346","01","","E","3","4","","","35","CARPENTER ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005164544","02","3323","B","3","2","3017","0020","25","FIFTYSECOND ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2005165216","02","0","W","4","4","","","15","SIXTY NINTH ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005165216","04","0","S","3","4","","","25","BROAD ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2005165573","99","","N","4","4","","","","ARDLEIGH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2005165573","02","1974","U","3","2","4017","0050","25","UPSAL ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009722","02","30","N","3","2","3009","0200","35","RIDGE AV","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009750","02","","U","4","4","","","35","DUVAL ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009750","02","","U","3","4","","","35","ANDERSON ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009915","02","","W","3","4","","","35","MEDIA ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009915","01","","S","4","4","","","15","WYNNEWOOD RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003009939","01","","N","4","4","","","","TWENTIETH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009939","02","988","W","3","2","2014","0030","35","LEHIGH AV","ROADWAY_2002_Philadelphia","67301"
"3","6","67","2002","2003009949","02","1869","S","6","2","1003","0051","35","WHITAKER AV","ROADWAY_2002_Philadelphia","67301"
"3","5","67","2002","2003009949","03","2078","N","5","2","1003","0050","35","WHITAKER AV","ROADWAY_2002_Philadelphia","67301"
"3","4","67","2002","2003009949","03","1461","N","3","2","0001","0200","40","ROOSEVELT BL","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003009949","03","1187","N","4","2","0001","0200","40","ROOSEVELT BL","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003009990","02","","N","3","4","","","25","FRONT ST","ROADWAY_2002_Philadelphia","67301"
"","3","67","2002","2003010148","02","","N","4","4","","","25","OLD YORK RD","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010148","02","","E","3","4","","","25","SOMERVILLE ST","ROADWAY_2002_Philadelphia","67301"
"","4","67","2002","2003010258","02","","N","4","4","","","","FORTYSIXTH ST","ROADWAY_2002_Philadelphia","67301"
"3","3","67","2002","2003010258","99","1488","W","3","2","3018","0080","30","HAVERFORD AV","ROADWAY_2002_Philadelphia","67301"
