"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"99","8","3","2905 abbottsford","","philadelphia","PA","19129","c  c transportaion","2158427222","2002","2002050477","000000","","","","","N","","","","","000000000","","","00000000","11","COMMVEH_2002_Philadelphia","67","67301"
"05","9","1","UNKNOWN","","PHILADELPHIA","PA","19143","AVISSTAR AIRPORT PARKING","8006217875","2002","2002050483","999999","","","","","","","","","","","","A-00999999","","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","600 EAGLE DRIVE","","BENSALEM","IL","60106","NATIONAL FRIGHT INC","8004441272","2002","2002050670","080000","","","","","N","","","","","000002860","U","","00000000","06","COMMVEH_2002_Philadelphia","67","67301"
"99","3","1","908 BROADWAY STRET","MASUTY","UNKNOWN","OH","16146","PII MOTOR EXPRESS INC","7249816785","2002","2002050677","080000","","","","","N","","","","","000000000","N","","00016130","08","COMMVEH_2002_Philadelphia","67","67301"
"99","4","2","839 REYBOLD DRIVE","","NEW CASTLE","DE","19720","SWEENEY LAWN SERVICE","3028348916","2002","2002050686","074000","","","","","N","","","","","000000000","N","","00623085","08","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","1000 S BROAD","","PHILA","PA","99999","CITY OF PHILA","9999999999","2002","2002050723","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","4","2","902 Y2I00S A02","","SECANE","PA","19018","FUZZO BULK CARRIERS","6102594337","2002","2002050857","000000","","","","","N","","","","","000000000","U","","00000000","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2002050959","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","1","1","1209 WOLF ST","","PHILA","PA","99999","UPS","9999999999","2002","2002051014","","","","","","","","","","","999999999","","A-00999999","99999999","03","COMMVEH_2002_Philadelphia","67","67301"
"99","2","1","I30I INDUSTRIAL","LAKE IN THE HILLS","UNKNOWN","IL","60102","SEYLLER TRANSPORT INC","8004230310","2002","2003009731","080000","3","","3","","Y","1","","1","","000188510","N","","00291481","08","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003009927","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003009927","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003009936","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","6","1","2301 EAST CHURCH ST.","","PHILADELPHIA","PA","19124","A  B TAXI COMPANY","2153333300","2002","2003009939","000000","","","","","N","","","","","000000000","N","","00000000","98","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003009981","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","2150580640","2002","2003021648","000000","","","","","N","","","","","000000000","N","","00000000","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2002","2003021691","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003021709","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","98","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","3737 9TH STREET","","LONG ISLAND","NY","99999","ADVANTAGE FUNDING","9999999999","2002","2003021726","","","","","","","","","","","","","","99999999","10","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003021727","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","98","COMMVEH_2002_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003010228","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","03","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010246","099999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003010253","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010255","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003010295","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","98","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010332","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","2401 OLD SHAWNEE RD","","MUSKOGOE","OK","74401","ARNOLD TRANSPORTATION SERVICE IN","9109890495","2002","2003010351","999999","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","PA","999999999","UNKNOWN","9999999999","2002","2003010612","099999","","","","","N","","","","","999999999","U","A-00999999","99999999","98","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010652","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","121CONTINENTAL DR 3O8","UNKNOWN","NEWARK","NJ","99999","TRUST LEASE HONDA","9999999999","2002","2003010678","000000","","","","","N","","","","","000000000","U","","00000000","99","COMMVEH_2002_Philadelphia","67","67301"
"99","4","2","104 PORT ROYAL AVE","UNKNOWN","PHILADELPHIA","PA","19128","GOODZ RUBBRS","9999999999","2002","2003010678","000000","","","","","N","","","","","000000000","N","","00000000","02","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010696","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","4","1","58I3 TH0MAS AVE","","PHILADELPHIA","OA","19143","HOON HO BUILDERS AND CONTRACTORS","2154745454","2002","2003010726","026000","","","","","N","","","","","000000000","N","","00000000","03","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010737","999999","","","","","","","","","","999999999","U","","99999999","98","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010788","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010800","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010807","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010812","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010841","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","","UNKNOWN","UT","999999999","UNKNOWN","9999999999","2002","2003010872","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","98","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003010878","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","3","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003064820","999999","","","","","","","","","","999999999","U","A-00999999","99999999","03","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003066022","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003066022","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","99999","SEPTA","9999999999","2002","2003066029","","","","","","","","","","","999999999","","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","743 SCHUYLKILL AVE","","PHILA","PA","99999","CITY OF PHILA","9999999999","2002","2003066050","","","","","","","","","","","999999999","","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","99999","SEPTA","2155804913","2002","2003066062","","","","","","","","","","","999999999","","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005168538","999999","","","","","","","","","","999999999","U","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","4","2","PO BOX 704","","BRIDGE PORT","NV","08014","RICHARD PIERSON MATERIALS CORP","9999999999","2002","2005168539","080000","","","","","N","","","","","","N","","00883329","08","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","14TH FL","PHILADELPHIA","PA","19107","SEPTA","9999999999","2002","2005168544","009999","","","","","N","","","","","","N","","00099999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","FOURTEENTH FL","PHILADELPHIA","PA","19103","SEPTA","2155804503","2002","2005168570","999999","","","","","N","","","","","999999999","N","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","UNKNOWN","UNKNOWN","UNKNOWN","ZF","99999","UNKNOWN","9999999999","2002","2005169551","999999","","","","","","","","","","999999999","U","A-00999999","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","UNKNOWN","UNKNOWN","UNKNOWN","ZF","999999999","UNKNOWN","9999999999","2002","2005169555","999999","","","","","","","","","","999999999","U","A-00999999","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","6971 NORWITCH DR","","PHILADELPHIA","PA","19153","ATLANTIC EXPRESS PA","2155375405","2002","2005169575","099999","","","","","N","","","","","","N","","00099999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","333 JENKINSTOWN COMMONS","","JENKINSTOWN","PA","19046","METRO CARE INC","2155516663","2002","2003001759","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNONW","9999999999","2002","2003001861","999999","","","","","","","","","","999999999","U","","99999999","06","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003001862","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","3250 OAKFORD RD","","TREVOSE","PA","19053","COOK DRILLING CO","9999999999","2002","2003001883","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","1","2","88I4 0IETZ A4","","HICKOR4","NC","28602","CLAY HYDER TRUCKING LINES","8003488950","2002","2003001919","080000","","","","","N","","","","","000000000","N","","00985650","06","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003001934","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003001935","999999","","","","","N","","","","","999999999","U","","99999999","06","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003001938","999999","","","","","","","","","","999999999","U","","99999999","06","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003001965","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","7900 OLD YORK RD","","ELKINS PARK","AB","19027","WISSIAN","9999999999","2002","2003001996","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003002004","999999","","","","","","","","","","999999999","U","","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003002041","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003002110","999999","","","","","N","","","","","999999999","U","","99999999","05","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003002110","999999","","","","","N","","","","","999999999","U","","99999999","05","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003002134","999999","","","","","N","","","","","999999999","U","","99999999","06","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003035135","999999","","","","","N","","","","","999999999","U","","","99","COMMVEH_2002_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003035137","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003035167","999999","","","","","N","","","","","","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2002","2003035171","999999","","","","","N","","","","","","U","","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PE","19107","SEPTA PARATRANSIT","2152243535","2002","2003035172","099999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","2020 HYLTON RD","","PENNSAULKEN","NJ","08110","RYDER TRUCK","9999999999","2002","2003035178","009999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","16 WILDWOOD AVE","","MALVERN","PA","193559999","EDENS CORP","9999999999","2002","2003035208","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","8201 ENTERPRISE AVE","","PHILADELPHIA","PA","19153","XTL INC","9999999999","2002","2003035245","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"02","9","1","3033 S 63RD ST","","PHILADELPHIA","PA","19103","CITY OF PHILADELPHIA","2156854293","2002","2003035344","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","3","2","1253 BLACKHORSE PIKE","","RUN4EMSOE","NJ","08078","BEAVERBROOK TOWING","6099318882","2002","2003035383","000000","","","","","N","","","","","000000000","N","","00000000","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003035387","999999","","","","","N","","","","","","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003035489","999999","","","","","N","","","","","999999999","U","","","11","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","650 EDDYSTONE AVE","","EDDYSTONE","PA","19022","L MCDAVISON","9999999999","2002","2003035495","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","734 SCHUYLKILL","","PHILADELPHIA","PA","19132","School District","2158755860","2002","2002012693","000000","","","","","N","","","","","000000000","","","00000000","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","UKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005169811","999999","","","","","","","","","","999999999","U","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005169914","999999","","","","","","","","","","999999999","U","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005169917","999999","","","","","","","","","","999999999","U","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","UNKNOWN","UNKOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005170033","999999","","","","","","","","","","999999999","U","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","UNKNOWN","UNKNOWN","UNKNOWN","ZF","99999","UNKNOWN","9999999999","2002","2005170034","999999","","","","","","","","","","999999999","U","A-00999999","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNWON","ZZ","999999999","UNKNOWN","9999999999","2002","2005170037","999999","","","","","","","","","","999999999","U","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","UNKNOWN","UNKNOWN","UNKNOWN","ZF","99999","UNKNOWN","9999999999","2002","2005170045","999999","","","","","","","","","","999999999","U","A-00999999","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003000674","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","2060 E TIOGA","","PHILADELPHIA","PA","19134","MIDLANTIC FOODS","2152892111","2002","2003000677","000000","","","","","N","","","","","000000000","N","A-00999999","00348916","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003000821","999999","","","","","N","","","","","999999999","U","","99999999","06","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2003000821","999999","","","","","N","","","","","999999999","U","","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155804813","2002","2002066164","999999","","","","","N","","","","","999999999","U","","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","","\","UNKNOWN","PA","19231","S REISLER","9999999999","2002","2002066348","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003008152","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2003008477","999999","","","","","N","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","5103 WORTH ST","","PHILADELPHIA","PA","19124","PIFFER","9999999999","2002","2004016459","999999","","","","","N","","","","","999999999","N","","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2002","2005120687","999999","","","","","N","","","","","999999999","U","","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005120697","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","1","1","UNKNOWN","","UNKNOWN","PA","99999","UNKNOWN","9999999999","2002","2005120962","999999","","","","","N","","","","","","N","","99999999","05","COMMVEH_2002_Philadelphia","67","67301"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005121091","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"02","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2002","2005121092","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005121093","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","10","COMMVEH_2002_Philadelphia","67","67301"
"99","0","1","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2002","2005121261","099999","","","","","N","","","","","999999999","N","","99999999","00","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2002","2005121302","999999","","","","","","","","","","999999999","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"05","9","3","828 BELLEVUE","","HUMEVILLE","PA","19047","J ADDIS","2157028909","2002","2005121595","999999","","","","","N","","","","","","U","","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005121598","","","","","","N","","","","","999999999","U","A-00999999","99999999","11","COMMVEH_2002_Philadelphia","67","67301"
"99","1","2","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","2002","2005122643","999999","","","","","N","","","","","999999999","U","A-00999999","99999999","03","COMMVEH_2002_Philadelphia","67","67301"
"99","1","1","1600 MATASSINO RD","","NEW CASTLE","DE","19720","PENSKE","8883286990","2002","2005122656","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
"99","1","2","1250 GLEN AVE","","MORRISTOWN","NJ","99999","COCA C0LA","3064272319","2002","2005122671","","","","","","","","","","","999999999","","A-00999999","99999999","06","COMMVEH_2002_Philadelphia","67","67301"
"99","9","1","111 ORELAND MILL RD","","ORELAND","PA","19075","S VECCIONE","9999999999","2002","2005122762","","","","","","","","","","","999999999","","A-00999999","99999999","99","COMMVEH_2002_Philadelphia","67","67301"
