"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","3","67","2006","2006036826","02","","N","3","4","","","","FIFTYSECOND ST","ROADWAY_2006_Philadelphia","67301"
"","5","67","2006","2006036854","99","","N","5","4","","","","F ST","ROADWAY_2006_Philadelphia","67301"
"3","4","67","2006","2006036854","03","0","S","4","2","6001","0201","40","ROOSEVELT BL","ROADWAY_2006_Philadelphia","67301"
"","6","67","2006","2006036854","99","","E","6","4","","","","HERKNESS ST","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036854","03","0","N","3","2","6001","0200","40","ROOSEVELT BL","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006036857","02","","W","4","4","","","25","BLEIGH ST","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036857","02","898","N","3","2","0232","0062","25","OXFORD AV","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036896","02","953","B","3","2","3009","0160","35","RIDGE AV","ROADWAY_2006_Philadelphia","67301"
"3","5","67","2006","2006036905","02","1936","E","5","2","2016","0040","","ALLEGHENY AV","ROADWAY_2006_Philadelphia","67301"
"3","4","67","2006","2006036905","02","0","S","4","2","0611","0101","","BROAD ST","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036905","02","0","N","3","2","0611","0100","25","BROAD ST","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006036907","99","","W","4","4","","","","GLENWOOD AV","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036907","02","2212","N","3","2","0611","0080","35","BROAD ST","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006035687","01","","S","4","4","","","","THIRD ST","ROADWAY_2006_Philadelphia","67301"
"","3","67","2006","2006035687","02","2275","W","3","2","2016","0061","","ALLEGHENY AV","ROADWAY_2006_Philadelphia","67301"
"","3","67","2006","2006035777","02","0","S","4","4","","","15","SIXTH ST","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006035777","02","0","W","3","4","","","25","SIXTYSIXTH AV","ROADWAY_2006_Philadelphia","67301"
"","3","67","2006","2006036269","04","0","N","3","4","","","25","LINCOLN DR","ROADWAY_2006_Philadelphia","67301"
"","5","67","2006","2006036496","02","","N","5","4","","","","TWENTYNINTH ST","ROADWAY_2006_Philadelphia","67301"
"3","4","67","2006","2006036496","02","0","N","4","2","3011","0030","","TWENTYNINTH ST","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036496","02","0","W","3","2","2008","0004","","GIRARD AV","ROADWAY_2006_Philadelphia","67301"
"","3","67","2006","2006036685","99","0","S","4","4","","","","CHESTER AV","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006036685","99","0","W","3","4","","","","FIFTYFOURTH ST","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006036802","99","","W","4","4","","","","STANWOOD ST","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036802","02","275","S","3","2","1005","0171","","CASTOR AV","ROADWAY_2006_Philadelphia","67301"
"1","3","67","2006","2006036818","03","1030","E","3","1","0076","3470","50","SCHUYLKILL EX","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036873","02","50","E","3","2","2014","0080","25","LEHIGH AV","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006036875","99","","S","4","4","","","","KENSINGTON AV","ROADWAY_2006_Philadelphia","67301"
"3","3","67","2006","2006036875","02","576","E","3","2","2016","0090","","ALLEGHENY AV","ROADWAY_2006_Philadelphia","67301"
"","3","67","2006","2006036879","99","0","S","4","4","","","","WANNAMAKER ST","ROADWAY_2006_Philadelphia","67301"
"","4","67","2006","2006036879","99","0","W","3","4","","","","RACE ST","ROADWAY_2006_Philadelphia","67301"
