"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2006055371","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055446","2","","","","","","","","","","","","","","","","","","","","N","Y","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055455","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055532","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055579","1","U","N","U","N","0","","","Y","Y","49 ","N","N","0","N","N","Y","Y","Y","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055598","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055642","2","","","","","","","","","","","","","","","","","","","","","Y","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055670","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055684","2","U","U","U","U","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055706","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055707","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055716","1","N","U","U","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055755","1","N","U","U","Y","1","U","Y","Y","Y","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055759","1","N","U","U","Y","1","U","Y","Y","Y","00060","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055775","1","Y","Y","U","Y","1","Y","Y","Y","Y","01300","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055795","2","Y","Y","N","Y","1","Y","Y","Y","Y","01600","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055808","1","","","","","","","","","","","","","","","","","","","","N","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055808","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055816","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055820","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055876","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055925","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055938","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006055991","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056006","1","U","U","U","U","9","U","U","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056026","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056068","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056114","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056115","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056120","2","N","U","U","N","0","N","N","U","U","99999","U","N","0","N","N","U","U","Y","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056126","2","N","U","U","N","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056133","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056239","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056240","1","","","","","","","","","","","","","","","","","","","","N","U","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056240","2","","","","","","","","","","","","","","","","","","","","N","U","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056241","2","U","U","U","Y","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056243","2","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056247","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056265","2","U","U","U","U","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056313","2","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056323","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056324","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056392","2","N","N","N","N","0","","","Y","Y","00650","","","","","","","","N","N","N","N","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056401","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056409","2","Y","Y","Y","Y","2","Y","Y","Y","Y","01200","U","U","9","U","U","U","U","Y","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056414","2","","","","","","","","","","","","","","","","","","N","","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056427","1","N","U","N","U","9","U","U","U","U","00600","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056462","2","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006056468","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094577","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094605","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094614","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094630","2","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094883","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094891","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094913","1","N","Y","N","Y","3","U","Y","Y","Y","01340","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094933","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094943","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094948","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094976","1","U","U","U","Y","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094992","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006094995","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095190","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095212","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095217","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095217","2","","","","","","","","","","","","","","","","","","","","N","U","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095221","2","","","","","","","","","","","","","","","","","","","","N","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095235","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095280","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095458","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095539","1","N","N","U","N","0","U","U","Y","N","","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095931","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006095972","2","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096227","1","","","","","","","","","","","","","","","","","","","","N","N","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096430","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096434","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096540","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096565","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096642","1","","","","","","","","","","","","","","","","","","","","U","U","U","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096645","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006096851","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006047962","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006048067","1","","","","","","U","U","","","","","","","","","","","","","Y","N","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006048067","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006048583","1","N","Y","N","N","0","","","Y","N","00600","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006087907","1","Y","U","U","Y","1","U","Y","Y","Y","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006063835","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065003","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065013","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065019","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065064","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065366","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","U","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065386","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065390","1","U","U","U","U","1","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065413","2","","","","","","","","","","","","","","","","","","","","U","U","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065414","1","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065417","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065421","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065423","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065435","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065436","2","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065445","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065449","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065462","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065504","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065509","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065515","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065520","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065521","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065523","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065524","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065530","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065532","1","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065566","1","U","U","U","N","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065576","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065586","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065598","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065613","1","N","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065618","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065647","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065736","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065743","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065784","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065813","1","U","U","U","Y","1","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065819","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065987","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065994","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065995","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006065998","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006066012","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006066183","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006066189","2","","","","","","","","","","","","","","","","","","","","U","U","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006066202","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079293","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079467","2","","","","","","","","","","","","","","","","","","","","U","U","U","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079623","2","","","","","","","","","","","","","","","","","","","","N","N","N","N","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079628","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079635","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079671","1","N","Y","U","U","0","","","Y","N","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079761","1","N","Y","U","Y","1","U","Y","Y","N","00600","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079821","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079861","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079862","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079869","2","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079872","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079881","1","U","U","U","U","1","U","U","U","U","99999","U","U","9","U","U","U","U","Y","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079899","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079909","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079920","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079922","1","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079922","3","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079925","1","U","U","U","N","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079926","2","U","U","U","Y","0","N","N","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079927","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079931","1","N","Y","U","Y","1","U","Y","Y","Y","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006079942","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080016","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080075","2","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080124","2","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080179","1","U","U","U","Y","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080260","1","","","","","","","","","","","","","","","","","","","","U","U","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080261","1","U","U","U","U","9","U","U","U","U","99999","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080275","1","N","U","N","U","9","U","U","U","U","99999","","","","","","","","N","N","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080288","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080548","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080554","2","","","","","","","","","","","","","","","","","","","","U","N","N","U","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080563","1","U","U","U","U","0","","","U","U","00800","","","","","","","","N","U","","","","","2006","67","CYCLE_2006_Philadelphia","67301"
"2006080568","1","","","","","","","","","","","","","","","","","","","","","Y","U","","2006","67","CYCLE_2006_Philadelphia","67301"
