"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"99","0","3","2545 PARSONS AVE","","COLUMBUS","OH","43207","KEYSTONE FREIGHT CORP","9999999999","2006","2006054660","999999","","","","","N","","","","","","U","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","UNKNOWN","","UNKNOWN","","","UNKNOWN","9999999999","2006","2006054676","","","","","","N","","","","","999999999","","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006054704","","","","","","","","","","","","U","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","UNKNOWN","UNKNOWN","UNKNOWN","NY","99999","BESTWAY COACH EXPRESS","9999999999","2006","2006054747","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","99999","PENNA TRANSPORTATION","9999999999","2006","2006054749","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006054750","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19123","SEPTA","9999999999","2006","2006054752","","","","","","N","","","","","","N","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","565 E. ST. ANDREWS ST","","UNKOWN","PA","99999","FRANIA INC","9999999999","2006","2006054757","","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"03","8","1","14005 MCNULTY R","","PHILA","PA","19154","JEDI LEASING/DAVID TOURS","8003284395","2006","2006054877","037000","","","","","N","","","","","","","","00680349","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","1069 STATE RT 46","","EAST BATESVILLE","ZZ","47006","HILL ROM CO","9999999999","2006","2006054944","","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","U-HAUL","9999999999","2006","2006054948","999999","","","","","N","","","","","","N","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006055100","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","502 RYANARD","","WALLINGFORD","PA","19086","CHRISTOPHER MARTIN","9999999999","2006","2006055127","032000","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","15 ARLINGTON ST","","WATERTOWN","MA","02472","UPS","9999999999","2006","2006055174","","","","","","N","","","","","999999999","","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006055178","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","MCELERRY DRYWALL","9999999999","2006","2006055312","999999","","","","","N","","","","","","N","","99999999","04","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","7301 ELMWOOD RD","","UNKNOWN","ZZ","99999999","SEPTA","9999999999","2006","2006055398","999999","","","","","N","","","","","","N","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"02","1","1","2800 GRANT AVE","","PHILADELPHIA","PA","19114","MULLER INC","2156767575","2006","2006055411","034700","","","","","N","","","","","999999999","N","","99999999","03","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006055437","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","734 SCHUYLKILL AVENUE","","PHILADELPHIA","PA","19132","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","2006","2006055512","","","","","","","","","","","","U","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2006","2006055528","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","MAWSON  MAWSON","9999999999","2006","2006055534","999999","","","","","","","","","","","U","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"99","8","3","1065 BELVOIN RD","","NORRISTOWN","PA","19401","ROMANOS SCHOOL BUS","9999999999","2006","2006055575","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006055715","999999","","","","","N","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006055758","999999","","","","","N","","","","","","U","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006055796","999999","","","","","","","","","","999999999","U","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006055821","999999","","","","","","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","333 JENKINTOWN COMMONS","","JENKINTOWN","PA","19046","PHILADELPHIA AIRPORT TAXI SERVIC","9999999999","2006","2006055868","999999","","","","","N","","","","","","N","","99999999","10","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","P.O. BOX 279010","","DALLAS","TX","75227","STEVENS TRANSPORTATION","9999999999","2006","2006055895","999999","","","","","N","","","","","","U","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","9","2","9324 STATE RD","","PHILADELPHIA","PA","19114","2 RAYS FRAME  COLLISION","9999999999","2006","2006055922","011000","","","","","N","","","","","","N","","99999999","02","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006055931","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","4200 GOVERNOR PRINTZ BL","BOX 1223","WILMINGTON","DE","19802","AT SYSTEMS ATLANTIC INC","9999999999","2006","2006055933","","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","4","2","619 HERZEL AVE","","NORTHFIELD","NJ","093361237","CALOGERO FAZIO","6093774566","2006","2006055941","","","","","","N","","","","","999999999","","","00905901","05","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","145 W MAIN ST","","WINDOR","PA","17366","EDWARD E PAULES TRUCKING LLC","9999999999","2006","2006055943","080000","","","","","N","","","","","000164736","N","","00065769","06","COMMVEH_2006_Philadelphia","67","67301"
"02","8","1","3740 EAST THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","9999999999","2006","2006055994","999999","","","","","","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","333 JENKINTOWN COMMONS","","JENKINTOWN","PA","19046","METROCARE INC","9999999999","2006","2006056040","","","","","","N","","","","","","U","","99999999","10","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006056102","","","","","","","","","","","","U","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006056105","","","","","","","","","","","","U","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006056106","","","","","","","","","","","","U","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","144 CHESTER AVE","","PHOENIXVILLE","PA","19460","WERNER BUS LINE","6109337100","2006","2006056113","","","","","","N","","","","","","N","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","15110 DFUS PKWY","","DALLAS","TX","75248","GREYHOUND","9999999999","2006","2006056242","","","","","","","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","9","2","625 S FIFTH AVE","","LEBANON","PA","17042","NEW PENN MOTOR EXP","9999999999","2006","2006056312","999999","","","","","N","","","","","","N","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","9","1","1234 MARKET ST","13TH FL","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006056314","066000","","","","","N","","","","","","N","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","3","1","1516 E WASHINGTON LN","","PHILADELPHIA","PA","19138","WORLD CLASS TOWING / FRANK BEMPO","9999999999","2006","2006056348","023900","","","","","N","","","","","","N","","99999999","09","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHIL","PA","19107","SEPTA","9999999999","2006","2006056388","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","PO BOX 607","","WHEATLAND","PA","16161","YOURGE TRUCKING","9999999999","2006","2006056445","","","","","","N","","","","","999999999","","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","3730MARKET ST","","PHILADELPHIA","PA","19139","SAFE CARE AMBULANCE SERVICE INC","9999999999","2006","2006037216","","","","","","N","","","","","","","","00000000","10","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006037568","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","1250 GLEN AVE","","ORRISTOWN","NJ","99999","COCA COLA BOTTLING","9999999999","2006","2006023365","","","","","","N","","","","","999999999","","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","4701 S ROCKWELL ST","","OKLAHOMA CITY","OK","73179","COVENANT TRANSPORT","8007215202","2006","2006023366","080000","","","","","N","","","","","999999999","N","","00273818","06","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","111 S INDEPENDENCE MALL","","PHILADELPHIA","PA","19106","THE BIG BUS COMPANY","9999999999","2006","2006079294","","","","","","","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079400","999999","","","","","N","","","","","","U","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST.","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079410","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079471","999999","","","","","N","","","","","","U","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2006","2006079762","999999","","","","","N","","","","","","N","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"05","1","4","P.O. BOX 249","","HARRISONBURG","VA","22803","MOORES INC","9999999999","2006","2006079791","","","","","","N","","","","","999999999","","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","2006","2006079816","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"04","7","1","1500 SOUTH SIXTH ST","","CAMDEN","NJ","08104","CAMDEN IRON WORKS","8563657500","2006","2006079832","","","","","","N","","","","","","","","00174866","04","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","WATER  MAIN ST","","UNKNOWN","ZZ","99999","BANDD TRUCKING","9999999999","2006","2006079849","","","","","","N","","","","","999999999","","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","5 INDEPENDENCE WAY","","PRINCETON","NJ","08540","FIRST FINANCIAL","9999999999","2006","2006079850","","","","","","N","","","","","999999999","","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"01","1","2","2519 S CARROLL","","PHILADELPHIA","PA","99999","SERGULL TRANSPORT","2156515759","2006","2006079854","080000","","","","","N","","","","","999999999","U","","01404441","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","820 N 4TH ST","","PHILADELPHIA","PA","19123","OZARK SCENIC TOURS LLC","9999999999","2006","2006079856","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079863","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"01","8","2","1231 MARKET ST","","PHILADELPHIA","PA","19106","SEPTA","2155805301","2006","2006079865","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","7","3","100 S BROAD ST","","PHILADELPHIA","PA","19102","CITY OF PHILADELPHIA","2156854299","2006","2006079868","","","","","","N","","","","","999999999","U","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079885","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","350 EAGLEVIEW BLVD","","EXTON","PA","19061","SUNOCO INC","9999999999","2006","2006079887","","","","","","N","","","","","999999999","N","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"03","1","1","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILA","2156852515","2006","2006079889","080000","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"99","9","3","50 E 91ST STREET STE305","","INDIANAPOLIS","IN","46240","PEPSI","2153651400","2006","2006079911","038000","","","","","N","","","","","","N","A-00114468","00692947","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","3103 ORTHODOX ST","","PHILA","PA","19124","YELLOWBIRD BUS CO","9738853225","2006","2006079915","","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079924","999999","","","","","N","","","","","","U","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"05","1","2","603 W ASHLAND AV","","G1ENIFRN","PA","19036","DELAWARE VALLEY EXPRESS","8772774285","2006","2006079931","","","","","","N","","","","","999999999","N","","99999999","06","COMMVEH_2006_Philadelphia","67","67301"
"99","6","3","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006079948","999999","","","","","N","","","","","","N","","99999999","99","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","1401 BERLIN RD","","CHERRY HILL","NJ","08034","RYDER TRUCK RENTAL","9999999999","2006","2006079952","","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","UNKNOWN","UNKNOWN","UNKNOWN","PA","99999","SEPTA","9999999999","2006","2006080006","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"02","8","1","6821 NORWITCH DRIVE","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORTATION INC","9999999999","2006","2006080011","999999","","","","","","","","","","","U","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","3740 E THOMPSON STREET","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA","9999999999","2006","2006080017","","","","","","N","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILA","PA","19107","SEPTA","2155807800","2006","2006080020","999999","","","","","N","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","5","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN CARRIER","9999999999","2006","2006080038","999999","","","","","N","","","","","","U","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","333 JENKINTOWN PL","","JENKINTOWN","PA","19046","METRO CARE INC","9999999999","2006","2006080044","","","","","","N","","","","","","","","00000000","10","COMMVEH_2006_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006080044","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"03","8","1","55-57 ELEVENTH ST","","PHILADELPHIA","PA","19107","NEW CENTURY TRAVEL INC","9999999999","2006","2006080056","","","","","","N","","","","","","N","","00911125","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","1007 PUTNAM PL","","TURNERSVILLE","NJ","08012","INCINGRATION RECYCLING SERVICE","8569635200","2006","2006080057","040000","","","","","N","","","","","","N","","0795022","08","COMMVEH_2006_Philadelphia","67","67301"
"99","1","3","4516 5 ST","","CAPITO HEIGHTS","MD","20743","TAC TRANSPORT LLC","8886918228","2006","2006080061","080000","","","","","N","","","","","","N","","00970281","08","COMMVEH_2006_Philadelphia","67","67301"
"02","1","2","PO BOX 50240","","NEW BEDFORD","MA","027450008","FRIENDLY FRUIT CO","5089996408","2006","2006080063","025995","","","","","N","","","","","","N","","06025912","08","COMMVEH_2006_Philadelphia","67","67301"
"05","1","1","PO BOX 219","","MILFORD","DE","19963","BURRIS EXPRESS INC","4108206934","2006","2006080065","080000","","","","","N","","","","","","N","","00754446","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA","2155804213","2006","2006080066","999999","","","","","N","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006080069","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET STREET","14TH FLOOR","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","9999999999","2006","2006080087","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"02","8","1","13420 DAMAR DR","","PHILADELPHIA","PA","19116","CLASS I BUS CO INC","9999999999","2006","2006080097","999999","","","","","N","","","","","","N","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"02","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155805301","2006","2006038756","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","7","1","4009 PALMETTO ST","","UNKNOWN","ZZ","99999","TRI STATE WASTE CO.","9999999999","2006","2006033040","","","","","","N","","","","","999999999","","","99999999","05","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006033327","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","6821 NORWITCH RD","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORT","9999999999","2006","2006033331","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006033420","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","6705 GOUPRINTZ BLVD","","WILMINGTON","DE","99999","CITY-WIDE TRANSPORTATION","9999999999","2006","2006033424","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","7","1","408 S OAK AVE","ROOM 201805","PRIMOS","PA","19018","WASTE MANAGEMENT OF PA","4848021522","2006","2006033793","073280","","","","","N","","","","","999999999","N","","99999999","04","COMMVEH_2006_Philadelphia","67","67301"
"05","1","1","9335 US 62 NORTH","","HILLSBORO","OH","45133","TRIPLE W EXPRESS","9373939688","2006","2006033796","080000","","","","","N","","","","","999999999","N","","00822089","06","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006033805","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006033810","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","99999","RYDER TRUCK RENTAL","9999999999","2006","2006096570","999999","","","","","N","","","","","","","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"02","8","2","800 W OLNEY AV","","PHILADELPHIA","PA","19120","TRANSIT AID INC","9999999999","2006","2006096587","999999","","","","","N","","","","","","N","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST 14THFLOO","","PHILADELPHIA","PA","19144","SEPTA","2156312043","2006","2006096595","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","ONE PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT","9999999999","2006","2006096604","","","","","","N","","","","","","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
"05","1","1","50 EMERALD LN","","OLDBRIDGE","NJ","08857","AUSLANDER CORP","9999999999","2006","2006065004","180000","","","","","N","","","","","000314716","N","","00674045","06","COMMVEH_2006_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006065012","","","","","","N","","","","","","","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2006","2006065015","","","","","","N","","","","","","N","","00000000","11","COMMVEH_2006_Philadelphia","67","67301"
"02","1","1","8275 US RT 130","","PENNSAUKEN","NJ","08118","CANADA DRY DELAWARE VALLEY","8566614607","2006","2006065018","","","","","","N","","","","","999999999","N","","99999999","03","COMMVEH_2006_Philadelphia","67","67301"
"99","1","2","PO BOX 29243","","PHOENIX","AR","99999","SWIFT TRANSPORTATION CO","9999999999","2006","2006065384","","","","","","N","","","","","999999999","","","00054283","08","COMMVEH_2006_Philadelphia","67","67301"
"99","1","1","4501 CIRCLE75 PKWY","","ATLANTA","GA","30348","FORD MOTOR CREDIT CO","9999999999","2006","2006065439","","","","","","N","","","","","999999999","","","99999999","08","COMMVEH_2006_Philadelphia","67","67301"
"99","8","1","3740 E THOMPSON ST","","PHILADELPHIA","PA","99999","ATLANTIC EXPRESS OF PA INC","9999999999","2006","2006065564","","","","","","N","","","","","999999999","","","99999999","11","COMMVEH_2006_Philadelphia","67","67301"
